state,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state,zone
5,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",346,age_category,65 plus,Uttarakhand,Central
5,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",346,age_category,65 plus,Uttarakhand,Central
6,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",487,age_category,18-39,Haryana,North
6,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",487,age_category,18-39,Haryana,North
6,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",1586,age_category,40-64,Haryana,North
6,dm_diagnosed,78.2,75.7,80.6,Proportion,"78.2 (75.7, 80.6)",1586,age_category,40-64,Haryana,North
6,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",700,age_category,65 plus,Haryana,North
6,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",700,age_category,65 plus,Haryana,North
7,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",248,age_category,18-39,Nct Of Delhi,North
7,dm_diagnosed,67.4,60.7,73.5,Proportion,"67.4 (60.7, 73.5)",248,age_category,18-39,Nct Of Delhi,North
7,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",1004,age_category,40-64,Nct Of Delhi,North
7,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",1004,age_category,40-64,Nct Of Delhi,North
7,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",372,age_category,65 plus,Nct Of Delhi,North
7,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",372,age_category,65 plus,Nct Of Delhi,North
8,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",518,age_category,18-39,Rajasthan,North
8,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",518,age_category,18-39,Rajasthan,North
8,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",1430,age_category,40-64,Rajasthan,North
8,dm_diagnosed,77.3,74.1,80.2,Proportion,"77.3 (74.1, 80.2)",1430,age_category,40-64,Rajasthan,North
8,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",627,age_category,65 plus,Rajasthan,North
8,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",627,age_category,65 plus,Rajasthan,North
9,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",1806,age_category,18-39,Uttar Pradesh,Central
9,dm_diagnosed,78.4,75.5,81,Proportion,"78.4 (75.5, 81)",1806,age_category,18-39,Uttar Pradesh,Central
9,dm_screened,83.1,81.6,84.5,Proportion,"83.1 (81.6, 84.5)",4614,age_category,40-64,Uttar Pradesh,Central
9,dm_diagnosed,71.4,69.5,73.2,Proportion,"71.4 (69.5, 73.2)",4614,age_category,40-64,Uttar Pradesh,Central
9,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",1816,age_category,65 plus,Uttar Pradesh,Central
9,dm_diagnosed,77.8,75.3,80.1,Proportion,"77.8 (75.3, 80.1)",1816,age_category,65 plus,Uttar Pradesh,Central
10,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",766,age_category,18-39,Bihar,East
10,dm_diagnosed,72.4,67.9,76.5,Proportion,"72.4 (67.9, 76.5)",766,age_category,18-39,Bihar,East
10,dm_screened,81.1,79,83,Proportion,"81.1 (79, 83)",2313,age_category,40-64,Bihar,East
10,dm_diagnosed,74.8,72.4,77.1,Proportion,"74.8 (72.4, 77.1)",2313,age_category,40-64,Bihar,East
10,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",1027,age_category,65 plus,Bihar,East
10,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",1027,age_category,65 plus,Bihar,East
11,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",75,age_category,18-39,Sikkim,North East
11,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",75,age_category,18-39,Sikkim,North East
11,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",213,age_category,40-64,Sikkim,North East
11,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",213,age_category,40-64,Sikkim,North East
11,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",68,age_category,65 plus,Sikkim,North East
11,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",68,age_category,65 plus,Sikkim,North East
12,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",569,age_category,18-39,Arunachal Pradesh,North East
12,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",569,age_category,18-39,Arunachal Pradesh,North East
12,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",903,age_category,40-64,Arunachal Pradesh,North East
12,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",903,age_category,40-64,Arunachal Pradesh,North East
12,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",161,age_category,65 plus,Arunachal Pradesh,North East
12,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",161,age_category,65 plus,Arunachal Pradesh,North East
13,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",92,age_category,18-39,Nagaland,North East
13,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",92,age_category,18-39,Nagaland,North East
13,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",380,age_category,40-64,Nagaland,North East
13,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",380,age_category,40-64,Nagaland,North East
13,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",93,age_category,65 plus,Nagaland,North East
13,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",93,age_category,65 plus,Nagaland,North East
14,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",129,age_category,18-39,Manipur,North East
14,dm_diagnosed,60.1,50.1,69.3,Proportion,"60.1 (50.1, 69.3)",129,age_category,18-39,Manipur,North East
14,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",656,age_category,40-64,Manipur,North East
14,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",656,age_category,40-64,Manipur,North East
14,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",284,age_category,65 plus,Manipur,North East
14,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",284,age_category,65 plus,Manipur,North East
15,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",109,age_category,18-39,Mizoram,North East
15,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",109,age_category,18-39,Mizoram,North East
15,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",447,age_category,40-64,Mizoram,North East
15,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",447,age_category,40-64,Mizoram,North East
15,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",225,age_category,65 plus,Mizoram,North East
15,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",225,age_category,65 plus,Mizoram,North East
16,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",181,age_category,18-39,Tripura,North East
16,dm_diagnosed,57.1,48,65.8,Proportion,"57.1 (48, 65.8)",181,age_category,18-39,Tripura,North East
16,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",528,age_category,40-64,Tripura,North East
16,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",528,age_category,40-64,Tripura,North East
16,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",157,age_category,65 plus,Tripura,North East
16,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",157,age_category,65 plus,Tripura,North East
17,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",137,age_category,18-39,Meghalaya,North East
17,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",137,age_category,18-39,Meghalaya,North East
17,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",221,age_category,40-64,Meghalaya,North East
17,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",221,age_category,40-64,Meghalaya,North East
17,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",67,age_category,65 plus,Meghalaya,North East
17,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",67,age_category,65 plus,Meghalaya,North East
18,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",587,age_category,18-39,Assam,North East
18,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",587,age_category,18-39,Assam,North East
18,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",1854,age_category,40-64,Assam,North East
18,dm_diagnosed,75.8,73.4,78.1,Proportion,"75.8 (73.4, 78.1)",1854,age_category,40-64,Assam,North East
18,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",560,age_category,65 plus,Assam,North East
18,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",560,age_category,65 plus,Assam,North East
19,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",367,age_category,18-39,West Bengal,East
19,dm_diagnosed,63.9,57.7,69.6,Proportion,"63.9 (57.7, 69.6)",367,age_category,18-39,West Bengal,East
19,dm_screened,79,76.2,81.4,Proportion,"79 (76.2, 81.4)",1375,age_category,40-64,West Bengal,East
19,dm_diagnosed,68.6,65.3,71.6,Proportion,"68.6 (65.3, 71.6)",1375,age_category,40-64,West Bengal,East
19,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",442,age_category,65 plus,West Bengal,East
19,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",442,age_category,65 plus,West Bengal,East
20,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",702,age_category,18-39,Jharkhand,East
20,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",702,age_category,18-39,Jharkhand,East
20,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",1510,age_category,40-64,Jharkhand,East
20,dm_diagnosed,74.1,70.8,77.1,Proportion,"74.1 (70.8, 77.1)",1510,age_category,40-64,Jharkhand,East
20,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",533,age_category,65 plus,Jharkhand,East
20,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",533,age_category,65 plus,Jharkhand,East
21,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",550,age_category,18-39,Odisha,East
21,dm_diagnosed,68.3,62.8,73.3,Proportion,"68.3 (62.8, 73.3)",550,age_category,18-39,Odisha,East
21,dm_screened,79.2,76.7,81.5,Proportion,"79.2 (76.7, 81.5)",1941,age_category,40-64,Odisha,East
21,dm_diagnosed,72.4,69.6,75.1,Proportion,"72.4 (69.6, 75.1)",1941,age_category,40-64,Odisha,East
21,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",776,age_category,65 plus,Odisha,East
21,dm_diagnosed,76.6,72.7,80.1,Proportion,"76.6 (72.7, 80.1)",776,age_category,65 plus,Odisha,East
22,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",492,age_category,18-39,Chhattisgarh,Central
22,dm_diagnosed,71,64.4,76.9,Proportion,"71 (64.4, 76.9)",492,age_category,18-39,Chhattisgarh,Central
22,dm_screened,83.2,80,86,Proportion,"83.2 (80, 86)",1304,age_category,40-64,Chhattisgarh,Central
22,dm_diagnosed,73.1,69,76.8,Proportion,"73.1 (69, 76.8)",1304,age_category,40-64,Chhattisgarh,Central
22,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",422,age_category,65 plus,Chhattisgarh,Central
22,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",422,age_category,65 plus,Chhattisgarh,Central
23,dm_screened,66.8,61.7,71.5,Proportion,"66.8 (61.7, 71.5)",560,age_category,18-39,Madhya Pradesh,Central
23,dm_diagnosed,58.1,52.7,63.3,Proportion,"58.1 (52.7, 63.3)",560,age_category,18-39,Madhya Pradesh,Central
23,dm_screened,76.5,74,78.8,Proportion,"76.5 (74, 78.8)",1879,age_category,40-64,Madhya Pradesh,Central
23,dm_diagnosed,66.7,64,69.4,Proportion,"66.7 (64, 69.4)",1879,age_category,40-64,Madhya Pradesh,Central
23,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",752,age_category,65 plus,Madhya Pradesh,Central
23,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",752,age_category,65 plus,Madhya Pradesh,Central
24,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",496,age_category,18-39,Gujarat,West
24,dm_diagnosed,63.2,57.2,68.7,Proportion,"63.2 (57.2, 68.7)",496,age_category,18-39,Gujarat,West
24,dm_screened,78.3,75.8,80.6,Proportion,"78.3 (75.8, 80.6)",2086,age_category,40-64,Gujarat,West
24,dm_diagnosed,68.4,65.6,71.1,Proportion,"68.4 (65.6, 71.1)",2086,age_category,40-64,Gujarat,West
24,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",971,age_category,65 plus,Gujarat,West
24,dm_diagnosed,75.9,72.4,79.1,Proportion,"75.9 (72.4, 79.1)",971,age_category,65 plus,Gujarat,West
25,dm_screened,50.6,35.6,65.4,Proportion,"50.6 (35.6, 65.4)",69,age_category,18-39,Dadra & Nagar Haveli And Daman & Diu,West
25,dm_diagnosed,40,26.4,55.3,Proportion,"40 (26.4, 55.3)",69,age_category,18-39,Dadra & Nagar Haveli And Daman & Diu,West
25,dm_screened,NA,0,NA,Proportion,"NaN (0, NaN)",188,age_category,40-64,Dadra & Nagar Haveli And Daman & Diu,West
25,dm_diagnosed,NA,0,NA,Proportion,"NaN (0, NaN)",188,age_category,40-64,Dadra & Nagar Haveli And Daman & Diu,West
25,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",80,age_category,65 plus,Dadra & Nagar Haveli And Daman & Diu,West
25,dm_diagnosed,NA,0,NA,Proportion,"NaN (0, NaN)",80,age_category,65 plus,Dadra & Nagar Haveli And Daman & Diu,West
27,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",438,age_category,18-39,Maharashtra,West
27,dm_diagnosed,65.2,58.4,71.4,Proportion,"65.2 (58.4, 71.4)",438,age_category,18-39,Maharashtra,West
27,dm_screened,83.7,80.8,86.2,Proportion,"83.7 (80.8, 86.2)",2199,age_category,40-64,Maharashtra,West
27,dm_diagnosed,74.2,71.3,77,Proportion,"74.2 (71.3, 77)",2199,age_category,40-64,Maharashtra,West
27,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",1196,age_category,65 plus,Maharashtra,West
27,dm_diagnosed,80.9,77.9,83.6,Proportion,"80.9 (77.9, 83.6)",1196,age_category,65 plus,Maharashtra,West
28,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",353,age_category,18-39,Andhra Pradesh,South
28,dm_diagnosed,53,47.2,58.6,Proportion,"53 (47.2, 58.6)",353,age_category,18-39,Andhra Pradesh,South
28,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",1624,age_category,40-64,Andhra Pradesh,South
28,dm_diagnosed,78.2,75.9,80.4,Proportion,"78.2 (75.9, 80.4)",1624,age_category,40-64,Andhra Pradesh,South
28,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",592,age_category,65 plus,Andhra Pradesh,South
28,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",592,age_category,65 plus,Andhra Pradesh,South
29,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",628,age_category,18-39,Karnataka,South
29,dm_diagnosed,61.8,56.1,67.2,Proportion,"61.8 (56.1, 67.2)",628,age_category,18-39,Karnataka,South
29,dm_screened,88.9,87,90.5,Proportion,"88.9 (87, 90.5)",2760,age_category,40-64,Karnataka,South
29,dm_diagnosed,75.5,73,77.9,Proportion,"75.5 (73, 77.9)",2760,age_category,40-64,Karnataka,South
29,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",1248,age_category,65 plus,Karnataka,South
29,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",1248,age_category,65 plus,Karnataka,South
30,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",43,age_category,18-39,Goa,West
30,dm_diagnosed,65.9,49.8,79.1,Proportion,"65.9 (49.8, 79.1)",43,age_category,18-39,Goa,West
30,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",337,age_category,40-64,Goa,West
30,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",337,age_category,40-64,Goa,West
30,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",185,age_category,65 plus,Goa,West
30,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",185,age_category,65 plus,Goa,West
31,dm_screened,100,100,100,Proportion,"100 (100, 100)",28,age_category,18-39,Lakshadweep,South
31,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",28,age_category,18-39,Lakshadweep,South
31,dm_screened,100,100,100,Proportion,"100 (100, 100)",174,age_category,40-64,Lakshadweep,South
31,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",174,age_category,40-64,Lakshadweep,South
31,dm_screened,100,100,100,Proportion,"100 (100, 100)",86,age_category,65 plus,Lakshadweep,South
31,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",86,age_category,65 plus,Lakshadweep,South
32,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",351,age_category,18-39,Kerala,South
32,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",351,age_category,18-39,Kerala,South
32,dm_screened,98.4,97.8,98.8,Proportion,"98.4 (97.8, 98.8)",2818,age_category,40-64,Kerala,South
32,dm_diagnosed,89.3,87.9,90.6,Proportion,"89.3 (87.9, 90.6)",2818,age_category,40-64,Kerala,South
32,dm_screened,99.4,98.8,99.6,Proportion,"99.4 (98.8, 99.6)",1824,age_category,65 plus,Kerala,South
32,dm_diagnosed,94.1,92.7,95.2,Proportion,"94.1 (92.7, 95.2)",1824,age_category,65 plus,Kerala,South
33,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",1499,age_category,18-39,Tamil Nadu,South
33,dm_diagnosed,79.7,76.2,82.9,Proportion,"79.7 (76.2, 82.9)",1499,age_category,18-39,Tamil Nadu,South
33,dm_screened,95.7,95,96.4,Proportion,"95.7 (95, 96.4)",5315,age_category,40-64,Tamil Nadu,South
33,dm_diagnosed,82.9,81.4,84.3,Proportion,"82.9 (81.4, 84.3)",5315,age_category,40-64,Tamil Nadu,South
33,dm_screened,97.7,96.8,98.4,Proportion,"97.7 (96.8, 98.4)",2135,age_category,65 plus,Tamil Nadu,South
33,dm_diagnosed,90.6,89,91.9,Proportion,"90.6 (89, 91.9)",2135,age_category,65 plus,Tamil Nadu,South
34,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",124,age_category,18-39,Puducherry,South
34,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",124,age_category,18-39,Puducherry,South
34,dm_screened,96.4,93.4,98.1,Proportion,"96.4 (93.4, 98.1)",737,age_category,40-64,Puducherry,South
34,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",737,age_category,40-64,Puducherry,South
34,dm_screened,98.6,95.2,99.6,Proportion,"98.6 (95.2, 99.6)",414,age_category,65 plus,Puducherry,South
34,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",414,age_category,65 plus,Puducherry,South
35,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",59,age_category,18-39,Andaman & Nicobar Islands,South
35,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",59,age_category,18-39,Andaman & Nicobar Islands,South
35,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",300,age_category,40-64,Andaman & Nicobar Islands,South
35,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",300,age_category,40-64,Andaman & Nicobar Islands,South
35,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",116,age_category,65 plus,Andaman & Nicobar Islands,South
35,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",116,age_category,65 plus,Andaman & Nicobar Islands,South
36,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",618,age_category,18-39,Telangana,South
36,dm_diagnosed,55.3,50.2,60.3,Proportion,"55.3 (50.2, 60.3)",618,age_category,18-39,Telangana,South
36,dm_screened,91.6,90.3,92.8,Proportion,"91.6 (90.3, 92.8)",2800,age_category,40-64,Telangana,South
36,dm_diagnosed,80.2,77.9,82.2,Proportion,"80.2 (77.9, 82.2)",2800,age_category,40-64,Telangana,South
36,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",1066,age_category,65 plus,Telangana,South
36,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",1066,age_category,65 plus,Telangana,South
37,dm_screened,100,100,100,Proportion,"100 (100, 100)",122,age_category,18-39,Ladakh,North
37,dm_diagnosed,100,100,100,Proportion,"100 (100, 100)",122,age_category,18-39,Ladakh,North
37,dm_screened,100,100,100,Proportion,"100 (100, 100)",198,age_category,40-64,Ladakh,North
37,dm_diagnosed,99.6,96.9,100,Proportion,"99.6 (96.9, 100)",198,age_category,40-64,Ladakh,North
37,dm_screened,100,100,100,Proportion,"100 (100, 100)",72,age_category,65 plus,Ladakh,North
37,dm_diagnosed,100,100,100,Proportion,"100 (100, 100)",72,age_category,65 plus,Ladakh,North
1,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",208,education,Higher,Jammu & Kashmir,North
1,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",208,education,Higher,Jammu & Kashmir,North
1,dm_screened,96.9,95.3,98,Proportion,"96.9 (95.3, 98)",1095,education,No education,Jammu & Kashmir,North
1,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",1095,education,No education,Jammu & Kashmir,North
1,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",154,education,Primary,Jammu & Kashmir,North
1,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",154,education,Primary,Jammu & Kashmir,North
1,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",792,education,Secondary,Jammu & Kashmir,North
1,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",792,education,Secondary,Jammu & Kashmir,North
2,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",190,education,Higher,Himachal Pradesh,North
2,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",190,education,Higher,Himachal Pradesh,North
2,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",344,education,No education,Himachal Pradesh,North
2,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",344,education,No education,Himachal Pradesh,North
2,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",289,education,Primary,Himachal Pradesh,North
2,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",289,education,Primary,Himachal Pradesh,North
2,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",621,education,Secondary,Himachal Pradesh,North
2,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",621,education,Secondary,Himachal Pradesh,North
3,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",317,education,Higher,Punjab,North
3,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",317,education,Higher,Punjab,North
3,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",1137,education,No education,Punjab,North
3,dm_diagnosed,74.2,70.7,77.4,Proportion,"74.2 (70.7, 77.4)",1137,education,No education,Punjab,North
3,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",495,education,Primary,Punjab,North
3,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",495,education,Primary,Punjab,North
3,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",1419,education,Secondary,Punjab,North
3,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",1419,education,Secondary,Punjab,North
4,dm_screened,100,100,100,Proportion,"100 (100, 100)",24,education,Higher,Chandigarh,North
4,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",24,education,Higher,Chandigarh,North
4,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",37,education,No education,Chandigarh,North
4,dm_diagnosed,64.6,42.1,82.1,Proportion,"64.6 (42.1, 82.1)",37,education,No education,Chandigarh,North
4,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",15,education,Primary,Chandigarh,North
4,dm_diagnosed,NA,0,NA,Proportion,"NaN (0, NaN)",15,education,Primary,Chandigarh,North
4,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",46,education,Secondary,Chandigarh,North
4,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",46,education,Secondary,Chandigarh,North
5,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",223,education,Higher,Uttarakhand,Central
5,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",223,education,Higher,Uttarakhand,Central
5,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",355,education,No education,Uttarakhand,Central
5,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",355,education,No education,Uttarakhand,Central
5,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",196,education,Primary,Uttarakhand,Central
5,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",196,education,Primary,Uttarakhand,Central
5,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",537,education,Secondary,Uttarakhand,Central
5,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",537,education,Secondary,Uttarakhand,Central
6,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",314,education,Higher,Haryana,North
6,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",314,education,Higher,Haryana,North
6,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",839,education,No education,Haryana,North
6,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",839,education,No education,Haryana,North
6,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",392,education,Primary,Haryana,North
6,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",392,education,Primary,Haryana,North
6,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",1228,education,Secondary,Haryana,North
6,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",1228,education,Secondary,Haryana,North
7,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",375,education,Higher,Nct Of Delhi,North
7,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",375,education,Higher,Nct Of Delhi,North
7,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",343,education,No education,Nct Of Delhi,North
7,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",343,education,No education,Nct Of Delhi,North
