state,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state,zone
7,dm_undiagnosed,32.6,26.5,39.3,Proportion,"32.6 (26.5, 39.3)",248,age_category,18-39,Nct Of Delhi,North
7,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",1004,age_category,40-64,Nct Of Delhi,North
7,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",1004,age_category,40-64,Nct Of Delhi,North
7,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",372,age_category,65 plus,Nct Of Delhi,North
7,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",372,age_category,65 plus,Nct Of Delhi,North
8,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",518,age_category,18-39,Rajasthan,North
8,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",518,age_category,18-39,Rajasthan,North
8,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",1430,age_category,40-64,Rajasthan,North
8,dm_undiagnosed,22.7,19.8,25.9,Proportion,"22.7 (19.8, 25.9)",1430,age_category,40-64,Rajasthan,North
8,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",627,age_category,65 plus,Rajasthan,North
8,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",627,age_category,65 plus,Rajasthan,North
9,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",1806,age_category,18-39,Uttar Pradesh,Central
9,dm_undiagnosed,21.6,19,24.5,Proportion,"21.6 (19, 24.5)",1806,age_category,18-39,Uttar Pradesh,Central
9,dm_unscreened,16.9,15.5,18.4,Proportion,"16.9 (15.5, 18.4)",4614,age_category,40-64,Uttar Pradesh,Central
9,dm_undiagnosed,28.6,26.8,30.5,Proportion,"28.6 (26.8, 30.5)",4614,age_category,40-64,Uttar Pradesh,Central
9,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",1816,age_category,65 plus,Uttar Pradesh,Central
9,dm_undiagnosed,22.2,19.9,24.7,Proportion,"22.2 (19.9, 24.7)",1816,age_category,65 plus,Uttar Pradesh,Central
10,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",766,age_category,18-39,Bihar,East
10,dm_undiagnosed,27.6,23.5,32.1,Proportion,"27.6 (23.5, 32.1)",766,age_category,18-39,Bihar,East
10,dm_unscreened,18.9,17,21,Proportion,"18.9 (17, 21)",2313,age_category,40-64,Bihar,East
10,dm_undiagnosed,25.2,22.9,27.6,Proportion,"25.2 (22.9, 27.6)",2313,age_category,40-64,Bihar,East
10,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",1027,age_category,65 plus,Bihar,East
10,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",1027,age_category,65 plus,Bihar,East
11,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",75,age_category,18-39,Sikkim,North East
11,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",75,age_category,18-39,Sikkim,North East
11,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",213,age_category,40-64,Sikkim,North East
11,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",213,age_category,40-64,Sikkim,North East
11,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",68,age_category,65 plus,Sikkim,North East
11,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",68,age_category,65 plus,Sikkim,North East
12,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",569,age_category,18-39,Arunachal Pradesh,North East
12,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",569,age_category,18-39,Arunachal Pradesh,North East
12,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",903,age_category,40-64,Arunachal Pradesh,North East
12,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",903,age_category,40-64,Arunachal Pradesh,North East
12,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",161,age_category,65 plus,Arunachal Pradesh,North East
12,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",161,age_category,65 plus,Arunachal Pradesh,North East
13,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",92,age_category,18-39,Nagaland,North East
13,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",92,age_category,18-39,Nagaland,North East
13,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",380,age_category,40-64,Nagaland,North East
13,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",380,age_category,40-64,Nagaland,North East
13,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",93,age_category,65 plus,Nagaland,North East
13,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",93,age_category,65 plus,Nagaland,North East
14,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",129,age_category,18-39,Manipur,North East
14,dm_undiagnosed,39.9,30.7,49.9,Proportion,"39.9 (30.7, 49.9)",129,age_category,18-39,Manipur,North East
14,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",656,age_category,40-64,Manipur,North East
14,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",656,age_category,40-64,Manipur,North East
14,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",284,age_category,65 plus,Manipur,North East
14,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",284,age_category,65 plus,Manipur,North East
15,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",109,age_category,18-39,Mizoram,North East
15,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",109,age_category,18-39,Mizoram,North East
15,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",447,age_category,40-64,Mizoram,North East
15,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",447,age_category,40-64,Mizoram,North East
15,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",225,age_category,65 plus,Mizoram,North East
15,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",225,age_category,65 plus,Mizoram,North East
16,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",181,age_category,18-39,Tripura,North East
16,dm_undiagnosed,42.9,34.2,52,Proportion,"42.9 (34.2, 52)",181,age_category,18-39,Tripura,North East
16,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",528,age_category,40-64,Tripura,North East
16,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",528,age_category,40-64,Tripura,North East
16,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",157,age_category,65 plus,Tripura,North East
16,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",157,age_category,65 plus,Tripura,North East
17,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",137,age_category,18-39,Meghalaya,North East
17,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",137,age_category,18-39,Meghalaya,North East
17,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",221,age_category,40-64,Meghalaya,North East
17,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",221,age_category,40-64,Meghalaya,North East
17,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",67,age_category,65 plus,Meghalaya,North East
17,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",67,age_category,65 plus,Meghalaya,North East
18,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",587,age_category,18-39,Assam,North East
18,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",587,age_category,18-39,Assam,North East
18,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",1854,age_category,40-64,Assam,North East
18,dm_undiagnosed,24.2,21.9,26.6,Proportion,"24.2 (21.9, 26.6)",1854,age_category,40-64,Assam,North East
18,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",560,age_category,65 plus,Assam,North East
18,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",560,age_category,65 plus,Assam,North East
19,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",367,age_category,18-39,West Bengal,East
19,dm_undiagnosed,36.1,30.4,42.3,Proportion,"36.1 (30.4, 42.3)",367,age_category,18-39,West Bengal,East
19,dm_unscreened,21,18.6,23.8,Proportion,"21 (18.6, 23.8)",1375,age_category,40-64,West Bengal,East
19,dm_undiagnosed,31.4,28.4,34.7,Proportion,"31.4 (28.4, 34.7)",1375,age_category,40-64,West Bengal,East
19,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",442,age_category,65 plus,West Bengal,East
19,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",442,age_category,65 plus,West Bengal,East
20,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",702,age_category,18-39,Jharkhand,East
20,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",702,age_category,18-39,Jharkhand,East
20,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",1510,age_category,40-64,Jharkhand,East
20,dm_undiagnosed,25.9,22.9,29.2,Proportion,"25.9 (22.9, 29.2)",1510,age_category,40-64,Jharkhand,East
20,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",533,age_category,65 plus,Jharkhand,East
20,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",533,age_category,65 plus,Jharkhand,East
21,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",550,age_category,18-39,Odisha,East
21,dm_undiagnosed,31.7,26.7,37.2,Proportion,"31.7 (26.7, 37.2)",550,age_category,18-39,Odisha,East
21,dm_unscreened,20.8,18.5,23.3,Proportion,"20.8 (18.5, 23.3)",1941,age_category,40-64,Odisha,East
21,dm_undiagnosed,27.6,24.9,30.4,Proportion,"27.6 (24.9, 30.4)",1941,age_category,40-64,Odisha,East
21,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",776,age_category,65 plus,Odisha,East
21,dm_undiagnosed,23.4,19.9,27.3,Proportion,"23.4 (19.9, 27.3)",776,age_category,65 plus,Odisha,East
22,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",492,age_category,18-39,Chhattisgarh,Central
22,dm_undiagnosed,29,23.1,35.6,Proportion,"29 (23.1, 35.6)",492,age_category,18-39,Chhattisgarh,Central
22,dm_unscreened,16.8,14,20,Proportion,"16.8 (14, 20)",1304,age_category,40-64,Chhattisgarh,Central
22,dm_undiagnosed,26.9,23.2,31,Proportion,"26.9 (23.2, 31)",1304,age_category,40-64,Chhattisgarh,Central
22,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",422,age_category,65 plus,Chhattisgarh,Central
22,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",422,age_category,65 plus,Chhattisgarh,Central
23,dm_unscreened,33.2,28.5,38.3,Proportion,"33.2 (28.5, 38.3)",560,age_category,18-39,Madhya Pradesh,Central
23,dm_undiagnosed,41.9,36.7,47.3,Proportion,"41.9 (36.7, 47.3)",560,age_category,18-39,Madhya Pradesh,Central
23,dm_unscreened,23.5,21.2,26,Proportion,"23.5 (21.2, 26)",1879,age_category,40-64,Madhya Pradesh,Central
23,dm_undiagnosed,33.3,30.6,36,Proportion,"33.3 (30.6, 36)",1879,age_category,40-64,Madhya Pradesh,Central
23,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",752,age_category,65 plus,Madhya Pradesh,Central
23,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",752,age_category,65 plus,Madhya Pradesh,Central
24,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",496,age_category,18-39,Gujarat,West
24,dm_undiagnosed,36.8,31.3,42.8,Proportion,"36.8 (31.3, 42.8)",496,age_category,18-39,Gujarat,West
24,dm_unscreened,21.7,19.4,24.2,Proportion,"21.7 (19.4, 24.2)",2086,age_category,40-64,Gujarat,West
24,dm_undiagnosed,31.6,28.9,34.4,Proportion,"31.6 (28.9, 34.4)",2086,age_category,40-64,Gujarat,West
24,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",971,age_category,65 plus,Gujarat,West
24,dm_undiagnosed,24.1,20.9,27.6,Proportion,"24.1 (20.9, 27.6)",971,age_category,65 plus,Gujarat,West
25,dm_unscreened,49.4,34.6,64.4,Proportion,"49.4 (34.6, 64.4)",69,age_category,18-39,Dadra & Nagar Haveli And Daman & Diu,West
25,dm_undiagnosed,60,44.7,73.6,Proportion,"60 (44.7, 73.6)",69,age_category,18-39,Dadra & Nagar Haveli And Daman & Diu,West
25,dm_unscreened,0,0,NA,Proportion,"0 (0, NaN)",188,age_category,40-64,Dadra & Nagar Haveli And Daman & Diu,West
25,dm_undiagnosed,0,0,NA,Proportion,"0 (0, NaN)",188,age_category,40-64,Dadra & Nagar Haveli And Daman & Diu,West
25,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",80,age_category,65 plus,Dadra & Nagar Haveli And Daman & Diu,West
25,dm_undiagnosed,0,0,NA,Proportion,"0 (0, NaN)",80,age_category,65 plus,Dadra & Nagar Haveli And Daman & Diu,West
27,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",438,age_category,18-39,Maharashtra,West
27,dm_undiagnosed,34.8,28.6,41.6,Proportion,"34.8 (28.6, 41.6)",438,age_category,18-39,Maharashtra,West
27,dm_unscreened,16.3,13.8,19.2,Proportion,"16.3 (13.8, 19.2)",2199,age_category,40-64,Maharashtra,West
27,dm_undiagnosed,25.8,23,28.7,Proportion,"25.8 (23, 28.7)",2199,age_category,40-64,Maharashtra,West
27,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",1196,age_category,65 plus,Maharashtra,West
27,dm_undiagnosed,19.1,16.4,22.1,Proportion,"19.1 (16.4, 22.1)",1196,age_category,65 plus,Maharashtra,West
28,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",353,age_category,18-39,Andhra Pradesh,South
28,dm_undiagnosed,47,41.4,52.8,Proportion,"47 (41.4, 52.8)",353,age_category,18-39,Andhra Pradesh,South
28,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",1624,age_category,40-64,Andhra Pradesh,South
28,dm_undiagnosed,21.8,19.6,24.1,Proportion,"21.8 (19.6, 24.1)",1624,age_category,40-64,Andhra Pradesh,South
28,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",592,age_category,65 plus,Andhra Pradesh,South
28,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",592,age_category,65 plus,Andhra Pradesh,South
29,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",628,age_category,18-39,Karnataka,South
29,dm_undiagnosed,38.2,32.8,43.9,Proportion,"38.2 (32.8, 43.9)",628,age_category,18-39,Karnataka,South
29,dm_unscreened,11.1,9.5,13,Proportion,"11.1 (9.5, 13)",2760,age_category,40-64,Karnataka,South
29,dm_undiagnosed,24.5,22.1,27,Proportion,"24.5 (22.1, 27)",2760,age_category,40-64,Karnataka,South
29,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",1248,age_category,65 plus,Karnataka,South
29,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",1248,age_category,65 plus,Karnataka,South
30,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",43,age_category,18-39,Goa,West
30,dm_undiagnosed,34.1,20.9,50.2,Proportion,"34.1 (20.9, 50.2)",43,age_category,18-39,Goa,West
30,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",337,age_category,40-64,Goa,West
30,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",337,age_category,40-64,Goa,West
30,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",185,age_category,65 plus,Goa,West
30,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",185,age_category,65 plus,Goa,West
31,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",28,age_category,18-39,Lakshadweep,South
31,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",28,age_category,18-39,Lakshadweep,South
31,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",174,age_category,40-64,Lakshadweep,South
31,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",174,age_category,40-64,Lakshadweep,South
31,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",86,age_category,65 plus,Lakshadweep,South
31,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",86,age_category,65 plus,Lakshadweep,South
32,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",351,age_category,18-39,Kerala,South
32,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",351,age_category,18-39,Kerala,South
32,dm_unscreened,1.6,1.2,2.2,Proportion,"1.6 (1.2, 2.2)",2818,age_category,40-64,Kerala,South
32,dm_undiagnosed,10.7,9.4,12.1,Proportion,"10.7 (9.4, 12.1)",2818,age_category,40-64,Kerala,South
32,dm_unscreened,0.6,0.4,1.2,Proportion,"0.6 (0.4, 1.2)",1824,age_category,65 plus,Kerala,South
32,dm_undiagnosed,5.9,4.8,7.3,Proportion,"5.9 (4.8, 7.3)",1824,age_category,65 plus,Kerala,South
33,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",1499,age_category,18-39,Tamil Nadu,South
33,dm_undiagnosed,20.3,17.1,23.8,Proportion,"20.3 (17.1, 23.8)",1499,age_category,18-39,Tamil Nadu,South
33,dm_unscreened,4.3,3.6,5,Proportion,"4.3 (3.6, 5)",5315,age_category,40-64,Tamil Nadu,South
33,dm_undiagnosed,17.1,15.7,18.6,Proportion,"17.1 (15.7, 18.6)",5315,age_category,40-64,Tamil Nadu,South
33,dm_unscreened,2.3,1.6,3.2,Proportion,"2.3 (1.6, 3.2)",2135,age_category,65 plus,Tamil Nadu,South
33,dm_undiagnosed,9.4,8.1,11,Proportion,"9.4 (8.1, 11)",2135,age_category,65 plus,Tamil Nadu,South
34,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",124,age_category,18-39,Puducherry,South
34,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",124,age_category,18-39,Puducherry,South
34,dm_unscreened,3.6,1.9,6.6,Proportion,"3.6 (1.9, 6.6)",737,age_category,40-64,Puducherry,South
34,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",737,age_category,40-64,Puducherry,South
34,dm_unscreened,1.4,0.4,4.8,Proportion,"1.4 (0.4, 4.8)",414,age_category,65 plus,Puducherry,South
34,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",414,age_category,65 plus,Puducherry,South
35,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",59,age_category,18-39,Andaman & Nicobar Islands,South
35,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",59,age_category,18-39,Andaman & Nicobar Islands,South
35,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",300,age_category,40-64,Andaman & Nicobar Islands,South
35,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",300,age_category,40-64,Andaman & Nicobar Islands,South
35,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",116,age_category,65 plus,Andaman & Nicobar Islands,South
35,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",116,age_category,65 plus,Andaman & Nicobar Islands,South
36,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",618,age_category,18-39,Telangana,South
36,dm_undiagnosed,44.7,39.7,49.8,Proportion,"44.7 (39.7, 49.8)",618,age_category,18-39,Telangana,South
36,dm_unscreened,8.4,7.2,9.7,Proportion,"8.4 (7.2, 9.7)",2800,age_category,40-64,Telangana,South
36,dm_undiagnosed,19.8,17.8,22.1,Proportion,"19.8 (17.8, 22.1)",2800,age_category,40-64,Telangana,South
36,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",1066,age_category,65 plus,Telangana,South
36,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",1066,age_category,65 plus,Telangana,South
37,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",122,age_category,18-39,Ladakh,North
37,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",122,age_category,18-39,Ladakh,North
37,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",198,age_category,40-64,Ladakh,North
37,dm_undiagnosed,0.4,0,3.1,Proportion,"0.4 (0, 3.1)",198,age_category,40-64,Ladakh,North
37,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",72,age_category,65 plus,Ladakh,North
37,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",72,age_category,65 plus,Ladakh,North
1,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",208,education,Higher,Jammu & Kashmir,North
1,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",208,education,Higher,Jammu & Kashmir,North
1,dm_unscreened,3.1,2,4.7,Proportion,"3.1 (2, 4.7)",1095,education,No education,Jammu & Kashmir,North
1,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",1095,education,No education,Jammu & Kashmir,North
1,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",154,education,Primary,Jammu & Kashmir,North
1,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",154,education,Primary,Jammu & Kashmir,North
1,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",792,education,Secondary,Jammu & Kashmir,North
1,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",792,education,Secondary,Jammu & Kashmir,North
2,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",190,education,Higher,Himachal Pradesh,North
2,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",190,education,Higher,Himachal Pradesh,North
2,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",344,education,No education,Himachal Pradesh,North
2,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",344,education,No education,Himachal Pradesh,North
2,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",289,education,Primary,Himachal Pradesh,North
2,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",289,education,Primary,Himachal Pradesh,North
2,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",621,education,Secondary,Himachal Pradesh,North
2,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",621,education,Secondary,Himachal Pradesh,North
3,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",317,education,Higher,Punjab,North
3,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",317,education,Higher,Punjab,North
3,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",1137,education,No education,Punjab,North
3,dm_undiagnosed,25.8,22.6,29.3,Proportion,"25.8 (22.6, 29.3)",1137,education,No education,Punjab,North
3,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",495,education,Primary,Punjab,North
3,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",495,education,Primary,Punjab,North
3,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",1419,education,Secondary,Punjab,North
3,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",1419,education,Secondary,Punjab,North
4,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",24,education,Higher,Chandigarh,North
4,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",24,education,Higher,Chandigarh,North
4,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",37,education,No education,Chandigarh,North
4,dm_undiagnosed,35.4,17.9,57.9,Proportion,"35.4 (17.9, 57.9)",37,education,No education,Chandigarh,North
4,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",15,education,Primary,Chandigarh,North
4,dm_undiagnosed,0,0,NA,Proportion,"0 (0, NaN)",15,education,Primary,Chandigarh,North
4,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",46,education,Secondary,Chandigarh,North
4,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",46,education,Secondary,Chandigarh,North
5,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",223,education,Higher,Uttarakhand,Central
5,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",223,education,Higher,Uttarakhand,Central
5,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",355,education,No education,Uttarakhand,Central
5,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",355,education,No education,Uttarakhand,Central
5,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",196,education,Primary,Uttarakhand,Central
5,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",196,education,Primary,Uttarakhand,Central
5,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",537,education,Secondary,Uttarakhand,Central
5,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",537,education,Secondary,Uttarakhand,Central
6,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",314,education,Higher,Haryana,North
6,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",314,education,Higher,Haryana,North
6,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",839,education,No education,Haryana,North
6,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",839,education,No education,Haryana,North
6,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",392,education,Primary,Haryana,North
6,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",392,education,Primary,Haryana,North
6,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",1228,education,Secondary,Haryana,North
6,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",1228,education,Secondary,Haryana,North
7,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",375,education,Higher,Nct Of Delhi,North
7,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",375,education,Higher,Nct Of Delhi,North
7,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",343,education,No education,Nct Of Delhi,North
7,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",343,education,No education,Nct Of Delhi,North
7,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",223,education,Primary,Nct Of Delhi,North
7,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",223,education,Primary,Nct Of Delhi,North
7,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",683,education,Secondary,Nct Of Delhi,North
7,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",683,education,Secondary,Nct Of Delhi,North
8,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",322,education,Higher,Rajasthan,North
8,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",322,education,Higher,Rajasthan,North
8,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",1006,education,No education,Rajasthan,North
8,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",1006,education,No education,Rajasthan,North
8,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",358,education,Primary,Rajasthan,North
8,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",358,education,Primary,Rajasthan,North
8,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",889,education,Secondary,Rajasthan,North
8,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",889,education,Secondary,Rajasthan,North
9,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",1115,education,Higher,Uttar Pradesh,Central
9,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",1115,education,Higher,Uttar Pradesh,Central
9,dm_unscreened,17.5,15.8,19.3,Proportion,"17.5 (15.8, 19.3)",3255,education,No education,Uttar Pradesh,Central
9,dm_undiagnosed,27.5,25.3,29.7,Proportion,"27.5 (25.3, 29.7)",3255,education,No education,Uttar Pradesh,Central
9,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",1060,education,Primary,Uttar Pradesh,Central
9,dm_undiagnosed,27.8,24.6,31.2,Proportion,"27.8 (24.6, 31.2)",1060,education,Primary,Uttar Pradesh,Central
9,dm_unscreened,15.9,14.3,17.8,Proportion,"15.9 (14.3, 17.8)",2806,education,Secondary,Uttar Pradesh,Central
9,dm_undiagnosed,25.8,23.6,28.1,Proportion,"25.8 (23.6, 28.1)",2806,education,Secondary,Uttar Pradesh,Central
10,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",468,education,Higher,Bihar,East
10,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",468,education,Higher,Bihar,East
10,dm_unscreened,23,20.6,25.7,Proportion,"23 (20.6, 25.7)",1767,education,No education,Bihar,East
