REGCODE,REGNAME,n5_state,v024,variable,estimate,lci,uci,strata,est_ci
141,Gautam Buddha Nagar,Uttar Pradesh,9,Unscreened,10.1,4.2,16,Total,"10.1 (4.2, 16)"
141,Gautam Buddha Nagar,Uttar Pradesh,9,Undiagnosed,29.3,17.6,41,Total,"29.3 (17.6, 41)"
142,Bulandshahr,Uttar Pradesh,9,Unscreened,25.4,14.5,36.2,Total,"25.4 (14.5, 36.2)"
142,Bulandshahr,Uttar Pradesh,9,Undiagnosed,54.1,41.8,66.4,Total,"54.1 (41.8, 66.4)"
143,Aligarh,Uttar Pradesh,9,Unscreened,17.3,6.9,27.8,Total,"17.3 (6.9, 27.8)"
143,Aligarh,Uttar Pradesh,9,Undiagnosed,35.8,20.6,51,Total,"35.8 (20.6, 51)"
144,Mahamaya Nagar,Uttar Pradesh,9,Unscreened,9.4,3.6,15.2,Total,"9.4 (3.6, 15.2)"
144,Mahamaya Nagar,Uttar Pradesh,9,Undiagnosed,12.4,5.6,19.2,Total,"12.4 (5.6, 19.2)"
145,Mathura,Uttar Pradesh,9,Unscreened,10.7,4.1,17.3,Total,"10.7 (4.1, 17.3)"
145,Mathura,Uttar Pradesh,9,Undiagnosed,19.2,10.5,28,Total,"19.2 (10.5, 28)"
146,Agra,Uttar Pradesh,9,Unscreened,20.8,11,30.7,Total,"20.8 (11, 30.7)"
146,Agra,Uttar Pradesh,9,Undiagnosed,33.8,21.6,45.9,Total,"33.8 (21.6, 45.9)"
147,Firozabad,Uttar Pradesh,9,Unscreened,24.6,12.9,36.4,Total,"24.6 (12.9, 36.4)"
147,Firozabad,Uttar Pradesh,9,Undiagnosed,31,16.7,45.2,Total,"31 (16.7, 45.2)"
148,Mainpuri,Uttar Pradesh,9,Unscreened,31.5,16.2,46.8,Total,"31.5 (16.2, 46.8)"
148,Mainpuri,Uttar Pradesh,9,Undiagnosed,46.1,29.6,62.7,Total,"46.1 (29.6, 62.7)"
150,Bareilly,Uttar Pradesh,9,Unscreened,30.1,19.2,41,Total,"30.1 (19.2, 41)"
150,Bareilly,Uttar Pradesh,9,Undiagnosed,47.2,34.4,60,Total,"47.2 (34.4, 60)"
151,Pilibhit,Uttar Pradesh,9,Unscreened,38,24.1,51.9,Total,"38 (24.1, 51.9)"
151,Pilibhit,Uttar Pradesh,9,Undiagnosed,52.6,39.7,65.6,Total,"52.6 (39.7, 65.6)"
152,Shahjahanpur,Uttar Pradesh,9,Unscreened,24.7,14.6,34.8,Total,"24.7 (14.6, 34.8)"
152,Shahjahanpur,Uttar Pradesh,9,Undiagnosed,40,27.1,53,Total,"40 (27.1, 53)"
153,Kheri,Uttar Pradesh,9,Unscreened,28.6,19.6,37.6,Total,"28.6 (19.6, 37.6)"
153,Kheri,Uttar Pradesh,9,Undiagnosed,49.5,35.7,63.3,Total,"49.5 (35.7, 63.3)"
154,Sitapur,Uttar Pradesh,9,Unscreened,27.3,16.4,38.3,Total,"27.3 (16.4, 38.3)"
154,Sitapur,Uttar Pradesh,9,Undiagnosed,43.7,30.2,57.2,Total,"43.7 (30.2, 57.2)"
155,Hardoi,Uttar Pradesh,9,Unscreened,40.5,26.1,54.8,Total,"40.5 (26.1, 54.8)"
155,Hardoi,Uttar Pradesh,9,Undiagnosed,48.2,35.1,61.3,Total,"48.2 (35.1, 61.3)"
156,Unnao,Uttar Pradesh,9,Unscreened,14.5,6.8,22.1,Total,"14.5 (6.8, 22.1)"
156,Unnao,Uttar Pradesh,9,Undiagnosed,24,13.6,34.3,Total,"24 (13.6, 34.3)"
157,Lucknow,Uttar Pradesh,9,Unscreened,15.7,8.8,22.6,Total,"15.7 (8.8, 22.6)"
157,Lucknow,Uttar Pradesh,9,Undiagnosed,27.4,16.6,38.2,Total,"27.4 (16.6, 38.2)"
159,Farrukhabad,Uttar Pradesh,9,Unscreened,15.9,6.1,25.7,Total,"15.9 (6.1, 25.7)"
159,Farrukhabad,Uttar Pradesh,9,Undiagnosed,21.4,11.8,31,Total,"21.4 (11.8, 31)"
160,Kannauj,Uttar Pradesh,9,Unscreened,23,7.9,38.1,Total,"23 (7.9, 38.1)"
160,Kannauj,Uttar Pradesh,9,Undiagnosed,36,19.7,52.4,Total,"36 (19.7, 52.4)"
161,Etawah,Uttar Pradesh,9,Unscreened,18.9,8.7,29.1,Total,"18.9 (8.7, 29.1)"
161,Etawah,Uttar Pradesh,9,Undiagnosed,25.7,14.6,36.9,Total,"25.7 (14.6, 36.9)"
162,Auraiya,Uttar Pradesh,9,Unscreened,28.3,12.4,44.1,Total,"28.3 (12.4, 44.1)"
162,Auraiya,Uttar Pradesh,9,Undiagnosed,34.9,17,52.8,Total,"34.9 (17, 52.8)"
163,Kanpur Dehat,Uttar Pradesh,9,Unscreened,13.1,4.6,21.5,Total,"13.1 (4.6, 21.5)"
163,Kanpur Dehat,Uttar Pradesh,9,Undiagnosed,27.7,15.4,40,Total,"27.7 (15.4, 40)"
164,Kanpur Nagar,Uttar Pradesh,9,Unscreened,8.6,2.1,15.2,Total,"8.6 (2.1, 15.2)"
164,Kanpur Nagar,Uttar Pradesh,9,Undiagnosed,27.3,15.5,39.1,Total,"27.3 (15.5, 39.1)"
165,Jalaun,Uttar Pradesh,9,Unscreened,21.2,11.3,31.2,Total,"21.2 (11.3, 31.2)"
165,Jalaun,Uttar Pradesh,9,Undiagnosed,32.1,21.3,42.9,Total,"32.1 (21.3, 42.9)"
166,Jhansi,Uttar Pradesh,9,Unscreened,15.7,2.4,29,Total,"15.7 (2.4, 29)"
166,Jhansi,Uttar Pradesh,9,Undiagnosed,21.8,5.5,38.2,Total,"21.8 (5.5, 38.2)"
167,Lalitpur,Uttar Pradesh,9,Unscreened,4.4,-0.2,8.9,Total,"4.4 (-0.2, 8.9)"
167,Lalitpur,Uttar Pradesh,9,Undiagnosed,6,1,11.1,Total,"6 (1, 11.1)"
168,Hamirpur,Uttar Pradesh,9,Unscreened,20.7,5.7,35.7,Total,"20.7 (5.7, 35.7)"
168,Hamirpur,Uttar Pradesh,9,Undiagnosed,31.4,10.8,51.9,Total,"31.4 (10.8, 51.9)"
169,Mahoba,Uttar Pradesh,9,Unscreened,16.1,4.9,27.4,Total,"16.1 (4.9, 27.4)"
169,Mahoba,Uttar Pradesh,9,Undiagnosed,32.4,15,49.8,Total,"32.4 (15, 49.8)"
170,Banda,Uttar Pradesh,9,Unscreened,7,0.5,13.6,Total,"7 (0.5, 13.6)"
170,Banda,Uttar Pradesh,9,Undiagnosed,11.3,3.1,19.5,Total,"11.3 (3.1, 19.5)"
171,Chitrakoot,Uttar Pradesh,9,Unscreened,5.5,0.7,10.3,Total,"5.5 (0.7, 10.3)"
171,Chitrakoot,Uttar Pradesh,9,Undiagnosed,7.2,1.1,13.4,Total,"7.2 (1.1, 13.4)"
172,Fatehpur,Uttar Pradesh,9,Unscreened,27,15,39,Total,"27 (15, 39)"
172,Fatehpur,Uttar Pradesh,9,Undiagnosed,34.3,22.2,46.4,Total,"34.3 (22.2, 46.4)"
173,Pratapgarh,Uttar Pradesh,9,Unscreened,16.6,10.1,23.2,Total,"16.6 (10.1, 23.2)"
173,Pratapgarh,Uttar Pradesh,9,Undiagnosed,23.9,15.4,32.5,Total,"23.9 (15.4, 32.5)"
174,Kaushambi,Uttar Pradesh,9,Unscreened,42.2,26.5,57.9,Total,"42.2 (26.5, 57.9)"
174,Kaushambi,Uttar Pradesh,9,Undiagnosed,61.9,49.2,74.6,Total,"61.9 (49.2, 74.6)"
175,Allahabad,Uttar Pradesh,9,Unscreened,23.4,11.5,35.4,Total,"23.4 (11.5, 35.4)"
175,Allahabad,Uttar Pradesh,9,Undiagnosed,35.3,22,48.6,Total,"35.3 (22, 48.6)"
176,Bara Banki,Uttar Pradesh,9,Unscreened,11,3.5,18.5,Total,"11 (3.5, 18.5)"
176,Bara Banki,Uttar Pradesh,9,Undiagnosed,18.9,9,28.7,Total,"18.9 (9, 28.7)"
177,Faizabad,Uttar Pradesh,9,Unscreened,19.9,10.8,29.1,Total,"19.9 (10.8, 29.1)"
177,Faizabad,Uttar Pradesh,9,Undiagnosed,29.7,18.7,40.7,Total,"29.7 (18.7, 40.7)"
178,Ambedkar Nagar,Uttar Pradesh,9,Unscreened,17.7,9.6,25.9,Total,"17.7 (9.6, 25.9)"
178,Ambedkar Nagar,Uttar Pradesh,9,Undiagnosed,38.3,27.7,48.9,Total,"38.3 (27.7, 48.9)"
180,Bahraich,Uttar Pradesh,9,Unscreened,8.2,2.4,14,Total,"8.2 (2.4, 14)"
180,Bahraich,Uttar Pradesh,9,Undiagnosed,13.8,4.9,22.7,Total,"13.8 (4.9, 22.7)"
181,Shrawasti,Uttar Pradesh,9,Unscreened,22.1,12.3,31.9,Total,"22.1 (12.3, 31.9)"
181,Shrawasti,Uttar Pradesh,9,Undiagnosed,24.8,14.2,35.4,Total,"24.8 (14.2, 35.4)"
182,Balrampur,Uttar Pradesh,9,Unscreened,6.1,1.6,10.6,Total,"6.1 (1.6, 10.6)"
182,Balrampur,Uttar Pradesh,9,Undiagnosed,10.3,4,16.5,Total,"10.3 (4, 16.5)"
183,Gonda,Uttar Pradesh,9,Unscreened,10.8,6.4,15.2,Total,"10.8 (6.4, 15.2)"
183,Gonda,Uttar Pradesh,9,Undiagnosed,13.9,9,18.7,Total,"13.9 (9, 18.7)"
184,Siddharthnagar,Uttar Pradesh,9,Unscreened,16.2,5.8,26.6,Total,"16.2 (5.8, 26.6)"
184,Siddharthnagar,Uttar Pradesh,9,Undiagnosed,21.8,10.5,33,Total,"21.8 (10.5, 33)"
185,Basti,Uttar Pradesh,9,Unscreened,9.4,5.1,13.7,Total,"9.4 (5.1, 13.7)"
185,Basti,Uttar Pradesh,9,Undiagnosed,13.3,8.1,18.4,Total,"13.3 (8.1, 18.4)"
186,Sant Kabir Nagar,Uttar Pradesh,9,Unscreened,28.5,16.2,40.7,Total,"28.5 (16.2, 40.7)"
186,Sant Kabir Nagar,Uttar Pradesh,9,Undiagnosed,34.4,22.5,46.3,Total,"34.4 (22.5, 46.3)"
187,Maharajganj,Uttar Pradesh,9,Unscreened,26.3,15.2,37.3,Total,"26.3 (15.2, 37.3)"
187,Maharajganj,Uttar Pradesh,9,Undiagnosed,39.9,27.9,51.9,Total,"39.9 (27.9, 51.9)"
188,Gorakhpur,Uttar Pradesh,9,Unscreened,11.6,4.9,18.3,Total,"11.6 (4.9, 18.3)"
188,Gorakhpur,Uttar Pradesh,9,Undiagnosed,22.3,12.6,31.9,Total,"22.3 (12.6, 31.9)"
189,Kushinagar,Uttar Pradesh,9,Unscreened,8.7,2.4,15,Total,"8.7 (2.4, 15)"
189,Kushinagar,Uttar Pradesh,9,Undiagnosed,14.7,6.2,23.1,Total,"14.7 (6.2, 23.1)"
190,Deoria,Uttar Pradesh,9,Unscreened,8.4,2.5,14.2,Total,"8.4 (2.5, 14.2)"
190,Deoria,Uttar Pradesh,9,Undiagnosed,17.2,9.8,24.6,Total,"17.2 (9.8, 24.6)"
191,Azamgarh,Uttar Pradesh,9,Unscreened,23.8,14.1,33.5,Total,"23.8 (14.1, 33.5)"
191,Azamgarh,Uttar Pradesh,9,Undiagnosed,36.2,25.1,47.2,Total,"36.2 (25.1, 47.2)"
192,Mau,Uttar Pradesh,9,Unscreened,12,5.1,18.9,Total,"12 (5.1, 18.9)"
192,Mau,Uttar Pradesh,9,Undiagnosed,19.7,8.6,30.8,Total,"19.7 (8.6, 30.8)"
193,Ballia,Uttar Pradesh,9,Unscreened,13.6,5.7,21.4,Total,"13.6 (5.7, 21.4)"
193,Ballia,Uttar Pradesh,9,Undiagnosed,17.8,9.1,26.5,Total,"17.8 (9.1, 26.5)"
194,Jaunpur,Uttar Pradesh,9,Unscreened,5.9,2.2,9.7,Total,"5.9 (2.2, 9.7)"
194,Jaunpur,Uttar Pradesh,9,Undiagnosed,8.8,4.5,13,Total,"8.8 (4.5, 13)"
195,Ghazipur,Uttar Pradesh,9,Unscreened,7.1,2.1,12.2,Total,"7.1 (2.1, 12.2)"
195,Ghazipur,Uttar Pradesh,9,Undiagnosed,11.4,4.6,18.2,Total,"11.4 (4.6, 18.2)"
196,Chandauli,Uttar Pradesh,9,Unscreened,15.5,5.9,25.2,Total,"15.5 (5.9, 25.2)"
196,Chandauli,Uttar Pradesh,9,Undiagnosed,25.1,11.1,39,Total,"25.1 (11.1, 39)"
197,Varanasi,Uttar Pradesh,9,Unscreened,6.9,2.2,11.6,Total,"6.9 (2.2, 11.6)"
197,Varanasi,Uttar Pradesh,9,Undiagnosed,9.5,3.2,15.8,Total,"9.5 (3.2, 15.8)"
198,Sant Ravidas Nagar,Uttar Pradesh,9,Unscreened,20.2,11.3,29,Total,"20.2 (11.3, 29)"
198,Sant Ravidas Nagar,Uttar Pradesh,9,Undiagnosed,32.6,19.8,45.3,Total,"32.6 (19.8, 45.3)"
199,Mirzapur,Uttar Pradesh,9,Unscreened,9.3,4.1,14.6,Total,"9.3 (4.1, 14.6)"
199,Mirzapur,Uttar Pradesh,9,Undiagnosed,15.6,9.4,21.8,Total,"15.6 (9.4, 21.8)"
200,Sonbhadra,Uttar Pradesh,9,Unscreened,19.5,5.3,33.8,Total,"19.5 (5.3, 33.8)"
200,Sonbhadra,Uttar Pradesh,9,Undiagnosed,24.3,10.1,38.5,Total,"24.3 (10.1, 38.5)"
201,Etah,Uttar Pradesh,9,Unscreened,32.2,15,49.4,Total,"32.2 (15, 49.4)"
201,Etah,Uttar Pradesh,9,Undiagnosed,38.4,20.5,56.3,Total,"38.4 (20.5, 56.3)"
202,Kanshiram Nagar,Uttar Pradesh,9,Unscreened,19.9,8.6,31.1,Total,"19.9 (8.6, 31.1)"
202,Kanshiram Nagar,Uttar Pradesh,9,Undiagnosed,35.5,17.8,53.2,Total,"35.5 (17.8, 53.2)"
203,Pashchim Champaran,Bihar,10,Unscreened,33.8,23.2,44.3,Total,"33.8 (23.2, 44.3)"
203,Pashchim Champaran,Bihar,10,Undiagnosed,39.6,27.6,51.6,Total,"39.6 (27.6, 51.6)"
204,Purba Champaran,Bihar,10,Unscreened,19.9,10.4,29.5,Total,"19.9 (10.4, 29.5)"
204,Purba Champaran,Bihar,10,Undiagnosed,26.2,14.8,37.7,Total,"26.2 (14.8, 37.7)"
205,Sheohar,Bihar,10,Unscreened,31.3,12.9,49.7,Total,"31.3 (12.9, 49.7)"
205,Sheohar,Bihar,10,Undiagnosed,38.9,20.6,57.3,Total,"38.9 (20.6, 57.3)"
206,Sitamarhi,Bihar,10,Unscreened,22.9,13.2,32.5,Total,"22.9 (13.2, 32.5)"
206,Sitamarhi,Bihar,10,Undiagnosed,25.4,14.9,35.8,Total,"25.4 (14.9, 35.8)"
207,Madhubani,Bihar,10,Unscreened,21.2,10.3,32.2,Total,"21.2 (10.3, 32.2)"
207,Madhubani,Bihar,10,Undiagnosed,23.9,12.7,35.1,Total,"23.9 (12.7, 35.1)"
208,Supaul,Bihar,10,Unscreened,26,14.9,37.2,Total,"26 (14.9, 37.2)"
208,Supaul,Bihar,10,Undiagnosed,30.6,18.6,42.6,Total,"30.6 (18.6, 42.6)"
209,Araria,Bihar,10,Unscreened,25.7,16.5,34.9,Total,"25.7 (16.5, 34.9)"
209,Araria,Bihar,10,Undiagnosed,30.3,18.5,42.1,Total,"30.3 (18.5, 42.1)"
210,Kishanganj,Bihar,10,Unscreened,15.1,6.7,23.4,Total,"15.1 (6.7, 23.4)"
210,Kishanganj,Bihar,10,Undiagnosed,20.5,11.8,29.2,Total,"20.5 (11.8, 29.2)"
211,Purnia,Bihar,10,Unscreened,11.8,5.2,18.4,Total,"11.8 (5.2, 18.4)"
211,Purnia,Bihar,10,Undiagnosed,17.6,9.2,26,Total,"17.6 (9.2, 26)"
212,Katihar,Bihar,10,Unscreened,23.6,10.4,36.8,Total,"23.6 (10.4, 36.8)"
212,Katihar,Bihar,10,Undiagnosed,34,21.3,46.7,Total,"34 (21.3, 46.7)"
213,Madhepura,Bihar,10,Unscreened,34.8,26.5,43.2,Total,"34.8 (26.5, 43.2)"
213,Madhepura,Bihar,10,Undiagnosed,43.4,35,51.9,Total,"43.4 (35, 51.9)"
214,Saharsa,Bihar,10,Unscreened,32.8,20.6,45,Total,"32.8 (20.6, 45)"
214,Saharsa,Bihar,10,Undiagnosed,42,30.7,53.4,Total,"42 (30.7, 53.4)"
215,Darbhanga,Bihar,10,Unscreened,7.3,1.9,12.6,Total,"7.3 (1.9, 12.6)"
215,Darbhanga,Bihar,10,Undiagnosed,13,6.8,19.1,Total,"13 (6.8, 19.1)"
216,Muzaffarpur,Bihar,10,Unscreened,13.8,6.5,21.1,Total,"13.8 (6.5, 21.1)"
216,Muzaffarpur,Bihar,10,Undiagnosed,15.6,8.2,23.1,Total,"15.6 (8.2, 23.1)"
217,Gopalganj,Bihar,10,Unscreened,23.3,14,32.5,Total,"23.3 (14, 32.5)"
217,Gopalganj,Bihar,10,Undiagnosed,24.5,15.1,33.9,Total,"24.5 (15.1, 33.9)"
218,Siwan,Bihar,10,Unscreened,18.6,11.9,25.4,Total,"18.6 (11.9, 25.4)"
218,Siwan,Bihar,10,Undiagnosed,28.3,19.5,37,Total,"28.3 (19.5, 37)"
219,Saran,Bihar,10,Unscreened,20.4,12.8,28,Total,"20.4 (12.8, 28)"
219,Saran,Bihar,10,Undiagnosed,27.3,18.1,36.4,Total,"27.3 (18.1, 36.4)"
220,Vaishali,Bihar,10,Unscreened,10.5,5.2,15.8,Total,"10.5 (5.2, 15.8)"
220,Vaishali,Bihar,10,Undiagnosed,14.4,7.2,21.7,Total,"14.4 (7.2, 21.7)"
221,Samastipur,Bihar,10,Unscreened,27.4,17,37.8,Total,"27.4 (17, 37.8)"
221,Samastipur,Bihar,10,Undiagnosed,31.9,20.7,43,Total,"31.9 (20.7, 43)"
222,Begusarai,Bihar,10,Unscreened,7,2.4,11.7,Total,"7 (2.4, 11.7)"
222,Begusarai,Bihar,10,Undiagnosed,11.9,4.9,19,Total,"11.9 (4.9, 19)"
223,Khagaria,Bihar,10,Unscreened,32.7,21.7,43.8,Total,"32.7 (21.7, 43.8)"
223,Khagaria,Bihar,10,Undiagnosed,40.6,31.4,49.8,Total,"40.6 (31.4, 49.8)"
224,Bhagalpur,Bihar,10,Unscreened,23.8,16.3,31.2,Total,"23.8 (16.3, 31.2)"
224,Bhagalpur,Bihar,10,Undiagnosed,32.9,21.8,43.9,Total,"32.9 (21.8, 43.9)"
225,Banka,Bihar,10,Unscreened,19.6,11.8,27.3,Total,"19.6 (11.8, 27.3)"
225,Banka,Bihar,10,Undiagnosed,22.6,14,31.3,Total,"22.6 (14, 31.3)"
226,Munger,Bihar,10,Unscreened,11.9,6.1,17.8,Total,"11.9 (6.1, 17.8)"
226,Munger,Bihar,10,Undiagnosed,25.8,16,35.6,Total,"25.8 (16, 35.6)"
227,Lakhisarai,Bihar,10,Unscreened,18.8,11,26.7,Total,"18.8 (11, 26.7)"
227,Lakhisarai,Bihar,10,Undiagnosed,24,13.6,34.4,Total,"24 (13.6, 34.4)"
228,Sheikhpura,Bihar,10,Unscreened,17.3,8.9,25.7,Total,"17.3 (8.9, 25.7)"
228,Sheikhpura,Bihar,10,Undiagnosed,20.8,10.1,31.6,Total,"20.8 (10.1, 31.6)"
229,Nalanda,Bihar,10,Unscreened,19.1,10.1,28.1,Total,"19.1 (10.1, 28.1)"
229,Nalanda,Bihar,10,Undiagnosed,28.3,16.3,40.3,Total,"28.3 (16.3, 40.3)"
230,Patna,Bihar,10,Unscreened,10.9,5.1,16.7,Total,"10.9 (5.1, 16.7)"
230,Patna,Bihar,10,Undiagnosed,15.5,8.5,22.4,Total,"15.5 (8.5, 22.4)"
231,Bhojpur,Bihar,10,Unscreened,16.9,9.6,24.3,Total,"16.9 (9.6, 24.3)"
231,Bhojpur,Bihar,10,Undiagnosed,27.6,18.2,36.9,Total,"27.6 (18.2, 36.9)"
232,Buxer,Bihar,10,Unscreened,19.9,10.9,29,Total,"19.9 (10.9, 29)"
232,Buxer,Bihar,10,Undiagnosed,27.4,18.6,36.2,Total,"27.4 (18.6, 36.2)"
233,Kaimur (Bhabua),Bihar,10,Unscreened,17.8,4.1,31.4,Total,"17.8 (4.1, 31.4)"
233,Kaimur (Bhabua),Bihar,10,Undiagnosed,20.3,5.9,34.6,Total,"20.3 (5.9, 34.6)"
234,Rohtas,Bihar,10,Unscreened,24.8,15.5,34.2,Total,"24.8 (15.5, 34.2)"
234,Rohtas,Bihar,10,Undiagnosed,40.1,27.9,52.3,Total,"40.1 (27.9, 52.3)"
235,Aurangabad,Bihar,10,Unscreened,28.9,17.7,40.2,Total,"28.9 (17.7, 40.2)"
235,Aurangabad,Bihar,10,Undiagnosed,36.1,25.2,46.9,Total,"36.1 (25.2, 46.9)"
236,Gaya,Bihar,10,Unscreened,19.2,6.3,32.2,Total,"19.2 (6.3, 32.2)"
236,Gaya,Bihar,10,Undiagnosed,29.1,14.5,43.8,Total,"29.1 (14.5, 43.8)"
237,Nawada,Bihar,10,Unscreened,10.6,1.6,19.6,Total,"10.6 (1.6, 19.6)"
237,Nawada,Bihar,10,Undiagnosed,13,2.5,23.5,Total,"13 (2.5, 23.5)"
238,Jamui,Bihar,10,Unscreened,14.2,4,24.3,Total,"14.2 (4, 24.3)"
238,Jamui,Bihar,10,Undiagnosed,18.2,6.5,30,Total,"18.2 (6.5, 30)"
239,Jehanabad,Bihar,10,Unscreened,29.8,15.8,43.8,Total,"29.8 (15.8, 43.8)"
239,Jehanabad,Bihar,10,Undiagnosed,43.6,31.4,55.8,Total,"43.6 (31.4, 55.8)"
240,Arwal,Bihar,10,Unscreened,10.4,3,17.8,Total,"10.4 (3, 17.8)"
240,Arwal,Bihar,10,Undiagnosed,22.6,12,33.2,Total,"22.6 (12, 33.2)"
241,North District,Sikkim,11,Unscreened,9.4,1.4,17.3,Total,"9.4 (1.4, 17.3)"
241,North District,Sikkim,11,Undiagnosed,26.5,16.2,36.7,Total,"26.5 (16.2, 36.7)"
242,West District,Sikkim,11,Unscreened,17.4,9.4,25.3,Total,"17.4 (9.4, 25.3)"
242,West District,Sikkim,11,Undiagnosed,31.4,21.6,41.3,Total,"31.4 (21.6, 41.3)"
243,South District,Sikkim,11,Unscreened,3.7,0.3,7.2,Total,"3.7 (0.3, 7.2)"
243,South District,Sikkim,11,Undiagnosed,6.5,2.5,10.4,Total,"6.5 (2.5, 10.4)"
244,East District,Sikkim,11,Unscreened,9.2,2.8,15.7,Total,"9.2 (2.8, 15.7)"
244,East District,Sikkim,11,Undiagnosed,17.3,10,24.6,Total,"17.3 (10, 24.6)"
245,Tawang,Arunachal Pradesh,12,Unscreened,6.7,-0.4,13.7,Total,"6.7 (-0.4, 13.7)"
245,Tawang,Arunachal Pradesh,12,Undiagnosed,8.2,1.1,15.3,Total,"8.2 (1.1, 15.3)"
246,West Kameng,Arunachal Pradesh,12,Unscreened,0,0,0,Total,"0 (0, 0)"
246,West Kameng,Arunachal Pradesh,12,Undiagnosed,1.4,-1.3,4.1,Total,"1.4 (-1.3, 4.1)"
247,East Kameng,Arunachal Pradesh,12,Unscreened,12.8,6.3,19.4,Total,"12.8 (6.3, 19.4)"
247,East Kameng,Arunachal Pradesh,12,Undiagnosed,16.3,7.7,24.8,Total,"16.3 (7.7, 24.8)"
248,Papum Pare,Arunachal Pradesh,12,Unscreened,7.1,1.2,13,Total,"7.1 (1.2, 13)"
248,Papum Pare,Arunachal Pradesh,12,Undiagnosed,12.6,2.4,22.7,Total,"12.6 (2.4, 22.7)"
249,Upper Subansiri,Arunachal Pradesh,12,Unscreened,5.7,-0.5,11.8,Total,"5.7 (-0.5, 11.8)"
249,Upper Subansiri,Arunachal Pradesh,12,Undiagnosed,5.7,-0.5,11.8,Total,"5.7 (-0.5, 11.8)"
252,Upper Siang,Arunachal Pradesh,12,Unscreened,27.4,9.9,44.8,Total,"27.4 (9.9, 44.8)"
252,Upper Siang,Arunachal Pradesh,12,Undiagnosed,43,24.7,61.3,Total,"43 (24.7, 61.3)"
253,Changlang,Arunachal Pradesh,12,Unscreened,5.6,-1.7,13,Total,"5.6 (-1.7, 13)"
253,Changlang,Arunachal Pradesh,12,Undiagnosed,24.2,10.1,38.2,Total,"24.2 (10.1, 38.2)"
255,Lower Subansiri,Arunachal Pradesh,12,Unscreened,2,-0.3,4.3,Total,"2 (-0.3, 4.3)"
255,Lower Subansiri,Arunachal Pradesh,12,Undiagnosed,3.2,0.1,6.4,Total,"3.2 (0.1, 6.4)"
257,Dibang Valley,Arunachal Pradesh,12,Unscreened,11.2,2.2,20.3,Total,"11.2 (2.2, 20.3)"
257,Dibang Valley,Arunachal Pradesh,12,Undiagnosed,12.4,3.1,21.8,Total,"12.4 (3.1, 21.8)"
258,Lower Dibang Valley,Arunachal Pradesh,12,Unscreened,31.4,17.5,45.3,Total,"31.4 (17.5, 45.3)"
258,Lower Dibang Valley,Arunachal Pradesh,12,Undiagnosed,34.6,20.2,49.1,Total,"34.6 (20.2, 49.1)"
260,Anjaw,Arunachal Pradesh,12,Unscreened,16.5,4.7,28.3,Total,"16.5 (4.7, 28.3)"
260,Anjaw,Arunachal Pradesh,12,Undiagnosed,19.5,4.8,34.1,Total,"19.5 (4.8, 34.1)"
261,Mon,Nagaland,13,Unscreened,24,6.3,41.7,Total,"24 (6.3, 41.7)"
261,Mon,Nagaland,13,Undiagnosed,31.5,11.7,51.3,Total,"31.5 (11.7, 51.3)"
262,Mokokchung,Nagaland,13,Unscreened,37.7,25.9,49.4,Total,"37.7 (25.9, 49.4)"
262,Mokokchung,Nagaland,13,Undiagnosed,41.2,27.6,54.9,Total,"41.2 (27.6, 54.9)"
263,Zunheboto,Nagaland,13,Unscreened,33.9,17.3,50.4,Total,"33.9 (17.3, 50.4)"
263,Zunheboto,Nagaland,13,Undiagnosed,36.5,19.7,53.4,Total,"36.5 (19.7, 53.4)"
264,Wokha,Nagaland,13,Unscreened,12.6,1.4,23.8,Total,"12.6 (1.4, 23.8)"
264,Wokha,Nagaland,13,Undiagnosed,16.3,3.1,29.6,Total,"16.3 (3.1, 29.6)"
265,Dimapur,Nagaland,13,Unscreened,10,4.9,15,Total,"10 (4.9, 15)"
265,Dimapur,Nagaland,13,Undiagnosed,17.3,9.8,24.8,Total,"17.3 (9.8, 24.8)"
266,Phek,Nagaland,13,Unscreened,4,-3.5,11.4,Total,"4 (-3.5, 11.4)"
266,Phek,Nagaland,13,Undiagnosed,18,-1.1,37.1,Total,"18 (-1.1, 37.1)"
267,Tuensang,Nagaland,13,Unscreened,39.8,13.7,66,Total,"39.8 (13.7, 66)"
267,Tuensang,Nagaland,13,Undiagnosed,51.5,19.4,83.5,Total,"51.5 (19.4, 83.5)"
268,Longleng,Nagaland,13,Unscreened,19.6,2.9,36.4,Total,"19.6 (2.9, 36.4)"
268,Longleng,Nagaland,13,Undiagnosed,22,4.1,39.9,Total,"22 (4.1, 39.9)"
269,Kiphire,Nagaland,13,Unscreened,21,1.7,40.2,Total,"21 (1.7, 40.2)"
269,Kiphire,Nagaland,13,Undiagnosed,21,1.7,40.2,Total,"21 (1.7, 40.2)"
270,Kohima,Nagaland,13,Unscreened,11.6,1.5,21.7,Total,"11.6 (1.5, 21.7)"
270,Kohima,Nagaland,13,Undiagnosed,19.3,5.9,32.7,Total,"19.3 (5.9, 32.7)"
271,Peren,Nagaland,13,Unscreened,12.7,4.5,21,Total,"12.7 (4.5, 21)"
271,Peren,Nagaland,13,Undiagnosed,17.9,9.2,26.7,Total,"17.9 (9.2, 26.7)"
272,Senapati,Manipur,14,Unscreened,22.8,12.1,33.5,Total,"22.8 (12.1, 33.5)"
