REGCODE,REGNAME,n5_state,v024,variable,estimate,lci,uci,strata,est_ci
144,Mahamaya Nagar,Uttar Pradesh,9,Diabetes,6.2,4.1,8.2,Total,"6.2 (4.1, 8.2)"
145,Mathura,Uttar Pradesh,9,Screened,24.1,18.8,29.4,Total,"24.1 (18.8, 29.4)"
145,Mathura,Uttar Pradesh,9,Diabetes,4.1,2.6,5.5,Total,"4.1 (2.6, 5.5)"
146,Agra,Uttar Pradesh,9,Screened,25.4,19.3,31.4,Total,"25.4 (19.3, 31.4)"
146,Agra,Uttar Pradesh,9,Diabetes,3.4,2.4,4.5,Total,"3.4 (2.4, 4.5)"
147,Firozabad,Uttar Pradesh,9,Screened,18,12.7,23.4,Total,"18 (12.7, 23.4)"
147,Firozabad,Uttar Pradesh,9,Diabetes,2.7,1.9,3.4,Total,"2.7 (1.9, 3.4)"
148,Mainpuri,Uttar Pradesh,9,Screened,24.8,18.3,31.4,Total,"24.8 (18.3, 31.4)"
148,Mainpuri,Uttar Pradesh,9,Diabetes,1.9,1.4,2.3,Total,"1.9 (1.4, 2.3)"
150,Bareilly,Uttar Pradesh,9,Screened,21.2,15.8,26.5,Total,"21.2 (15.8, 26.5)"
150,Bareilly,Uttar Pradesh,9,Diabetes,3.9,2.8,4.9,Total,"3.9 (2.8, 4.9)"
151,Pilibhit,Uttar Pradesh,9,Screened,25.7,19.4,31.9,Total,"25.7 (19.4, 31.9)"
151,Pilibhit,Uttar Pradesh,9,Diabetes,4.8,3.5,6.1,Total,"4.8 (3.5, 6.1)"
152,Shahjahanpur,Uttar Pradesh,9,Screened,15.4,10.8,20,Total,"15.4 (10.8, 20)"
152,Shahjahanpur,Uttar Pradesh,9,Diabetes,2.4,1.7,3,Total,"2.4 (1.7, 3)"
153,Kheri,Uttar Pradesh,9,Screened,24.7,19.2,30.2,Total,"24.7 (19.2, 30.2)"
153,Kheri,Uttar Pradesh,9,Diabetes,3.5,2.5,4.5,Total,"3.5 (2.5, 4.5)"
154,Sitapur,Uttar Pradesh,9,Screened,17.9,12.5,23.3,Total,"17.9 (12.5, 23.3)"
154,Sitapur,Uttar Pradesh,9,Diabetes,3,2.3,3.7,Total,"3 (2.3, 3.7)"
155,Hardoi,Uttar Pradesh,9,Screened,19.9,13.3,26.4,Total,"19.9 (13.3, 26.4)"
155,Hardoi,Uttar Pradesh,9,Diabetes,2.3,1.6,3.1,Total,"2.3 (1.6, 3.1)"
156,Unnao,Uttar Pradesh,9,Screened,33.1,24,42.2,Total,"33.1 (24, 42.2)"
156,Unnao,Uttar Pradesh,9,Diabetes,4.4,3.1,5.7,Total,"4.4 (3.1, 5.7)"
157,Lucknow,Uttar Pradesh,9,Screened,34.6,28.9,40.4,Total,"34.6 (28.9, 40.4)"
157,Lucknow,Uttar Pradesh,9,Diabetes,8.6,6.6,10.5,Total,"8.6 (6.6, 10.5)"
159,Farrukhabad,Uttar Pradesh,9,Screened,17.4,12.3,22.5,Total,"17.4 (12.3, 22.5)"
159,Farrukhabad,Uttar Pradesh,9,Diabetes,2.8,1.8,3.8,Total,"2.8 (1.8, 3.8)"
160,Kannauj,Uttar Pradesh,9,Screened,19.2,12.9,25.5,Total,"19.2 (12.9, 25.5)"
160,Kannauj,Uttar Pradesh,9,Diabetes,1.9,1.2,2.7,Total,"1.9 (1.2, 2.7)"
161,Etawah,Uttar Pradesh,9,Screened,23,17.8,28.2,Total,"23 (17.8, 28.2)"
161,Etawah,Uttar Pradesh,9,Diabetes,3,2.2,3.8,Total,"3 (2.2, 3.8)"
162,Auraiya,Uttar Pradesh,9,Screened,16.3,11.5,21,Total,"16.3 (11.5, 21)"
162,Auraiya,Uttar Pradesh,9,Diabetes,2.7,1.7,3.6,Total,"2.7 (1.7, 3.6)"
163,Kanpur Dehat,Uttar Pradesh,9,Screened,32.8,26.2,39.3,Total,"32.8 (26.2, 39.3)"
163,Kanpur Dehat,Uttar Pradesh,9,Diabetes,3.2,2.1,4.3,Total,"3.2 (2.1, 4.3)"
164,Kanpur Nagar,Uttar Pradesh,9,Screened,44.7,36.2,53.3,Total,"44.7 (36.2, 53.3)"
164,Kanpur Nagar,Uttar Pradesh,9,Diabetes,4.4,3.3,5.5,Total,"4.4 (3.3, 5.5)"
165,Jalaun,Uttar Pradesh,9,Screened,21.7,16.8,26.6,Total,"21.7 (16.8, 26.6)"
165,Jalaun,Uttar Pradesh,9,Diabetes,2.7,1.9,3.4,Total,"2.7 (1.9, 3.4)"
166,Jhansi,Uttar Pradesh,9,Screened,23.1,16.7,29.5,Total,"23.1 (16.7, 29.5)"
166,Jhansi,Uttar Pradesh,9,Diabetes,1.9,0.9,3,Total,"1.9 (0.9, 3)"
167,Lalitpur,Uttar Pradesh,9,Screened,18.2,14.3,22.2,Total,"18.2 (14.3, 22.2)"
167,Lalitpur,Uttar Pradesh,9,Diabetes,4,2.6,5.4,Total,"4 (2.6, 5.4)"
168,Hamirpur,Uttar Pradesh,9,Screened,17.7,10.8,24.6,Total,"17.7 (10.8, 24.6)"
168,Hamirpur,Uttar Pradesh,9,Diabetes,1.3,0.6,2,Total,"1.3 (0.6, 2)"
169,Mahoba,Uttar Pradesh,9,Screened,19,13,25,Total,"19 (13, 25)"
169,Mahoba,Uttar Pradesh,9,Diabetes,3,1.7,4.2,Total,"3 (1.7, 4.2)"
170,Banda,Uttar Pradesh,9,Screened,21.6,15.4,27.7,Total,"21.6 (15.4, 27.7)"
170,Banda,Uttar Pradesh,9,Diabetes,2.3,1.6,3,Total,"2.3 (1.6, 3)"
171,Chitrakoot,Uttar Pradesh,9,Screened,30.2,23,37.4,Total,"30.2 (23, 37.4)"
171,Chitrakoot,Uttar Pradesh,9,Diabetes,6.8,3.1,10.5,Total,"6.8 (3.1, 10.5)"
172,Fatehpur,Uttar Pradesh,9,Screened,29.2,21,37.5,Total,"29.2 (21, 37.5)"
172,Fatehpur,Uttar Pradesh,9,Diabetes,3,2.1,3.8,Total,"3 (2.1, 3.8)"
173,Pratapgarh,Uttar Pradesh,9,Screened,20,16.9,23.1,Total,"20 (16.9, 23.1)"
173,Pratapgarh,Uttar Pradesh,9,Diabetes,6.6,5.2,7.9,Total,"6.6 (5.2, 7.9)"
174,Kaushambi,Uttar Pradesh,9,Screened,26.6,18.9,34.3,Total,"26.6 (18.9, 34.3)"
174,Kaushambi,Uttar Pradesh,9,Diabetes,2.9,2,3.7,Total,"2.9 (2, 3.7)"
175,Allahabad,Uttar Pradesh,9,Screened,26,21.3,30.6,Total,"26 (21.3, 30.6)"
175,Allahabad,Uttar Pradesh,9,Diabetes,4.1,3.2,5.1,Total,"4.1 (3.2, 5.1)"
176,Bara Banki,Uttar Pradesh,9,Screened,25.8,20.3,31.2,Total,"25.8 (20.3, 31.2)"
176,Bara Banki,Uttar Pradesh,9,Diabetes,7.3,4.5,10,Total,"7.3 (4.5, 10)"
177,Faizabad,Uttar Pradesh,9,Screened,21.2,17.6,24.8,Total,"21.2 (17.6, 24.8)"
177,Faizabad,Uttar Pradesh,9,Diabetes,6,4.4,7.6,Total,"6 (4.4, 7.6)"
178,Ambedkar Nagar,Uttar Pradesh,9,Screened,25.2,21.1,29.2,Total,"25.2 (21.1, 29.2)"
178,Ambedkar Nagar,Uttar Pradesh,9,Diabetes,5.1,4.1,6.1,Total,"5.1 (4.1, 6.1)"
180,Bahraich,Uttar Pradesh,9,Screened,18.7,12.9,24.5,Total,"18.7 (12.9, 24.5)"
180,Bahraich,Uttar Pradesh,9,Diabetes,8.1,4,12.1,Total,"8.1 (4, 12.1)"
181,Shrawasti,Uttar Pradesh,9,Screened,11.6,7.9,15.2,Total,"11.6 (7.9, 15.2)"
181,Shrawasti,Uttar Pradesh,9,Diabetes,4.8,3.1,6.5,Total,"4.8 (3.1, 6.5)"
182,Balrampur,Uttar Pradesh,9,Screened,21.4,17,25.8,Total,"21.4 (17, 25.8)"
182,Balrampur,Uttar Pradesh,9,Diabetes,6.1,3.9,8.3,Total,"6.1 (3.9, 8.3)"
183,Gonda,Uttar Pradesh,9,Screened,21.9,17.5,26.2,Total,"21.9 (17.5, 26.2)"
183,Gonda,Uttar Pradesh,9,Diabetes,8.3,6.3,10.3,Total,"8.3 (6.3, 10.3)"
184,Siddharthnagar,Uttar Pradesh,9,Screened,22.1,16.9,27.3,Total,"22.1 (16.9, 27.3)"
184,Siddharthnagar,Uttar Pradesh,9,Diabetes,5.8,3.5,8,Total,"5.8 (3.5, 8)"
185,Basti,Uttar Pradesh,9,Screened,27,19.9,34.2,Total,"27 (19.9, 34.2)"
185,Basti,Uttar Pradesh,9,Diabetes,7.4,5.1,9.8,Total,"7.4 (5.1, 9.8)"
186,Sant Kabir Nagar,Uttar Pradesh,9,Screened,13.6,9.6,17.6,Total,"13.6 (9.6, 17.6)"
186,Sant Kabir Nagar,Uttar Pradesh,9,Diabetes,3.9,3,4.9,Total,"3.9 (3, 4.9)"
187,Maharajganj,Uttar Pradesh,9,Screened,17.8,13,22.7,Total,"17.8 (13, 22.7)"
187,Maharajganj,Uttar Pradesh,9,Diabetes,4.7,3.5,5.9,Total,"4.7 (3.5, 5.9)"
188,Gorakhpur,Uttar Pradesh,9,Screened,32.3,26.1,38.4,Total,"32.3 (26.1, 38.4)"
188,Gorakhpur,Uttar Pradesh,9,Diabetes,7.1,5.5,8.8,Total,"7.1 (5.5, 8.8)"
189,Kushinagar,Uttar Pradesh,9,Screened,24.7,17.7,31.6,Total,"24.7 (17.7, 31.6)"
189,Kushinagar,Uttar Pradesh,9,Diabetes,7.6,4.5,10.6,Total,"7.6 (4.5, 10.6)"
190,Deoria,Uttar Pradesh,9,Screened,34,25.9,42.1,Total,"34 (25.9, 42.1)"
190,Deoria,Uttar Pradesh,9,Diabetes,8.4,4.8,12,Total,"8.4 (4.8, 12)"
191,Azamgarh,Uttar Pradesh,9,Screened,28.1,23,33.3,Total,"28.1 (23, 33.3)"
191,Azamgarh,Uttar Pradesh,9,Diabetes,4.3,3.5,5.1,Total,"4.3 (3.5, 5.1)"
192,Mau,Uttar Pradesh,9,Screened,23.4,18,28.8,Total,"23.4 (18, 28.8)"
192,Mau,Uttar Pradesh,9,Diabetes,4,2.6,5.3,Total,"4 (2.6, 5.3)"
193,Ballia,Uttar Pradesh,9,Screened,24.7,19,30.4,Total,"24.7 (19, 30.4)"
193,Ballia,Uttar Pradesh,9,Diabetes,8.4,6.2,10.6,Total,"8.4 (6.2, 10.6)"
194,Jaunpur,Uttar Pradesh,9,Screened,30.4,22.9,37.8,Total,"30.4 (22.9, 37.8)"
194,Jaunpur,Uttar Pradesh,9,Diabetes,9.9,6.5,13.4,Total,"9.9 (6.5, 13.4)"
195,Ghazipur,Uttar Pradesh,9,Screened,30.6,24.2,37.1,Total,"30.6 (24.2, 37.1)"
195,Ghazipur,Uttar Pradesh,9,Diabetes,6.7,4.4,8.9,Total,"6.7 (4.4, 8.9)"
196,Chandauli,Uttar Pradesh,9,Screened,24.7,18.2,31.3,Total,"24.7 (18.2, 31.3)"
196,Chandauli,Uttar Pradesh,9,Diabetes,3.7,2.3,5.1,Total,"3.7 (2.3, 5.1)"
197,Varanasi,Uttar Pradesh,9,Screened,30.2,23.8,36.7,Total,"30.2 (23.8, 36.7)"
197,Varanasi,Uttar Pradesh,9,Diabetes,6.6,4.1,9.1,Total,"6.6 (4.1, 9.1)"
198,Sant Ravidas Nagar,Uttar Pradesh,9,Screened,21.2,16.2,26.1,Total,"21.2 (16.2, 26.1)"
198,Sant Ravidas Nagar,Uttar Pradesh,9,Diabetes,5,3.4,6.6,Total,"5 (3.4, 6.6)"
199,Mirzapur,Uttar Pradesh,9,Screened,23.2,17.5,29,Total,"23.2 (17.5, 29)"
199,Mirzapur,Uttar Pradesh,9,Diabetes,7.3,4.9,9.6,Total,"7.3 (4.9, 9.6)"
200,Sonbhadra,Uttar Pradesh,9,Screened,16.3,11.2,21.4,Total,"16.3 (11.2, 21.4)"
200,Sonbhadra,Uttar Pradesh,9,Diabetes,4,1.9,6.1,Total,"4 (1.9, 6.1)"
201,Etah,Uttar Pradesh,9,Screened,17.3,13.4,21.2,Total,"17.3 (13.4, 21.2)"
201,Etah,Uttar Pradesh,9,Diabetes,2.3,1.5,3.2,Total,"2.3 (1.5, 3.2)"
202,Kanshiram Nagar,Uttar Pradesh,9,Screened,14.9,11.1,18.7,Total,"14.9 (11.1, 18.7)"
202,Kanshiram Nagar,Uttar Pradesh,9,Diabetes,2.4,1.6,3.2,Total,"2.4 (1.6, 3.2)"
203,Pashchim Champaran,Bihar,10,Screened,10.3,7.7,12.9,Total,"10.3 (7.7, 12.9)"
203,Pashchim Champaran,Bihar,10,Diabetes,4.8,3.2,6.5,Total,"4.8 (3.2, 6.5)"
204,Purba Champaran,Bihar,10,Screened,14.2,11.6,16.8,Total,"14.2 (11.6, 16.8)"
204,Purba Champaran,Bihar,10,Diabetes,5.5,4.1,6.9,Total,"5.5 (4.1, 6.9)"
205,Sheohar,Bihar,10,Screened,11.3,6.3,16.3,Total,"11.3 (6.3, 16.3)"
205,Sheohar,Bihar,10,Diabetes,2.3,1.5,3,Total,"2.3 (1.5, 3)"
206,Sitamarhi,Bihar,10,Screened,9.3,7.5,11.1,Total,"9.3 (7.5, 11.1)"
206,Sitamarhi,Bihar,10,Diabetes,3.7,2.4,5.1,Total,"3.7 (2.4, 5.1)"
207,Madhubani,Bihar,10,Screened,10.9,8.3,13.5,Total,"10.9 (8.3, 13.5)"
207,Madhubani,Bihar,10,Diabetes,5.3,3.7,7,Total,"5.3 (3.7, 7)"
208,Supaul,Bihar,10,Screened,7.6,6,9.2,Total,"7.6 (6, 9.2)"
208,Supaul,Bihar,10,Diabetes,4.4,3.3,5.6,Total,"4.4 (3.3, 5.6)"
209,Araria,Bihar,10,Screened,9.7,7.6,11.8,Total,"9.7 (7.6, 11.8)"
209,Araria,Bihar,10,Diabetes,4.8,3.8,5.8,Total,"4.8 (3.8, 5.8)"
210,Kishanganj,Bihar,10,Screened,14.2,10.7,17.8,Total,"14.2 (10.7, 17.8)"
210,Kishanganj,Bihar,10,Diabetes,5.5,4.1,6.8,Total,"5.5 (4.1, 6.8)"
211,Purnia,Bihar,10,Screened,17.4,12.4,22.4,Total,"17.4 (12.4, 22.4)"
211,Purnia,Bihar,10,Diabetes,8.2,5.2,11.3,Total,"8.2 (5.2, 11.3)"
212,Katihar,Bihar,10,Screened,10.7,8,13.4,Total,"10.7 (8, 13.4)"
212,Katihar,Bihar,10,Diabetes,4.2,3,5.4,Total,"4.2 (3, 5.4)"
213,Madhepura,Bihar,10,Screened,7.9,6.4,9.4,Total,"7.9 (6.4, 9.4)"
213,Madhepura,Bihar,10,Diabetes,4.2,3.2,5.3,Total,"4.2 (3.2, 5.3)"
214,Saharsa,Bihar,10,Screened,9.3,7.3,11.3,Total,"9.3 (7.3, 11.3)"
214,Saharsa,Bihar,10,Diabetes,3.3,2.4,4.3,Total,"3.3 (2.4, 4.3)"
215,Darbhanga,Bihar,10,Screened,15.7,9.8,21.6,Total,"15.7 (9.8, 21.6)"
215,Darbhanga,Bihar,10,Diabetes,5.7,3.8,7.7,Total,"5.7 (3.8, 7.7)"
216,Muzaffarpur,Bihar,10,Screened,15.3,10.5,20.1,Total,"15.3 (10.5, 20.1)"
216,Muzaffarpur,Bihar,10,Diabetes,7.3,5,9.6,Total,"7.3 (5, 9.6)"
217,Gopalganj,Bihar,10,Screened,11,8.4,13.5,Total,"11 (8.4, 13.5)"
217,Gopalganj,Bihar,10,Diabetes,5.8,4.2,7.3,Total,"5.8 (4.2, 7.3)"
218,Siwan,Bihar,10,Screened,23.2,15.8,30.6,Total,"23.2 (15.8, 30.6)"
218,Siwan,Bihar,10,Diabetes,4.9,3.7,6,Total,"4.9 (3.7, 6)"
219,Saran,Bihar,10,Screened,20.8,15.1,26.4,Total,"20.8 (15.1, 26.4)"
219,Saran,Bihar,10,Diabetes,7.3,5.5,9,Total,"7.3 (5.5, 9)"
220,Vaishali,Bihar,10,Screened,19.6,15.6,23.6,Total,"19.6 (15.6, 23.6)"
220,Vaishali,Bihar,10,Diabetes,9.2,6.4,12,Total,"9.2 (6.4, 12)"
221,Samastipur,Bihar,10,Screened,10.9,8.6,13.3,Total,"10.9 (8.6, 13.3)"
221,Samastipur,Bihar,10,Diabetes,4.5,3.3,5.7,Total,"4.5 (3.3, 5.7)"
222,Begusarai,Bihar,10,Screened,20.1,14.7,25.4,Total,"20.1 (14.7, 25.4)"
222,Begusarai,Bihar,10,Diabetes,9,6,12.1,Total,"9 (6, 12.1)"
223,Khagaria,Bihar,10,Screened,13.8,10.6,17.1,Total,"13.8 (10.6, 17.1)"
223,Khagaria,Bihar,10,Diabetes,5.3,4.1,6.5,Total,"5.3 (4.1, 6.5)"
224,Bhagalpur,Bihar,10,Screened,17.9,13,22.8,Total,"17.9 (13, 22.8)"
224,Bhagalpur,Bihar,10,Diabetes,5.3,4,6.5,Total,"5.3 (4, 6.5)"
225,Banka,Bihar,10,Screened,17.9,12.3,23.6,Total,"17.9 (12.3, 23.6)"
225,Banka,Bihar,10,Diabetes,5.8,3.4,8.1,Total,"5.8 (3.4, 8.1)"
226,Munger,Bihar,10,Screened,29.5,22,36.9,Total,"29.5 (22, 36.9)"
226,Munger,Bihar,10,Diabetes,7.5,5.4,9.6,Total,"7.5 (5.4, 9.6)"
227,Lakhisarai,Bihar,10,Screened,18.7,12.2,25.1,Total,"18.7 (12.2, 25.1)"
227,Lakhisarai,Bihar,10,Diabetes,5,3.5,6.5,Total,"5 (3.5, 6.5)"
228,Sheikhpura,Bihar,10,Screened,18,12,24,Total,"18 (12, 24)"
228,Sheikhpura,Bihar,10,Diabetes,3.9,2.4,5.4,Total,"3.9 (2.4, 5.4)"
229,Nalanda,Bihar,10,Screened,14.4,9.4,19.4,Total,"14.4 (9.4, 19.4)"
229,Nalanda,Bihar,10,Diabetes,3.5,2.2,4.8,Total,"3.5 (2.2, 4.8)"
230,Patna,Bihar,10,Screened,25,19.8,30.3,Total,"25 (19.8, 30.3)"
230,Patna,Bihar,10,Diabetes,6.4,5,7.9,Total,"6.4 (5, 7.9)"
231,Bhojpur,Bihar,10,Screened,27.9,20.1,35.7,Total,"27.9 (20.1, 35.7)"
231,Bhojpur,Bihar,10,Diabetes,6.1,4.5,7.7,Total,"6.1 (4.5, 7.7)"
232,Buxer,Bihar,10,Screened,18.8,13.8,23.8,Total,"18.8 (13.8, 23.8)"
232,Buxer,Bihar,10,Diabetes,4,2.7,5.3,Total,"4 (2.7, 5.3)"
233,Kaimur (Bhabua),Bihar,10,Screened,11,7.8,14.1,Total,"11 (7.8, 14.1)"
233,Kaimur (Bhabua),Bihar,10,Diabetes,1.7,1.1,2.3,Total,"1.7 (1.1, 2.3)"
234,Rohtas,Bihar,10,Screened,22.5,17.6,27.3,Total,"22.5 (17.6, 27.3)"
234,Rohtas,Bihar,10,Diabetes,3.4,2.6,4.1,Total,"3.4 (2.6, 4.1)"
235,Aurangabad,Bihar,10,Screened,18.5,11.9,25.2,Total,"18.5 (11.9, 25.2)"
235,Aurangabad,Bihar,10,Diabetes,3.1,2,4.2,Total,"3.1 (2, 4.2)"
236,Gaya,Bihar,10,Screened,14,8.8,19.2,Total,"14 (8.8, 19.2)"
236,Gaya,Bihar,10,Diabetes,2.2,1.3,3.1,Total,"2.2 (1.3, 3.1)"
237,Nawada,Bihar,10,Screened,13,9.6,16.3,Total,"13 (9.6, 16.3)"
237,Nawada,Bihar,10,Diabetes,4.4,1.9,7,Total,"4.4 (1.9, 7)"
238,Jamui,Bihar,10,Screened,11.7,8,15.3,Total,"11.7 (8, 15.3)"
238,Jamui,Bihar,10,Diabetes,5.7,3.1,8.3,Total,"5.7 (3.1, 8.3)"
239,Jehanabad,Bihar,10,Screened,18.4,13.2,23.7,Total,"18.4 (13.2, 23.7)"
239,Jehanabad,Bihar,10,Diabetes,2.7,2,3.5,Total,"2.7 (2, 3.5)"
240,Arwal,Bihar,10,Screened,23.4,14.9,31.9,Total,"23.4 (14.9, 31.9)"
240,Arwal,Bihar,10,Diabetes,3.5,2.4,4.7,Total,"3.5 (2.4, 4.7)"
241,North District,Sikkim,11,Screened,40.3,35.9,44.6,Total,"40.3 (35.9, 44.6)"
241,North District,Sikkim,11,Diabetes,4.4,3.2,5.7,Total,"4.4 (3.2, 5.7)"
242,West District,Sikkim,11,Screened,27.1,22.6,31.6,Total,"27.1 (22.6, 31.6)"
242,West District,Sikkim,11,Diabetes,3.6,2,5.3,Total,"3.6 (2, 5.3)"
243,South District,Sikkim,11,Screened,42.4,36.5,48.2,Total,"42.4 (36.5, 48.2)"
243,South District,Sikkim,11,Diabetes,5.6,4.5,6.7,Total,"5.6 (4.5, 6.7)"
244,East District,Sikkim,11,Screened,43.3,38.2,48.4,Total,"43.3 (38.2, 48.4)"
244,East District,Sikkim,11,Diabetes,7.8,6,9.5,Total,"7.8 (6, 9.5)"
245,Tawang,Arunachal Pradesh,12,Screened,31.7,22.7,40.6,Total,"31.7 (22.7, 40.6)"
245,Tawang,Arunachal Pradesh,12,Diabetes,2.4,1.3,3.4,Total,"2.4 (1.3, 3.4)"
246,West Kameng,Arunachal Pradesh,12,Screened,44.8,34.9,54.7,Total,"44.8 (34.9, 54.7)"
246,West Kameng,Arunachal Pradesh,12,Diabetes,1.4,0.8,2,Total,"1.4 (0.8, 2)"
247,East Kameng,Arunachal Pradesh,12,Screened,25.2,18.3,32.2,Total,"25.2 (18.3, 32.2)"
247,East Kameng,Arunachal Pradesh,12,Diabetes,6.6,3.4,9.9,Total,"6.6 (3.4, 9.9)"
248,Papum Pare,Arunachal Pradesh,12,Screened,39.8,32.2,47.4,Total,"39.8 (32.2, 47.4)"
248,Papum Pare,Arunachal Pradesh,12,Diabetes,8.4,5.6,11.3,Total,"8.4 (5.6, 11.3)"
249,Upper Subansiri,Arunachal Pradesh,12,Screened,26.9,19.4,34.5,Total,"26.9 (19.4, 34.5)"
249,Upper Subansiri,Arunachal Pradesh,12,Diabetes,6.1,2.8,9.4,Total,"6.1 (2.8, 9.4)"
252,Upper Siang,Arunachal Pradesh,12,Screened,19,12.4,25.7,Total,"19 (12.4, 25.7)"
252,Upper Siang,Arunachal Pradesh,12,Diabetes,2,1.1,2.8,Total,"2 (1.1, 2.8)"
253,Changlang,Arunachal Pradesh,12,Screened,40.3,31.4,49.1,Total,"40.3 (31.4, 49.1)"
253,Changlang,Arunachal Pradesh,12,Diabetes,1.8,1.2,2.4,Total,"1.8 (1.2, 2.4)"
255,Lower Subansiri,Arunachal Pradesh,12,Screened,41.7,34.9,48.5,Total,"41.7 (34.9, 48.5)"
255,Lower Subansiri,Arunachal Pradesh,12,Diabetes,8.8,3.7,13.9,Total,"8.8 (3.7, 13.9)"
257,Dibang Valley,Arunachal Pradesh,12,Screened,19.4,15.3,23.5,Total,"19.4 (15.3, 23.5)"
257,Dibang Valley,Arunachal Pradesh,12,Diabetes,4.1,2.2,6.1,Total,"4.1 (2.2, 6.1)"
258,Lower Dibang Valley,Arunachal Pradesh,12,Screened,21.4,16.2,26.5,Total,"21.4 (16.2, 26.5)"
258,Lower Dibang Valley,Arunachal Pradesh,12,Diabetes,3.2,2.3,4.1,Total,"3.2 (2.3, 4.1)"
260,Anjaw,Arunachal Pradesh,12,Screened,14.5,10.8,18.2,Total,"14.5 (10.8, 18.2)"
260,Anjaw,Arunachal Pradesh,12,Diabetes,1.3,0.8,1.8,Total,"1.3 (0.8, 1.8)"
261,Mon,Nagaland,13,Screened,16.3,8.5,24.1,Total,"16.3 (8.5, 24.1)"
261,Mon,Nagaland,13,Diabetes,1.4,0.8,2,Total,"1.4 (0.8, 2)"
262,Mokokchung,Nagaland,13,Screened,8.6,5.1,12.1,Total,"8.6 (5.1, 12.1)"
262,Mokokchung,Nagaland,13,Diabetes,1.9,1.2,2.6,Total,"1.9 (1.2, 2.6)"
263,Zunheboto,Nagaland,13,Screened,9.7,5.7,13.8,Total,"9.7 (5.7, 13.8)"
263,Zunheboto,Nagaland,13,Diabetes,1.7,1,2.4,Total,"1.7 (1, 2.4)"
264,Wokha,Nagaland,13,Screened,22.2,14.1,30.3,Total,"22.2 (14.1, 30.3)"
264,Wokha,Nagaland,13,Diabetes,2.5,1.6,3.4,Total,"2.5 (1.6, 3.4)"
265,Dimapur,Nagaland,13,Screened,37.7,32.5,42.8,Total,"37.7 (32.5, 42.8)"
265,Dimapur,Nagaland,13,Diabetes,7.3,5.1,9.5,Total,"7.3 (5.1, 9.5)"
266,Phek,Nagaland,13,Screened,19.5,11.3,27.6,Total,"19.5 (11.3, 27.6)"
266,Phek,Nagaland,13,Diabetes,0.9,0.5,1.3,Total,"0.9 (0.5, 1.3)"
267,Tuensang,Nagaland,13,Screened,8,4.9,11,Total,"8 (4.9, 11)"
267,Tuensang,Nagaland,13,Diabetes,1.9,0.8,3,Total,"1.9 (0.8, 3)"
268,Longleng,Nagaland,13,Screened,10.7,7.5,13.9,Total,"10.7 (7.5, 13.9)"
268,Longleng,Nagaland,13,Diabetes,1.3,0.6,2,Total,"1.3 (0.6, 2)"
269,Kiphire,Nagaland,13,Screened,13.5,9,18,Total,"13.5 (9, 18)"
269,Kiphire,Nagaland,13,Diabetes,1.2,0.7,1.8,Total,"1.2 (0.7, 1.8)"
270,Kohima,Nagaland,13,Screened,18.8,12.5,25.1,Total,"18.8 (12.5, 25.1)"
270,Kohima,Nagaland,13,Diabetes,3,1.8,4.1,Total,"3 (1.8, 4.1)"
271,Peren,Nagaland,13,Screened,11.3,8,14.6,Total,"11.3 (8, 14.6)"
271,Peren,Nagaland,13,Diabetes,4.3,2.7,5.8,Total,"4.3 (2.7, 5.8)"
272,Senapati,Manipur,14,Screened,27.6,23.4,31.7,Total,"27.6 (23.4, 31.7)"
272,Senapati,Manipur,14,Diabetes,3.6,2.7,4.5,Total,"3.6 (2.7, 4.5)"
273,Tamenglong,Manipur,14,Screened,24,19.2,28.9,Total,"24 (19.2, 28.9)"
273,Tamenglong,Manipur,14,Diabetes,3.7,2.7,4.8,Total,"3.7 (2.7, 4.8)"
274,Churachandpur,Manipur,14,Screened,28.3,23.9,32.8,Total,"28.3 (23.9, 32.8)"
274,Churachandpur,Manipur,14,Diabetes,4,2.9,5.1,Total,"4 (2.9, 5.1)"
275,Bishnupur,Manipur,14,Screened,33.5,29.7,37.3,Total,"33.5 (29.7, 37.3)"
275,Bishnupur,Manipur,14,Diabetes,5.8,4.5,7.1,Total,"5.8 (4.5, 7.1)"
276,Thoubal,Manipur,14,Screened,37.7,33.9,41.4,Total,"37.7 (33.9, 41.4)"
276,Thoubal,Manipur,14,Diabetes,4.9,3.8,6,Total,"4.9 (3.8, 6)"
277,Imphal West,Manipur,14,Screened,49,44.6,53.4,Total,"49 (44.6, 53.4)"
277,Imphal West,Manipur,14,Diabetes,8.4,6.7,10.1,Total,"8.4 (6.7, 10.1)"
278,Imphal East,Manipur,14,Screened,42.7,38.9,46.4,Total,"42.7 (38.9, 46.4)"
278,Imphal East,Manipur,14,Diabetes,7.9,6.5,9.3,Total,"7.9 (6.5, 9.3)"
279,Ukhrul,Manipur,14,Screened,24.9,20.4,29.3,Total,"24.9 (20.4, 29.3)"
279,Ukhrul,Manipur,14,Diabetes,2.5,1.6,3.4,Total,"2.5 (1.6, 3.4)"
280,Chandel,Manipur,14,Screened,38.5,32.5,44.5,Total,"38.5 (32.5, 44.5)"
280,Chandel,Manipur,14,Diabetes,5.4,4.2,6.5,Total,"5.4 (4.2, 6.5)"
281,Mamit,Mizoram,15,Screened,32.1,26.9,37.2,Total,"32.1 (26.9, 37.2)"
281,Mamit,Mizoram,15,Diabetes,4.2,3.1,5.4,Total,"4.2 (3.1, 5.4)"
