state,n5_state,residence,variable,estimate,lci,uci,stratification,strata,est_ci,ST_NM
13,Nagaland,Rural,Diabetes,2,1.6,2.4,sex,Female,"2 (1.6, 2.4)",Nagaland
13,Nagaland,Rural,Screened,15.7,12.9,18.5,sex,Male,"15.7 (12.9, 18.5)",Nagaland
13,Nagaland,Rural,Diabetes,2.3,1.8,2.9,sex,Male,"2.3 (1.8, 2.9)",Nagaland
13,Nagaland,Urban,Screened,25.8,21.6,30,sex,Female,"25.8 (21.6, 30)",Nagaland
13,Nagaland,Urban,Diabetes,4,2.5,5.5,sex,Female,"4 (2.5, 5.5)",Nagaland
13,Nagaland,Urban,Screened,23.7,19.5,27.8,sex,Male,"23.7 (19.5, 27.8)",Nagaland
13,Nagaland,Urban,Diabetes,5.1,3.7,6.6,sex,Male,"5.1 (3.7, 6.6)",Nagaland
14,Manipur,Rural,Screened,38.9,36.6,41.3,sex,Female,"38.9 (36.6, 41.3)",Manipur
14,Manipur,Rural,Diabetes,4.8,4.1,5.5,sex,Female,"4.8 (4.1, 5.5)",Manipur
14,Manipur,Rural,Screened,27.2,25.2,29.2,sex,Male,"27.2 (25.2, 29.2)",Manipur
14,Manipur,Rural,Diabetes,5.2,4.4,6.1,sex,Male,"5.2 (4.4, 6.1)",Manipur
14,Manipur,Urban,Screened,52.2,48.1,56.3,sex,Female,"52.2 (48.1, 56.3)",Manipur
14,Manipur,Urban,Diabetes,8,6.7,9.3,sex,Female,"8 (6.7, 9.3)",Manipur
14,Manipur,Urban,Screened,42.4,39,45.8,sex,Male,"42.4 (39, 45.8)",Manipur
14,Manipur,Urban,Diabetes,9.1,7.3,10.8,sex,Male,"9.1 (7.3, 10.8)",Manipur
15,Mizoram,Rural,Screened,29.6,25.4,33.7,sex,Female,"29.6 (25.4, 33.7)",Mizoram
15,Mizoram,Rural,Diabetes,4.1,3,5.3,sex,Female,"4.1 (3, 5.3)",Mizoram
15,Mizoram,Rural,Screened,23.4,19.6,27.3,sex,Male,"23.4 (19.6, 27.3)",Mizoram
15,Mizoram,Rural,Diabetes,3.3,2.7,4,sex,Male,"3.3 (2.7, 4)",Mizoram
15,Mizoram,Urban,Screened,51.2,47.7,54.8,sex,Female,"51.2 (47.7, 54.8)",Mizoram
15,Mizoram,Urban,Diabetes,6.3,5.1,7.5,sex,Female,"6.3 (5.1, 7.5)",Mizoram
15,Mizoram,Urban,Screened,45.6,41.4,49.8,sex,Male,"45.6 (41.4, 49.8)",Mizoram
15,Mizoram,Urban,Diabetes,7.4,5.8,9.1,sex,Male,"7.4 (5.8, 9.1)",Mizoram
16,Tripura,Rural,Screened,31.5,27.6,35.4,sex,Female,"31.5 (27.6, 35.4)",Tripura
16,Tripura,Rural,Diabetes,4.4,3.7,5,sex,Female,"4.4 (3.7, 5)",Tripura
16,Tripura,Rural,Screened,28,24.8,31.3,sex,Male,"28 (24.8, 31.3)",Tripura
16,Tripura,Rural,Diabetes,4,3.4,4.6,sex,Male,"4 (3.4, 4.6)",Tripura
16,Tripura,Urban,Screened,47.3,40.7,53.8,sex,Female,"47.3 (40.7, 53.8)",Tripura
16,Tripura,Urban,Diabetes,7.6,5.9,9.4,sex,Female,"7.6 (5.9, 9.4)",Tripura
16,Tripura,Urban,Screened,38.8,33.4,44.3,sex,Male,"38.8 (33.4, 44.3)",Tripura
16,Tripura,Urban,Diabetes,9.2,6.8,11.5,sex,Male,"9.2 (6.8, 11.5)",Tripura
17,Meghalaya,Rural,Screened,14.4,12.3,16.4,sex,Female,"14.4 (12.3, 16.4)",Meghalaya
17,Meghalaya,Rural,Diabetes,1.9,1.5,2.3,sex,Female,"1.9 (1.5, 2.3)",Meghalaya
17,Meghalaya,Rural,Screened,8,6.5,9.6,sex,Male,"8 (6.5, 9.6)",Meghalaya
17,Meghalaya,Rural,Diabetes,1.4,1,1.7,sex,Male,"1.4 (1, 1.7)",Meghalaya
17,Meghalaya,Urban,Screened,35,27.9,42.1,sex,Female,"35 (27.9, 42.1)",Meghalaya
17,Meghalaya,Urban,Diabetes,5.2,3.9,6.6,sex,Female,"5.2 (3.9, 6.6)",Meghalaya
17,Meghalaya,Urban,Screened,30.8,22.4,39.1,sex,Male,"30.8 (22.4, 39.1)",Meghalaya
17,Meghalaya,Urban,Diabetes,4.2,2.7,5.7,sex,Male,"4.2 (2.7, 5.7)",Meghalaya
18,Assam,Rural,Screened,30.4,28.5,32.2,sex,Female,"30.4 (28.5, 32.2)",Assam
18,Assam,Rural,Diabetes,3.4,3.1,3.7,sex,Female,"3.4 (3.1, 3.7)",Assam
18,Assam,Rural,Screened,27.1,25.4,28.8,sex,Male,"27.1 (25.4, 28.8)",Assam
18,Assam,Rural,Diabetes,3.9,3.5,4.2,sex,Male,"3.9 (3.5, 4.2)",Assam
18,Assam,Urban,Screened,47.3,42.8,51.8,sex,Female,"47.3 (42.8, 51.8)",Assam
18,Assam,Urban,Diabetes,6.2,5.4,7.1,sex,Female,"6.2 (5.4, 7.1)",Assam
18,Assam,Urban,Screened,44.5,40.2,48.8,sex,Male,"44.5 (40.2, 48.8)",Assam
18,Assam,Urban,Diabetes,8.7,7.4,9.9,sex,Male,"8.7 (7.4, 9.9)",Assam
19,West Bengal,Rural,Screened,23.9,22.4,25.4,sex,Female,"23.9 (22.4, 25.4)",West Bengal
19,West Bengal,Rural,Diabetes,4,3.6,4.3,sex,Female,"4 (3.6, 4.3)",West Bengal
19,West Bengal,Rural,Screened,20.3,18.9,21.8,sex,Male,"20.3 (18.9, 21.8)",West Bengal
19,West Bengal,Rural,Diabetes,4.5,4.1,4.9,sex,Male,"4.5 (4.1, 4.9)",West Bengal
19,West Bengal,Urban,Screened,36.6,33.2,40,sex,Female,"36.6 (33.2, 40)",West Bengal
19,West Bengal,Urban,Diabetes,6.1,5.3,7,sex,Female,"6.1 (5.3, 7)",West Bengal
19,West Bengal,Urban,Screened,33.9,30.5,37.3,sex,Male,"33.9 (30.5, 37.3)",West Bengal
19,West Bengal,Urban,Diabetes,6.4,5.7,7.2,sex,Male,"6.4 (5.7, 7.2)",West Bengal
20,Jharkhand,Rural,Screened,16.3,14.8,17.8,sex,Female,"16.3 (14.8, 17.8)",Jharkhand
20,Jharkhand,Rural,Diabetes,3.5,3,4,sex,Female,"3.5 (3, 4)",Jharkhand
20,Jharkhand,Rural,Screened,16.6,15,18.2,sex,Male,"16.6 (15, 18.2)",Jharkhand
20,Jharkhand,Rural,Diabetes,4.4,3.8,5,sex,Male,"4.4 (3.8, 5)",Jharkhand
20,Jharkhand,Urban,Screened,35.6,31.9,39.4,sex,Female,"35.6 (31.9, 39.4)",Jharkhand
20,Jharkhand,Urban,Diabetes,7.2,6.1,8.4,sex,Female,"7.2 (6.1, 8.4)",Jharkhand
20,Jharkhand,Urban,Screened,35.5,31.6,39.4,sex,Male,"35.5 (31.6, 39.4)",Jharkhand
20,Jharkhand,Urban,Diabetes,8,6.6,9.3,sex,Male,"8 (6.6, 9.3)",Jharkhand
21,Odisha,Rural,Screened,21.9,20.7,23,sex,Female,"21.9 (20.7, 23)",Odisha
21,Odisha,Rural,Diabetes,4.3,3.9,4.7,sex,Female,"4.3 (3.9, 4.7)",Odisha
21,Odisha,Rural,Screened,17.4,16.4,18.5,sex,Male,"17.4 (16.4, 18.5)",Odisha
21,Odisha,Rural,Diabetes,5.2,4.8,5.6,sex,Male,"5.2 (4.8, 5.6)",Odisha
21,Odisha,Urban,Screened,38.5,35.4,41.6,sex,Female,"38.5 (35.4, 41.6)",Odisha
21,Odisha,Urban,Diabetes,8.2,7,9.4,sex,Female,"8.2 (7, 9.4)",Odisha
21,Odisha,Urban,Screened,32.2,29,35.4,sex,Male,"32.2 (29, 35.4)",Odisha
21,Odisha,Urban,Diabetes,10.2,8.9,11.5,sex,Male,"10.2 (8.9, 11.5)",Odisha
22,Chhattisgarh,Rural,Screened,34.1,31.8,36.4,sex,Female,"34.1 (31.8, 36.4)",Chhattisgarh
22,Chhattisgarh,Rural,Diabetes,3.1,2.6,3.5,sex,Female,"3.1 (2.6, 3.5)",Chhattisgarh
22,Chhattisgarh,Rural,Screened,30.9,28.6,33.3,sex,Male,"30.9 (28.6, 33.3)",Chhattisgarh
22,Chhattisgarh,Rural,Diabetes,3.4,3.1,3.8,sex,Male,"3.4 (3.1, 3.8)",Chhattisgarh
22,Chhattisgarh,Urban,Screened,46.5,42.1,50.9,sex,Female,"46.5 (42.1, 50.9)",Chhattisgarh
22,Chhattisgarh,Urban,Diabetes,6.1,5.1,7.2,sex,Female,"6.1 (5.1, 7.2)",Chhattisgarh
22,Chhattisgarh,Urban,Screened,41.3,36.9,45.8,sex,Male,"41.3 (36.9, 45.8)",Chhattisgarh
22,Chhattisgarh,Urban,Diabetes,6.5,5.3,7.7,sex,Male,"6.5 (5.3, 7.7)",Chhattisgarh
23,Madhya Pradesh,Rural,Screened,19.3,18.1,20.4,sex,Female,"19.3 (18.1, 20.4)",Madhya Pradesh
23,Madhya Pradesh,Rural,Diabetes,2.4,2.2,2.6,sex,Female,"2.4 (2.2, 2.6)",Madhya Pradesh
23,Madhya Pradesh,Rural,Screened,13.8,12.9,14.8,sex,Male,"13.8 (12.9, 14.8)",Madhya Pradesh
23,Madhya Pradesh,Rural,Diabetes,2.6,2.4,2.8,sex,Male,"2.6 (2.4, 2.8)",Madhya Pradesh
23,Madhya Pradesh,Urban,Screened,32.8,30,35.6,sex,Female,"32.8 (30, 35.6)",Madhya Pradesh
23,Madhya Pradesh,Urban,Diabetes,4.5,4,5,sex,Female,"4.5 (4, 5)",Madhya Pradesh
23,Madhya Pradesh,Urban,Screened,26.1,23.8,28.3,sex,Male,"26.1 (23.8, 28.3)",Madhya Pradesh
23,Madhya Pradesh,Urban,Diabetes,5.2,4.5,5.8,sex,Male,"5.2 (4.5, 5.8)",Madhya Pradesh
24,Gujarat,Rural,Screened,20,18.5,21.6,sex,Female,"20 (18.5, 21.6)",Gujarat
24,Gujarat,Rural,Diabetes,3.1,2.9,3.4,sex,Female,"3.1 (2.9, 3.4)",Gujarat
24,Gujarat,Rural,Screened,17.5,16.2,18.9,sex,Male,"17.5 (16.2, 18.9)",Gujarat
24,Gujarat,Rural,Diabetes,3.8,3.5,4.1,sex,Male,"3.8 (3.5, 4.1)",Gujarat
24,Gujarat,Urban,Screened,39.2,35.5,42.9,sex,Female,"39.2 (35.5, 42.9)",Gujarat
24,Gujarat,Urban,Diabetes,6.3,5.7,6.9,sex,Female,"6.3 (5.7, 6.9)",Gujarat
24,Gujarat,Urban,Screened,33.5,29.9,37.1,sex,Male,"33.5 (29.9, 37.1)",Gujarat
24,Gujarat,Urban,Diabetes,5.2,4.6,5.7,sex,Male,"5.2 (4.6, 5.7)",Gujarat
25,Dadra & Nagar Haveli And Daman & Diu,Rural,Screened,31.9,23.3,40.5,sex,Female,"31.9 (23.3, 40.5)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Rural,Diabetes,3.9,2.4,5.5,sex,Female,"3.9 (2.4, 5.5)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Rural,Screened,24.3,16.6,32,sex,Male,"24.3 (16.6, 32)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Rural,Diabetes,3.8,2.4,5.3,sex,Male,"3.8 (2.4, 5.3)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Screened,30.2,22.9,37.6,sex,Female,"30.2 (22.9, 37.6)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Diabetes,5.1,3.4,6.8,sex,Female,"5.1 (3.4, 6.8)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Screened,23,17.6,28.5,sex,Male,"23 (17.6, 28.5)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Diabetes,5.6,4.1,7,sex,Male,"5.6 (4.1, 7)",Dadra & Nagar Haveli And Daman & Diu
27,Maharashtra,Rural,Screened,28.9,27,30.7,sex,Female,"28.9 (27, 30.7)",Maharashtra
27,Maharashtra,Rural,Diabetes,3.5,3.2,3.8,sex,Female,"3.5 (3.2, 3.8)",Maharashtra
27,Maharashtra,Rural,Screened,26,24.3,27.8,sex,Male,"26 (24.3, 27.8)",Maharashtra
27,Maharashtra,Rural,Diabetes,4.1,3.7,4.4,sex,Male,"4.1 (3.7, 4.4)",Maharashtra
27,Maharashtra,Urban,Screened,42.9,39.6,46.2,sex,Female,"42.9 (39.6, 46.2)",Maharashtra
27,Maharashtra,Urban,Diabetes,7,6.3,7.6,sex,Female,"7 (6.3, 7.6)",Maharashtra
27,Maharashtra,Urban,Screened,38,34.9,41.2,sex,Male,"38 (34.9, 41.2)",Maharashtra
27,Maharashtra,Urban,Diabetes,6.3,5.6,7,sex,Male,"6.3 (5.6, 7)",Maharashtra
28,Andhra Pradesh,Rural,Screened,55,51.9,58,sex,Female,"55 (51.9, 58)",Andhra Pradesh
28,Andhra Pradesh,Rural,Diabetes,8.4,7.7,9.1,sex,Female,"8.4 (7.7, 9.1)",Andhra Pradesh
28,Andhra Pradesh,Rural,Screened,49.8,46.9,52.7,sex,Male,"49.8 (46.9, 52.7)",Andhra Pradesh
28,Andhra Pradesh,Rural,Diabetes,9.2,8.5,10,sex,Male,"9.2 (8.5, 10)",Andhra Pradesh
28,Andhra Pradesh,Urban,Screened,58.9,54.8,63,sex,Female,"58.9 (54.8, 63)",Andhra Pradesh
28,Andhra Pradesh,Urban,Diabetes,13.3,11.9,14.7,sex,Female,"13.3 (11.9, 14.7)",Andhra Pradesh
28,Andhra Pradesh,Urban,Screened,53.9,49.7,58,sex,Male,"53.9 (49.7, 58)",Andhra Pradesh
28,Andhra Pradesh,Urban,Diabetes,13.6,11.9,15.3,sex,Male,"13.6 (11.9, 15.3)",Andhra Pradesh
29,Karnataka,Rural,Screened,43.2,41,45.5,sex,Female,"43.2 (41, 45.5)",Karnataka
29,Karnataka,Rural,Diabetes,5.2,4.8,5.6,sex,Female,"5.2 (4.8, 5.6)",Karnataka
29,Karnataka,Rural,Screened,35.6,33.5,37.6,sex,Male,"35.6 (33.5, 37.6)",Karnataka
29,Karnataka,Rural,Diabetes,5.8,5.4,6.3,sex,Male,"5.8 (5.4, 6.3)",Karnataka
29,Karnataka,Urban,Screened,47.4,43,51.7,sex,Female,"47.4 (43, 51.7)",Karnataka
29,Karnataka,Urban,Diabetes,8.5,7.6,9.4,sex,Female,"8.5 (7.6, 9.4)",Karnataka
29,Karnataka,Urban,Screened,41.6,37.2,46.1,sex,Male,"41.6 (37.2, 46.1)",Karnataka
29,Karnataka,Urban,Diabetes,8.7,7.6,9.8,sex,Male,"8.7 (7.6, 9.8)",Karnataka
30,Goa,Rural,Screened,79.7,72.2,87.1,sex,Female,"79.7 (72.2, 87.1)",Goa
30,Goa,Rural,Diabetes,11.8,9.6,13.9,sex,Female,"11.8 (9.6, 13.9)",Goa
30,Goa,Rural,Screened,75.8,67.4,84.2,sex,Male,"75.8 (67.4, 84.2)",Goa
30,Goa,Rural,Diabetes,11.8,9,14.6,sex,Male,"11.8 (9, 14.6)",Goa
30,Goa,Urban,Screened,81.9,77.6,86.3,sex,Female,"81.9 (77.6, 86.3)",Goa
30,Goa,Urban,Diabetes,11.2,9,13.3,sex,Female,"11.2 (9, 13.3)",Goa
30,Goa,Urban,Screened,75.3,69.3,81.4,sex,Male,"75.3 (69.3, 81.4)",Goa
30,Goa,Urban,Diabetes,10.1,8.1,12.1,sex,Male,"10.1 (8.1, 12.1)",Goa
31,Lakshadweep,Rural,Screened,86.1,78.7,93.5,sex,Female,"86.1 (78.7, 93.5)",Lakshadweep
31,Lakshadweep,Rural,Diabetes,12,8.7,15.4,sex,Female,"12 (8.7, 15.4)",Lakshadweep
31,Lakshadweep,Rural,Screened,70.7,62.9,78.5,sex,Male,"70.7 (62.9, 78.5)",Lakshadweep
31,Lakshadweep,Rural,Diabetes,5.8,4.5,7.1,sex,Male,"5.8 (4.5, 7.1)",Lakshadweep
31,Lakshadweep,Urban,Screened,88.2,85.5,90.9,sex,Female,"88.2 (85.5, 90.9)",Lakshadweep
31,Lakshadweep,Urban,Diabetes,10.3,8.4,12.2,sex,Female,"10.3 (8.4, 12.2)",Lakshadweep
31,Lakshadweep,Urban,Screened,83.3,79.1,87.5,sex,Male,"83.3 (79.1, 87.5)",Lakshadweep
31,Lakshadweep,Urban,Diabetes,10.5,8.2,12.8,sex,Male,"10.5 (8.2, 12.8)",Lakshadweep
32,Kerala,Rural,Screened,84.2,82.6,85.8,sex,Female,"84.2 (82.6, 85.8)",Kerala
32,Kerala,Rural,Diabetes,16.8,15.9,17.8,sex,Female,"16.8 (15.9, 17.8)",Kerala
32,Kerala,Rural,Screened,75.7,73.8,77.5,sex,Male,"75.7 (73.8, 77.5)",Kerala
32,Kerala,Rural,Diabetes,17.6,16.4,18.7,sex,Male,"17.6 (16.4, 18.7)",Kerala
32,Kerala,Urban,Screened,87,85.4,88.5,sex,Female,"87 (85.4, 88.5)",Kerala
32,Kerala,Urban,Diabetes,16.2,15.3,17.2,sex,Female,"16.2 (15.3, 17.2)",Kerala
32,Kerala,Urban,Screened,77.6,75.7,79.5,sex,Male,"77.6 (75.7, 79.5)",Kerala
32,Kerala,Urban,Diabetes,17.8,16.5,19.1,sex,Male,"17.8 (16.5, 19.1)",Kerala
33,Tamil Nadu,Rural,Screened,74.8,73,76.5,sex,Female,"74.8 (73, 76.5)",Tamil Nadu
33,Tamil Nadu,Rural,Diabetes,12.2,11,13.4,sex,Female,"12.2 (11, 13.4)",Tamil Nadu
33,Tamil Nadu,Rural,Screened,64.3,62.4,66.3,sex,Male,"64.3 (62.4, 66.3)",Tamil Nadu
33,Tamil Nadu,Rural,Diabetes,12.2,11.2,13.3,sex,Male,"12.2 (11.2, 13.3)",Tamil Nadu
33,Tamil Nadu,Urban,Screened,78.3,76.5,80.1,sex,Female,"78.3 (76.5, 80.1)",Tamil Nadu
33,Tamil Nadu,Urban,Diabetes,16.5,15.2,17.8,sex,Female,"16.5 (15.2, 17.8)",Tamil Nadu
33,Tamil Nadu,Urban,Screened,68.9,66.9,71,sex,Male,"68.9 (66.9, 71)",Tamil Nadu
33,Tamil Nadu,Urban,Diabetes,15.1,14,16.3,sex,Male,"15.1 (14, 16.3)",Tamil Nadu
34,Puducherry,Rural,Screened,63.4,55,71.7,sex,Female,"63.4 (55, 71.7)",Puducherry
34,Puducherry,Rural,Diabetes,8.7,7,10.4,sex,Female,"8.7 (7, 10.4)",Puducherry
34,Puducherry,Rural,Screened,53.9,46.4,61.3,sex,Male,"53.9 (46.4, 61.3)",Puducherry
34,Puducherry,Rural,Diabetes,8.2,5.2,11.1,sex,Male,"8.2 (5.2, 11.1)",Puducherry
34,Puducherry,Urban,Screened,79.6,75.3,83.8,sex,Female,"79.6 (75.3, 83.8)",Puducherry
34,Puducherry,Urban,Diabetes,14.5,12.2,16.7,sex,Female,"14.5 (12.2, 16.7)",Puducherry
34,Puducherry,Urban,Screened,69.9,64.3,75.5,sex,Male,"69.9 (64.3, 75.5)",Puducherry
34,Puducherry,Urban,Diabetes,14.9,12.1,17.7,sex,Male,"14.9 (12.1, 17.7)",Puducherry
35,Andaman & Nicobar Islands,Rural,Screened,85.1,82,88.1,sex,Female,"85.1 (82, 88.1)",Andaman & Nicobar
35,Andaman & Nicobar Islands,Rural,Diabetes,8.5,7,10.1,sex,Female,"8.5 (7, 10.1)",Andaman & Nicobar
35,Andaman & Nicobar Islands,Rural,Screened,70.7,66.7,74.8,sex,Male,"70.7 (66.7, 74.8)",Andaman & Nicobar
35,Andaman & Nicobar Islands,Rural,Diabetes,6.7,5.1,8.3,sex,Male,"6.7 (5.1, 8.3)",Andaman & Nicobar
35,Andaman & Nicobar Islands,Urban,Screened,81.1,77.1,85,sex,Female,"81.1 (77.1, 85)",Andaman & Nicobar
35,Andaman & Nicobar Islands,Urban,Diabetes,8.5,6.3,10.7,sex,Female,"8.5 (6.3, 10.7)",Andaman & Nicobar
35,Andaman & Nicobar Islands,Urban,Screened,66.8,58.9,74.7,sex,Male,"66.8 (58.9, 74.7)",Andaman & Nicobar
35,Andaman & Nicobar Islands,Urban,Diabetes,10.2,7.9,12.5,sex,Male,"10.2 (7.9, 12.5)",Andaman & Nicobar
36,Telangana,Rural,Screened,50,47.9,52.2,sex,Female,"50 (47.9, 52.2)",Telangana
36,Telangana,Rural,Diabetes,5.6,5.3,6,sex,Female,"5.6 (5.3, 6)",Telangana
36,Telangana,Rural,Screened,46.5,44.5,48.6,sex,Male,"46.5 (44.5, 48.6)",Telangana
36,Telangana,Rural,Diabetes,7.1,6.7,7.5,sex,Male,"7.1 (6.7, 7.5)",Telangana
36,Telangana,Urban,Screened,62.7,59.2,66.2,sex,Female,"62.7 (59.2, 66.2)",Telangana
36,Telangana,Urban,Diabetes,10.6,9.5,11.8,sex,Female,"10.6 (9.5, 11.8)",Telangana
36,Telangana,Urban,Screened,58.1,54.7,61.6,sex,Male,"58.1 (54.7, 61.6)",Telangana
36,Telangana,Urban,Diabetes,12.3,11.1,13.6,sex,Male,"12.3 (11.1, 13.6)",Telangana
37,Ladakh,Rural,Screened,58.1,51.9,64.3,sex,Female,"58.1 (51.9, 64.3)",Ladakh
37,Ladakh,Rural,Diabetes,6.1,2.6,9.7,sex,Female,"6.1 (2.6, 9.7)",Ladakh
37,Ladakh,Rural,Screened,49.6,43.5,55.8,sex,Male,"49.6 (43.5, 55.8)",Ladakh
37,Ladakh,Rural,Diabetes,6.5,3.2,9.7,sex,Male,"6.5 (3.2, 9.7)",Ladakh
37,Ladakh,Urban,Screened,61.9,50.6,73.2,sex,Female,"61.9 (50.6, 73.2)",Ladakh
37,Ladakh,Urban,Diabetes,10.6,2.2,19,sex,Female,"10.6 (2.2, 19)",Ladakh
37,Ladakh,Urban,Screened,56,42.2,69.8,sex,Male,"56 (42.2, 69.8)",Ladakh
37,Ladakh,Urban,Diabetes,8.8,0.1,17.6,sex,Male,"8.8 (0.1, 17.6)",Ladakh
1,Jammu & Kashmir,Rural,Screened,42,39.6,44.4,age_category,18-39,"42 (39.6, 44.4)",Jammu & Kashmir
1,Jammu & Kashmir,Rural,Diabetes,1.6,1.3,1.9,age_category,18-39,"1.6 (1.3, 1.9)",Jammu & Kashmir
1,Jammu & Kashmir,Rural,Screened,63,60.5,65.4,age_category,40-64,"63 (60.5, 65.4)",Jammu & Kashmir
1,Jammu & Kashmir,Rural,Diabetes,5.9,5.2,6.6,age_category,40-64,"5.9 (5.2, 6.6)",Jammu & Kashmir
1,Jammu & Kashmir,Rural,Screened,66.1,63,69.2,age_category,65 plus,"66.1 (63, 69.2)",Jammu & Kashmir
1,Jammu & Kashmir,Rural,Diabetes,9.6,8.3,10.9,age_category,65 plus,"9.6 (8.3, 10.9)",Jammu & Kashmir
1,Jammu & Kashmir,Urban,Screened,45.2,40.5,49.8,age_category,18-39,"45.2 (40.5, 49.8)",Jammu & Kashmir
1,Jammu & Kashmir,Urban,Diabetes,1.5,1.1,1.9,age_category,18-39,"1.5 (1.1, 1.9)",Jammu & Kashmir
1,Jammu & Kashmir,Urban,Screened,67,62.3,71.8,age_category,40-64,"67 (62.3, 71.8)",Jammu & Kashmir
1,Jammu & Kashmir,Urban,Diabetes,8,6.6,9.4,age_category,40-64,"8 (6.6, 9.4)",Jammu & Kashmir
1,Jammu & Kashmir,Urban,Screened,74.2,68.2,80.1,age_category,65 plus,"74.2 (68.2, 80.1)",Jammu & Kashmir
1,Jammu & Kashmir,Urban,Diabetes,11.1,7.8,14.4,age_category,65 plus,"11.1 (7.8, 14.4)",Jammu & Kashmir
2,Himachal Pradesh,Rural,Screened,41.4,39.2,43.6,age_category,18-39,"41.4 (39.2, 43.6)",Himachal Pradesh
2,Himachal Pradesh,Rural,Diabetes,1.5,1.1,1.9,age_category,18-39,"1.5 (1.1, 1.9)",Himachal Pradesh
2,Himachal Pradesh,Rural,Screened,57.3,54.7,59.8,age_category,40-64,"57.3 (54.7, 59.8)",Himachal Pradesh
2,Himachal Pradesh,Rural,Diabetes,7.7,6.9,8.6,age_category,40-64,"7.7 (6.9, 8.6)",Himachal Pradesh
2,Himachal Pradesh,Rural,Screened,61.9,58.9,64.8,age_category,65 plus,"61.9 (58.9, 64.8)",Himachal Pradesh
2,Himachal Pradesh,Rural,Diabetes,12.9,11.1,14.7,age_category,65 plus,"12.9 (11.1, 14.7)",Himachal Pradesh
2,Himachal Pradesh,Urban,Screened,45.1,40,50.3,age_category,18-39,"45.1 (40, 50.3)",Himachal Pradesh
2,Himachal Pradesh,Urban,Diabetes,1.8,0.8,2.9,age_category,18-39,"1.8 (0.8, 2.9)",Himachal Pradesh
2,Himachal Pradesh,Urban,Screened,67.9,61.8,74,age_category,40-64,"67.9 (61.8, 74)",Himachal Pradesh
2,Himachal Pradesh,Urban,Diabetes,10.6,7.8,13.4,age_category,40-64,"10.6 (7.8, 13.4)",Himachal Pradesh
2,Himachal Pradesh,Urban,Screened,80.7,71.7,89.6,age_category,65 plus,"80.7 (71.7, 89.6)",Himachal Pradesh
2,Himachal Pradesh,Urban,Diabetes,19.7,13.5,25.8,age_category,65 plus,"19.7 (13.5, 25.8)",Himachal Pradesh
3,Punjab,Rural,Screened,39.8,37.3,42.3,age_category,18-39,"39.8 (37.3, 42.3)",Punjab
3,Punjab,Rural,Diabetes,1.9,1.6,2.2,age_category,18-39,"1.9 (1.6, 2.2)",Punjab
3,Punjab,Rural,Screened,60.2,57.9,62.6,age_category,40-64,"60.2 (57.9, 62.6)",Punjab
3,Punjab,Rural,Diabetes,9.4,8.7,10,age_category,40-64,"9.4 (8.7, 10)",Punjab
3,Punjab,Rural,Screened,67,64.5,69.5,age_category,65 plus,"67 (64.5, 69.5)",Punjab
3,Punjab,Rural,Diabetes,14.3,13,15.7,age_category,65 plus,"14.3 (13, 15.7)",Punjab
3,Punjab,Urban,Screened,44.8,41.1,48.4,age_category,18-39,"44.8 (41.1, 48.4)",Punjab
3,Punjab,Urban,Diabetes,1.7,1.2,2.1,age_category,18-39,"1.7 (1.2, 2.1)",Punjab
3,Punjab,Urban,Screened,69.8,66.6,73,age_category,40-64,"69.8 (66.6, 73)",Punjab
3,Punjab,Urban,Diabetes,12.7,11.4,13.9,age_category,40-64,"12.7 (11.4, 13.9)",Punjab
3,Punjab,Urban,Screened,82.1,79,85.2,age_category,65 plus,"82.1 (79, 85.2)",Punjab
3,Punjab,Urban,Diabetes,19.7,16.6,22.8,age_category,65 plus,"19.7 (16.6, 22.8)",Punjab
4,Chandigarh,Rural,Screened,53.6,53.6,53.6,age_category,18-39,"53.6 (53.6, 53.6)",Chandigarh
4,Chandigarh,Rural,Diabetes,7.1,7.1,7.1,age_category,18-39,"7.1 (7.1, 7.1)",Chandigarh
4,Chandigarh,Rural,Screened,46.2,46.2,46.2,age_category,40-64,"46.2 (46.2, 46.2)",Chandigarh
4,Chandigarh,Rural,Diabetes,0,0,0,age_category,40-64,"0 (0, 0)",Chandigarh
4,Chandigarh,Rural,Screened,66.7,66.7,66.7,age_category,65 plus,"66.7 (66.7, 66.7)",Chandigarh
4,Chandigarh,Rural,Diabetes,66.7,66.7,66.7,age_category,65 plus,"66.7 (66.7, 66.7)",Chandigarh
4,Chandigarh,Urban,Screened,52,43.1,60.9,age_category,18-39,"52 (43.1, 60.9)",Chandigarh
4,Chandigarh,Urban,Diabetes,2.4,1.2,3.5,age_category,18-39,"2.4 (1.2, 3.5)",Chandigarh
