state,n5_state,residence,variable,estimate,lci,uci,stratification,strata,est_ci,ST_NM
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Screened,29.6,23,36.2,,Total,"29.6 (23, 36.2)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Diabetes,7.1,5.3,9,,Total,"7.1 (5.3, 9)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Diagnosed,4.8,3.4,6.1,,Total,"4.8 (3.4, 6.1)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Treated,4.4,3.1,5.7,,Total,"4.4 (3.1, 5.7)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Controlled,2.1,1.4,2.8,,Total,"2.1 (1.4, 2.8)",Dadra & Nagar Haveli And Daman & Diu
27,Maharashtra,Rural,Screened,27.1,25.4,28.8,,Total,"27.1 (25.4, 28.8)",Maharashtra
27,Maharashtra,Rural,Diabetes,3.6,3.4,3.8,,Total,"3.6 (3.4, 3.8)",Maharashtra
27,Maharashtra,Rural,Diagnosed,2.5,2.3,2.7,,Total,"2.5 (2.3, 2.7)",Maharashtra
27,Maharashtra,Rural,Treated,2.1,1.9,2.3,,Total,"2.1 (1.9, 2.3)",Maharashtra
27,Maharashtra,Rural,Controlled,1.5,1.4,1.7,,Total,"1.5 (1.4, 1.7)",Maharashtra
27,Maharashtra,Urban,Screened,40.5,37.5,43.5,,Total,"40.5 (37.5, 43.5)",Maharashtra
27,Maharashtra,Urban,Diabetes,6.6,6.1,7.2,,Total,"6.6 (6.1, 7.2)",Maharashtra
27,Maharashtra,Urban,Diagnosed,5.2,4.7,5.8,,Total,"5.2 (4.7, 5.8)",Maharashtra
27,Maharashtra,Urban,Treated,4.6,4.1,5.2,,Total,"4.6 (4.1, 5.2)",Maharashtra
27,Maharashtra,Urban,Controlled,3.2,2.8,3.5,,Total,"3.2 (2.8, 3.5)",Maharashtra
28,Andhra Pradesh,Rural,Screened,51.9,49,54.7,,Total,"51.9 (49, 54.7)",Andhra Pradesh
28,Andhra Pradesh,Rural,Diabetes,8.4,7.8,8.9,,Total,"8.4 (7.8, 8.9)",Andhra Pradesh
28,Andhra Pradesh,Rural,Diagnosed,6.4,5.9,6.9,,Total,"6.4 (5.9, 6.9)",Andhra Pradesh
28,Andhra Pradesh,Rural,Treated,5.6,5.1,6.1,,Total,"5.6 (5.1, 6.1)",Andhra Pradesh
28,Andhra Pradesh,Rural,Controlled,3.2,2.9,3.5,,Total,"3.2 (2.9, 3.5)",Andhra Pradesh
28,Andhra Pradesh,Urban,Screened,56.2,52.3,60.1,,Total,"56.2 (52.3, 60.1)",Andhra Pradesh
28,Andhra Pradesh,Urban,Diabetes,13.3,12.1,14.4,,Total,"13.3 (12.1, 14.4)",Andhra Pradesh
28,Andhra Pradesh,Urban,Diagnosed,10.1,9.1,11.1,,Total,"10.1 (9.1, 11.1)",Andhra Pradesh
28,Andhra Pradesh,Urban,Treated,9.1,8.2,10.1,,Total,"9.1 (8.2, 10.1)",Andhra Pradesh
28,Andhra Pradesh,Urban,Controlled,4.8,4.1,5.4,,Total,"4.8 (4.1, 5.4)",Andhra Pradesh
29,Karnataka,Rural,Screened,39.2,37.1,41.3,,Total,"39.2 (37.1, 41.3)",Karnataka
29,Karnataka,Rural,Diabetes,5.3,5,5.6,,Total,"5.3 (5, 5.6)",Karnataka
29,Karnataka,Rural,Diagnosed,3.9,3.6,4.2,,Total,"3.9 (3.6, 4.2)",Karnataka
29,Karnataka,Rural,Treated,3.3,3,3.5,,Total,"3.3 (3, 3.5)",Karnataka
29,Karnataka,Rural,Controlled,2.1,1.9,2.3,,Total,"2.1 (1.9, 2.3)",Karnataka
29,Karnataka,Urban,Screened,44.7,40.5,49,,Total,"44.7 (40.5, 49)",Karnataka
29,Karnataka,Urban,Diabetes,8.6,7.8,9.5,,Total,"8.6 (7.8, 9.5)",Karnataka
29,Karnataka,Urban,Diagnosed,6.7,5.9,7.5,,Total,"6.7 (5.9, 7.5)",Karnataka
29,Karnataka,Urban,Treated,6,5.3,6.7,,Total,"6 (5.3, 6.7)",Karnataka
29,Karnataka,Urban,Controlled,3.2,2.8,3.7,,Total,"3.2 (2.8, 3.7)",Karnataka
30,Goa,Rural,Screened,75.9,68.3,83.6,,Total,"75.9 (68.3, 83.6)",Goa
30,Goa,Rural,Diabetes,10.3,8.8,11.8,,Total,"10.3 (8.8, 11.8)",Goa
30,Goa,Rural,Diagnosed,8.7,7.3,10.1,,Total,"8.7 (7.3, 10.1)",Goa
30,Goa,Rural,Treated,7.6,6.4,8.8,,Total,"7.6 (6.4, 8.8)",Goa
30,Goa,Rural,Controlled,4.9,3.9,5.8,,Total,"4.9 (3.9, 5.8)",Goa
30,Goa,Urban,Screened,78.1,73.2,83,,Total,"78.1 (73.2, 83)",Goa
30,Goa,Urban,Diabetes,10.1,8.9,11.4,,Total,"10.1 (8.9, 11.4)",Goa
30,Goa,Urban,Diagnosed,8.9,7.7,10.1,,Total,"8.9 (7.7, 10.1)",Goa
30,Goa,Urban,Treated,8.1,6.9,9.2,,Total,"8.1 (6.9, 9.2)",Goa
30,Goa,Urban,Controlled,4.5,3.5,5.4,,Total,"4.5 (3.5, 5.4)",Goa
31,Lakshadweep,Rural,Screened,79.8,73.3,86.4,,Total,"79.8 (73.3, 86.4)",Lakshadweep
31,Lakshadweep,Rural,Diabetes,9.9,7.3,12.4,,Total,"9.9 (7.3, 12.4)",Lakshadweep
31,Lakshadweep,Rural,Diagnosed,8.6,6.7,10.4,,Total,"8.6 (6.7, 10.4)",Lakshadweep
31,Lakshadweep,Rural,Treated,6.7,5,8.4,,Total,"6.7 (5, 8.4)",Lakshadweep
31,Lakshadweep,Rural,Controlled,4.3,2.8,5.7,,Total,"4.3 (2.8, 5.7)",Lakshadweep
31,Lakshadweep,Urban,Screened,85.3,82.6,88.1,,Total,"85.3 (82.6, 88.1)",Lakshadweep
31,Lakshadweep,Urban,Diabetes,9.7,8.1,11.3,,Total,"9.7 (8.1, 11.3)",Lakshadweep
31,Lakshadweep,Urban,Diagnosed,9,7.4,10.7,,Total,"9 (7.4, 10.7)",Lakshadweep
31,Lakshadweep,Urban,Treated,7.4,6.1,8.7,,Total,"7.4 (6.1, 8.7)",Lakshadweep
31,Lakshadweep,Urban,Controlled,5.4,4,6.7,,Total,"5.4 (4, 6.7)",Lakshadweep
32,Kerala,Rural,Screened,77,75.3,78.7,,Total,"77 (75.3, 78.7)",Kerala
32,Kerala,Rural,Diabetes,14,13.3,14.7,,Total,"14 (13.3, 14.7)",Kerala
32,Kerala,Rural,Diagnosed,12.4,11.7,13,,Total,"12.4 (11.7, 13)",Kerala
32,Kerala,Rural,Treated,9.9,9.4,10.5,,Total,"9.9 (9.4, 10.5)",Kerala
32,Kerala,Rural,Controlled,7.2,6.7,7.7,,Total,"7.2 (6.7, 7.7)",Kerala
32,Kerala,Urban,Screened,79.2,77.5,80.8,,Total,"79.2 (77.5, 80.8)",Kerala
32,Kerala,Urban,Diabetes,13.4,12.7,14.1,,Total,"13.4 (12.7, 14.1)",Kerala
32,Kerala,Urban,Diagnosed,12.1,11.5,12.8,,Total,"12.1 (11.5, 12.8)",Kerala
32,Kerala,Urban,Treated,10.1,9.5,10.8,,Total,"10.1 (9.5, 10.8)",Kerala
32,Kerala,Urban,Controlled,6.8,6.2,7.3,,Total,"6.8 (6.2, 7.3)",Kerala
33,Tamil Nadu,Rural,Screened,68.8,67,70.5,,Total,"68.8 (67, 70.5)",Tamil Nadu
33,Tamil Nadu,Rural,Diabetes,11.3,10.3,12.4,,Total,"11.3 (10.3, 12.4)",Tamil Nadu
33,Tamil Nadu,Rural,Diagnosed,9.3,8.3,10.3,,Total,"9.3 (8.3, 10.3)",Tamil Nadu
33,Tamil Nadu,Rural,Treated,5.7,5.3,6,,Total,"5.7 (5.3, 6)",Tamil Nadu
33,Tamil Nadu,Rural,Controlled,5.9,5,6.8,,Total,"5.9 (5, 6.8)",Tamil Nadu
33,Tamil Nadu,Urban,Screened,72.6,70.8,74.5,,Total,"72.6 (70.8, 74.5)",Tamil Nadu
33,Tamil Nadu,Urban,Diabetes,14.8,13.7,15.9,,Total,"14.8 (13.7, 15.9)",Tamil Nadu
33,Tamil Nadu,Urban,Diagnosed,12.6,11.5,13.7,,Total,"12.6 (11.5, 13.7)",Tamil Nadu
33,Tamil Nadu,Urban,Treated,9.2,8.7,9.7,,Total,"9.2 (8.7, 9.7)",Tamil Nadu
33,Tamil Nadu,Urban,Controlled,7,6,7.9,,Total,"7 (6, 7.9)",Tamil Nadu
34,Puducherry,Rural,Screened,57.9,50.4,65.3,,Total,"57.9 (50.4, 65.3)",Puducherry
34,Puducherry,Rural,Diabetes,7.9,6.2,9.6,,Total,"7.9 (6.2, 9.6)",Puducherry
34,Puducherry,Rural,Diagnosed,6.5,4.7,8.3,,Total,"6.5 (4.7, 8.3)",Puducherry
34,Puducherry,Rural,Treated,5.4,4,6.9,,Total,"5.4 (4, 6.9)",Puducherry
34,Puducherry,Rural,Controlled,3.1,1.8,4.5,,Total,"3.1 (1.8, 4.5)",Puducherry
34,Puducherry,Urban,Screened,73.9,69.7,78,,Total,"73.9 (69.7, 78)",Puducherry
34,Puducherry,Urban,Diabetes,13.6,11.9,15.2,,Total,"13.6 (11.9, 15.2)",Puducherry
34,Puducherry,Urban,Diagnosed,12.1,10.5,13.7,,Total,"12.1 (10.5, 13.7)",Puducherry
34,Puducherry,Urban,Treated,10.2,8.9,11.5,,Total,"10.2 (8.9, 11.5)",Puducherry
34,Puducherry,Urban,Controlled,7.1,5.7,8.5,,Total,"7.1 (5.7, 8.5)",Puducherry
35,Andaman & Nicobar Islands,Rural,Screened,77.2,74.1,80.4,,Total,"77.2 (74.1, 80.4)",Andaman & Nicobar
35,Andaman & Nicobar Islands,Rural,Diabetes,7.5,6.2,8.8,,Total,"7.5 (6.2, 8.8)",Andaman & Nicobar
35,Andaman & Nicobar Islands,Rural,Diagnosed,6.7,5.4,7.9,,Total,"6.7 (5.4, 7.9)",Andaman & Nicobar
35,Andaman & Nicobar Islands,Rural,Treated,5.9,4.7,7,,Total,"5.9 (4.7, 7)",Andaman & Nicobar
35,Andaman & Nicobar Islands,Rural,Controlled,3.7,2.8,4.6,,Total,"3.7 (2.8, 4.6)",Andaman & Nicobar
35,Andaman & Nicobar Islands,Urban,Screened,75,70.4,79.5,,Total,"75 (70.4, 79.5)",Andaman & Nicobar
35,Andaman & Nicobar Islands,Urban,Diabetes,9.9,8.3,11.6,,Total,"9.9 (8.3, 11.6)",Andaman & Nicobar
35,Andaman & Nicobar Islands,Urban,Diagnosed,8.7,7.2,10.2,,Total,"8.7 (7.2, 10.2)",Andaman & Nicobar
35,Andaman & Nicobar Islands,Urban,Treated,8.2,6.6,9.7,,Total,"8.2 (6.6, 9.7)",Andaman & Nicobar
35,Andaman & Nicobar Islands,Urban,Controlled,4.4,3.1,5.6,,Total,"4.4 (3.1, 5.6)",Andaman & Nicobar
36,Telangana,Rural,Screened,48.1,46.1,50.1,,Total,"48.1 (46.1, 50.1)",Telangana
36,Telangana,Rural,Diabetes,6.1,5.8,6.4,,Total,"6.1 (5.8, 6.4)",Telangana
36,Telangana,Rural,Diagnosed,4.5,4.2,4.7,,Total,"4.5 (4.2, 4.7)",Telangana
36,Telangana,Rural,Treated,3.7,3.5,4,,Total,"3.7 (3.5, 4)",Telangana
36,Telangana,Rural,Controlled,2.7,2.5,2.9,,Total,"2.7 (2.5, 2.9)",Telangana
36,Telangana,Urban,Screened,60.8,57.6,64,,Total,"60.8 (57.6, 64)",Telangana
36,Telangana,Urban,Diabetes,11.5,10.7,12.4,,Total,"11.5 (10.7, 12.4)",Telangana
36,Telangana,Urban,Diagnosed,9.6,8.8,10.4,,Total,"9.6 (8.8, 10.4)",Telangana
36,Telangana,Urban,Treated,8.8,8,9.6,,Total,"8.8 (8, 9.6)",Telangana
36,Telangana,Urban,Controlled,5.3,4.8,5.9,,Total,"5.3 (4.8, 5.9)",Telangana
37,Ladakh,Rural,Screened,54.5,48.6,60.5,,Total,"54.5 (48.6, 60.5)",Ladakh
37,Ladakh,Rural,Diabetes,6.8,3.3,10.2,,Total,"6.8 (3.3, 10.2)",Ladakh
37,Ladakh,Rural,Diagnosed,6.8,3.3,10.2,,Total,"6.8 (3.3, 10.2)",Ladakh
37,Ladakh,Rural,Treated,2.3,1.4,3.2,,Total,"2.3 (1.4, 3.2)",Ladakh
37,Ladakh,Rural,Controlled,5.9,2.4,9.3,,Total,"5.9 (2.4, 9.3)",Ladakh
37,Ladakh,Urban,Screened,60.2,48.8,71.7,,Total,"60.2 (48.8, 71.7)",Ladakh
37,Ladakh,Urban,Diabetes,10,1.6,18.3,,Total,"10 (1.6, 18.3)",Ladakh
37,Ladakh,Urban,Diagnosed,9.9,1.5,18.3,,Total,"9.9 (1.5, 18.3)",Ladakh
37,Ladakh,Urban,Treated,2.1,0.5,3.7,,Total,"2.1 (0.5, 3.7)",Ladakh
37,Ladakh,Urban,Controlled,9,0.8,17.3,,Total,"9 (0.8, 17.3)",Ladakh
1,Jammu & Kashmir,Rural,Screened,56.6,54.2,58.9,sex,Female,"56.6 (54.2, 58.9)",Jammu & Kashmir
1,Jammu & Kashmir,Rural,Diabetes,4.8,4.3,5.3,sex,Female,"4.8 (4.3, 5.3)",Jammu & Kashmir
1,Jammu & Kashmir,Rural,Diagnosed,4.4,3.9,4.9,sex,Female,"4.4 (3.9, 4.9)",Jammu & Kashmir
1,Jammu & Kashmir,Rural,Treated,2.7,2.3,3,sex,Female,"2.7 (2.3, 3)",Jammu & Kashmir
1,Jammu & Kashmir,Rural,Controlled,3.5,3,3.9,sex,Female,"3.5 (3, 3.9)",Jammu & Kashmir
1,Jammu & Kashmir,Rural,Screened,49,46.6,51.4,sex,Male,"49 (46.6, 51.4)",Jammu & Kashmir
1,Jammu & Kashmir,Rural,Diabetes,3.5,3.1,4,sex,Male,"3.5 (3.1, 4)",Jammu & Kashmir
1,Jammu & Kashmir,Rural,Diagnosed,3.2,2.8,3.6,sex,Male,"3.2 (2.8, 3.6)",Jammu & Kashmir
1,Jammu & Kashmir,Rural,Treated,1.8,1.5,2.1,sex,Male,"1.8 (1.5, 2.1)",Jammu & Kashmir
1,Jammu & Kashmir,Rural,Controlled,2.6,2.2,3,sex,Male,"2.6 (2.2, 3)",Jammu & Kashmir
1,Jammu & Kashmir,Urban,Screened,61,56.5,65.4,sex,Female,"61 (56.5, 65.4)",Jammu & Kashmir
1,Jammu & Kashmir,Urban,Diabetes,5.8,4.8,6.9,sex,Female,"5.8 (4.8, 6.9)",Jammu & Kashmir
1,Jammu & Kashmir,Urban,Diagnosed,5.4,4.4,6.5,sex,Female,"5.4 (4.4, 6.5)",Jammu & Kashmir
1,Jammu & Kashmir,Urban,Treated,3.6,2.7,4.4,sex,Female,"3.6 (2.7, 4.4)",Jammu & Kashmir
1,Jammu & Kashmir,Urban,Controlled,4.2,3.2,5.1,sex,Female,"4.2 (3.2, 5.1)",Jammu & Kashmir
1,Jammu & Kashmir,Urban,Screened,52.4,47.8,57.1,sex,Male,"52.4 (47.8, 57.1)",Jammu & Kashmir
1,Jammu & Kashmir,Urban,Diabetes,4.2,3.4,5.1,sex,Male,"4.2 (3.4, 5.1)",Jammu & Kashmir
1,Jammu & Kashmir,Urban,Diagnosed,4,3.2,4.8,sex,Male,"4 (3.2, 4.8)",Jammu & Kashmir
1,Jammu & Kashmir,Urban,Treated,2.5,1.9,3.1,sex,Male,"2.5 (1.9, 3.1)",Jammu & Kashmir
1,Jammu & Kashmir,Urban,Controlled,3,2.3,3.7,sex,Male,"3 (2.3, 3.7)",Jammu & Kashmir
2,Himachal Pradesh,Rural,Screened,55.7,53.4,58,sex,Female,"55.7 (53.4, 58)",Himachal Pradesh
2,Himachal Pradesh,Rural,Diabetes,5.7,4.9,6.4,sex,Female,"5.7 (4.9, 6.4)",Himachal Pradesh
2,Himachal Pradesh,Rural,Diagnosed,4.7,4,5.4,sex,Female,"4.7 (4, 5.4)",Himachal Pradesh
2,Himachal Pradesh,Rural,Treated,2.7,2.4,3.1,sex,Female,"2.7 (2.4, 3.1)",Himachal Pradesh
2,Himachal Pradesh,Rural,Controlled,2.9,2.3,3.5,sex,Female,"2.9 (2.3, 3.5)",Himachal Pradesh
2,Himachal Pradesh,Rural,Screened,42.4,40.1,44.7,sex,Male,"42.4 (40.1, 44.7)",Himachal Pradesh
2,Himachal Pradesh,Rural,Diabetes,4.6,4,5.1,sex,Male,"4.6 (4, 5.1)",Himachal Pradesh
2,Himachal Pradesh,Rural,Diagnosed,3.5,3.1,4,sex,Male,"3.5 (3.1, 4)",Himachal Pradesh
2,Himachal Pradesh,Rural,Treated,2.3,1.9,2.7,sex,Male,"2.3 (1.9, 2.7)",Himachal Pradesh
2,Himachal Pradesh,Rural,Controlled,2.1,1.7,2.5,sex,Male,"2.1 (1.7, 2.5)",Himachal Pradesh
2,Himachal Pradesh,Urban,Screened,64.1,58,70.3,sex,Female,"64.1 (58, 70.3)",Himachal Pradesh
2,Himachal Pradesh,Urban,Diabetes,8,6.1,10,sex,Female,"8 (6.1, 10)",Himachal Pradesh
2,Himachal Pradesh,Urban,Diagnosed,6.4,4.6,8.2,sex,Female,"6.4 (4.6, 8.2)",Himachal Pradesh
2,Himachal Pradesh,Urban,Treated,5,3.5,6.5,sex,Female,"5 (3.5, 6.5)",Himachal Pradesh
2,Himachal Pradesh,Urban,Controlled,3.9,2.4,5.3,sex,Female,"3.9 (2.4, 5.3)",Himachal Pradesh
2,Himachal Pradesh,Urban,Screened,51.2,45.5,57,sex,Male,"51.2 (45.5, 57)",Himachal Pradesh
2,Himachal Pradesh,Urban,Diabetes,6.3,4.3,8.3,sex,Male,"6.3 (4.3, 8.3)",Himachal Pradesh
2,Himachal Pradesh,Urban,Diagnosed,5.8,3.9,7.8,sex,Male,"5.8 (3.9, 7.8)",Himachal Pradesh
2,Himachal Pradesh,Urban,Treated,4.8,3.3,6.2,sex,Male,"4.8 (3.3, 6.2)",Himachal Pradesh
2,Himachal Pradesh,Urban,Controlled,2.9,1.6,4.1,sex,Male,"2.9 (1.6, 4.1)",Himachal Pradesh
3,Punjab,Rural,Screened,55.4,53,57.7,sex,Female,"55.4 (53, 57.7)",Punjab
3,Punjab,Rural,Diabetes,7.1,6.6,7.6,sex,Female,"7.1 (6.6, 7.6)",Punjab
3,Punjab,Rural,Diagnosed,5.5,5.1,6,sex,Female,"5.5 (5.1, 6)",Punjab
3,Punjab,Rural,Treated,4,3.6,4.4,sex,Female,"4 (3.6, 4.4)",Punjab
3,Punjab,Rural,Controlled,2.4,2.1,2.8,sex,Female,"2.4 (2.1, 2.8)",Punjab
3,Punjab,Rural,Screened,45.4,43.1,47.7,sex,Male,"45.4 (43.1, 47.7)",Punjab
3,Punjab,Rural,Diabetes,5.1,4.7,5.5,sex,Male,"5.1 (4.7, 5.5)",Punjab
3,Punjab,Rural,Diagnosed,3.8,3.4,4.2,sex,Male,"3.8 (3.4, 4.2)",Punjab
3,Punjab,Rural,Treated,2.6,2.3,2.9,sex,Male,"2.6 (2.3, 2.9)",Punjab
3,Punjab,Rural,Controlled,1.9,1.6,2.2,sex,Male,"1.9 (1.6, 2.2)",Punjab
3,Punjab,Urban,Screened,62.8,59.7,65.9,sex,Female,"62.8 (59.7, 65.9)",Punjab
3,Punjab,Urban,Diabetes,8.6,7.7,9.5,sex,Female,"8.6 (7.7, 9.5)",Punjab
3,Punjab,Urban,Diagnosed,6.9,6.1,7.7,sex,Female,"6.9 (6.1, 7.7)",Punjab
3,Punjab,Urban,Treated,5.4,4.7,6.1,sex,Female,"5.4 (4.7, 6.1)",Punjab
3,Punjab,Urban,Controlled,2.9,2.3,3.4,sex,Female,"2.9 (2.3, 3.4)",Punjab
3,Punjab,Urban,Screened,53.8,50.4,57.2,sex,Male,"53.8 (50.4, 57.2)",Punjab
3,Punjab,Urban,Diabetes,7.1,6.2,8.1,sex,Male,"7.1 (6.2, 8.1)",Punjab
3,Punjab,Urban,Diagnosed,5.7,4.8,6.6,sex,Male,"5.7 (4.8, 6.6)",Punjab
3,Punjab,Urban,Treated,4.4,3.7,5.2,sex,Male,"4.4 (3.7, 5.2)",Punjab
3,Punjab,Urban,Controlled,2.7,2.2,3.3,sex,Male,"2.7 (2.2, 3.3)",Punjab
4,Chandigarh,Rural,Screened,56.8,56.8,56.8,sex,Female,"56.8 (56.8, 56.8)",Chandigarh
4,Chandigarh,Rural,Diabetes,16.9,16.9,16.9,sex,Female,"16.9 (16.9, 16.9)",Chandigarh
4,Chandigarh,Rural,Diagnosed,13.5,13.5,13.5,sex,Female,"13.5 (13.5, 13.5)",Chandigarh
4,Chandigarh,Rural,Treated,13.5,13.5,13.5,sex,Female,"13.5 (13.5, 13.5)",Chandigarh
4,Chandigarh,Rural,Controlled,6.8,6.8,6.8,sex,Female,"6.8 (6.8, 6.8)",Chandigarh
4,Chandigarh,Rural,Screened,46.7,46.7,46.7,sex,Male,"46.7 (46.7, 46.7)",Chandigarh
4,Chandigarh,Rural,Diabetes,3.9,3.9,3.9,sex,Male,"3.9 (3.9, 3.9)",Chandigarh
4,Chandigarh,Rural,Diagnosed,3.9,3.9,3.9,sex,Male,"3.9 (3.9, 3.9)",Chandigarh
4,Chandigarh,Rural,Treated,3.9,3.9,3.9,sex,Male,"3.9 (3.9, 3.9)",Chandigarh
4,Chandigarh,Rural,Controlled,0,0,0,sex,Male,"0 (0, 0)",Chandigarh
4,Chandigarh,Urban,Screened,67.7,60,75.4,sex,Female,"67.7 (60, 75.4)",Chandigarh
4,Chandigarh,Urban,Diabetes,11.2,8.5,13.8,sex,Female,"11.2 (8.5, 13.8)",Chandigarh
4,Chandigarh,Urban,Diagnosed,8.9,6.5,11.3,sex,Female,"8.9 (6.5, 11.3)",Chandigarh
4,Chandigarh,Urban,Treated,7.6,5.6,9.7,sex,Female,"7.6 (5.6, 9.7)",Chandigarh
4,Chandigarh,Urban,Controlled,2.9,1.4,4.4,sex,Female,"2.9 (1.4, 4.4)",Chandigarh
4,Chandigarh,Urban,Screened,58.8,49.8,67.8,sex,Male,"58.8 (49.8, 67.8)",Chandigarh
4,Chandigarh,Urban,Diabetes,7.8,5.6,10,sex,Male,"7.8 (5.6, 10)",Chandigarh
4,Chandigarh,Urban,Diagnosed,6.2,4.1,8.2,sex,Male,"6.2 (4.1, 8.2)",Chandigarh
4,Chandigarh,Urban,Treated,5.3,3.3,7.3,sex,Male,"5.3 (3.3, 7.3)",Chandigarh
4,Chandigarh,Urban,Controlled,2.9,1.7,4.2,sex,Male,"2.9 (1.7, 4.2)",Chandigarh
5,Uttarakhand,Rural,Screened,35.5,32.8,38.3,sex,Female,"35.5 (32.8, 38.3)",Uttarakhand
5,Uttarakhand,Rural,Diabetes,3.9,3.4,4.4,sex,Female,"3.9 (3.4, 4.4)",Uttarakhand
5,Uttarakhand,Rural,Diagnosed,3.2,2.7,3.6,sex,Female,"3.2 (2.7, 3.6)",Uttarakhand
5,Uttarakhand,Rural,Treated,1.9,1.6,2.3,sex,Female,"1.9 (1.6, 2.3)",Uttarakhand
5,Uttarakhand,Rural,Controlled,1.8,1.4,2.2,sex,Female,"1.8 (1.4, 2.2)",Uttarakhand
5,Uttarakhand,Rural,Screened,32.2,29.6,34.8,sex,Male,"32.2 (29.6, 34.8)",Uttarakhand
5,Uttarakhand,Rural,Diabetes,5.5,4.8,6.2,sex,Male,"5.5 (4.8, 6.2)",Uttarakhand
5,Uttarakhand,Rural,Diagnosed,4.2,3.6,4.8,sex,Male,"4.2 (3.6, 4.8)",Uttarakhand
5,Uttarakhand,Rural,Treated,2.7,2.2,3.2,sex,Male,"2.7 (2.2, 3.2)",Uttarakhand
5,Uttarakhand,Rural,Controlled,2.1,1.7,2.5,sex,Male,"2.1 (1.7, 2.5)",Uttarakhand
5,Uttarakhand,Urban,Screened,53.8,48.4,59.1,sex,Female,"53.8 (48.4, 59.1)",Uttarakhand
5,Uttarakhand,Urban,Diabetes,9.5,8.2,10.8,sex,Female,"9.5 (8.2, 10.8)",Uttarakhand
5,Uttarakhand,Urban,Diagnosed,7.8,6.6,9.1,sex,Female,"7.8 (6.6, 9.1)",Uttarakhand
5,Uttarakhand,Urban,Treated,6.2,5.1,7.2,sex,Female,"6.2 (5.1, 7.2)",Uttarakhand
5,Uttarakhand,Urban,Controlled,4.1,3.2,5.1,sex,Female,"4.1 (3.2, 5.1)",Uttarakhand
5,Uttarakhand,Urban,Screened,46.1,41.2,50.9,sex,Male,"46.1 (41.2, 50.9)",Uttarakhand
5,Uttarakhand,Urban,Diabetes,9.9,8.2,11.7,sex,Male,"9.9 (8.2, 11.7)",Uttarakhand
5,Uttarakhand,Urban,Diagnosed,7.9,6.5,9.2,sex,Male,"7.9 (6.5, 9.2)",Uttarakhand
5,Uttarakhand,Urban,Treated,5.6,4.5,6.8,sex,Male,"5.6 (4.5, 6.8)",Uttarakhand
5,Uttarakhand,Urban,Controlled,4.5,3.2,5.8,sex,Male,"4.5 (3.2, 5.8)",Uttarakhand
6,Haryana,Rural,Screened,46,44.1,47.8,sex,Female,"46 (44.1, 47.8)",Haryana
6,Haryana,Rural,Diabetes,5.2,4.6,5.8,sex,Female,"5.2 (4.6, 5.8)",Haryana
6,Haryana,Rural,Diagnosed,4,3.5,4.6,sex,Female,"4 (3.5, 4.6)",Haryana
6,Haryana,Rural,Treated,2.1,1.8,2.3,sex,Female,"2.1 (1.8, 2.3)",Haryana
6,Haryana,Rural,Controlled,2.5,2,2.9,sex,Female,"2.5 (2, 2.9)",Haryana
6,Haryana,Rural,Screened,35.8,34.1,37.6,sex,Male,"35.8 (34.1, 37.6)",Haryana
6,Haryana,Rural,Diabetes,5,4.5,5.5,sex,Male,"5 (4.5, 5.5)",Haryana
6,Haryana,Rural,Diagnosed,3.5,3,3.9,sex,Male,"3.5 (3, 3.9)",Haryana
6,Haryana,Rural,Treated,1.9,1.6,2.2,sex,Male,"1.9 (1.6, 2.2)",Haryana
6,Haryana,Rural,Controlled,2,1.7,2.4,sex,Male,"2 (1.7, 2.4)",Haryana
6,Haryana,Urban,Screened,56.4,53.7,59.1,sex,Female,"56.4 (53.7, 59.1)",Haryana
6,Haryana,Urban,Diabetes,8.5,7.5,9.6,sex,Female,"8.5 (7.5, 9.6)",Haryana
6,Haryana,Urban,Diagnosed,7.5,6.5,8.6,sex,Female,"7.5 (6.5, 8.6)",Haryana
6,Haryana,Urban,Treated,4.4,3.9,5,sex,Female,"4.4 (3.9, 5)",Haryana
6,Haryana,Urban,Controlled,4.6,3.7,5.5,sex,Female,"4.6 (3.7, 5.5)",Haryana
6,Haryana,Urban,Screened,46.6,43.8,49.3,sex,Male,"46.6 (43.8, 49.3)",Haryana
6,Haryana,Urban,Diabetes,7.8,6.8,8.9,sex,Male,"7.8 (6.8, 8.9)",Haryana
6,Haryana,Urban,Diagnosed,6.6,5.6,7.5,sex,Male,"6.6 (5.6, 7.5)",Haryana
6,Haryana,Urban,Treated,3.9,3.4,4.4,sex,Male,"3.9 (3.4, 4.4)",Haryana
6,Haryana,Urban,Controlled,3.8,3,4.7,sex,Male,"3.8 (3, 4.7)",Haryana
7,Nct Of Delhi,Rural,Screened,75.1,61.6,88.5,sex,Female,"75.1 (61.6, 88.5)",Delhi
7,Nct Of Delhi,Rural,Diabetes,7.1,0.3,14,sex,Female,"7.1 (0.3, 14)",Delhi
7,Nct Of Delhi,Rural,Diagnosed,5.7,-0.4,11.8,sex,Female,"5.7 (-0.4, 11.8)",Delhi
