REGCODE,REGNAME,n5_state,v024,variable,estimate,lci,uci,strata,est_ci
144,Mahamaya Nagar,Uttar Pradesh,9,Diabetes,5.9,3.9,7.9,Total,"5.9 (3.9, 7.9)"
145,Mathura,Uttar Pradesh,9,Screened,23.5,18.2,28.9,Total,"23.5 (18.2, 28.9)"
145,Mathura,Uttar Pradesh,9,Diabetes,3.9,2.5,5.3,Total,"3.9 (2.5, 5.3)"
146,Agra,Uttar Pradesh,9,Screened,24.3,18.5,30.1,Total,"24.3 (18.5, 30.1)"
146,Agra,Uttar Pradesh,9,Diabetes,3.1,2.2,4,Total,"3.1 (2.2, 4)"
147,Firozabad,Uttar Pradesh,9,Screened,17.3,12.1,22.5,Total,"17.3 (12.1, 22.5)"
147,Firozabad,Uttar Pradesh,9,Diabetes,2.5,1.8,3.2,Total,"2.5 (1.8, 3.2)"
148,Mainpuri,Uttar Pradesh,9,Screened,24.6,18.1,31.2,Total,"24.6 (18.1, 31.2)"
148,Mainpuri,Uttar Pradesh,9,Diabetes,1.8,1.3,2.3,Total,"1.8 (1.3, 2.3)"
150,Bareilly,Uttar Pradesh,9,Screened,19.9,14.8,24.9,Total,"19.9 (14.8, 24.9)"
150,Bareilly,Uttar Pradesh,9,Diabetes,3.4,2.5,4.3,Total,"3.4 (2.5, 4.3)"
151,Pilibhit,Uttar Pradesh,9,Screened,24.9,18.7,31,Total,"24.9 (18.7, 31)"
151,Pilibhit,Uttar Pradesh,9,Diabetes,4.1,2.9,5.4,Total,"4.1 (2.9, 5.4)"
152,Shahjahanpur,Uttar Pradesh,9,Screened,14.4,9.9,18.8,Total,"14.4 (9.9, 18.8)"
152,Shahjahanpur,Uttar Pradesh,9,Diabetes,2.1,1.5,2.6,Total,"2.1 (1.5, 2.6)"
153,Kheri,Uttar Pradesh,9,Screened,24.2,18.7,29.7,Total,"24.2 (18.7, 29.7)"
153,Kheri,Uttar Pradesh,9,Diabetes,3.1,2.1,4,Total,"3.1 (2.1, 4)"
154,Sitapur,Uttar Pradesh,9,Screened,17.5,12.1,22.8,Total,"17.5 (12.1, 22.8)"
154,Sitapur,Uttar Pradesh,9,Diabetes,2.8,2.1,3.4,Total,"2.8 (2.1, 3.4)"
155,Hardoi,Uttar Pradesh,9,Screened,19.6,13.1,26.1,Total,"19.6 (13.1, 26.1)"
155,Hardoi,Uttar Pradesh,9,Diabetes,2.2,1.5,3,Total,"2.2 (1.5, 3)"
156,Unnao,Uttar Pradesh,9,Screened,33.1,24.1,42.2,Total,"33.1 (24.1, 42.2)"
156,Unnao,Uttar Pradesh,9,Diabetes,4.4,3.1,5.7,Total,"4.4 (3.1, 5.7)"
157,Lucknow,Uttar Pradesh,9,Screened,33.7,27.9,39.6,Total,"33.7 (27.9, 39.6)"
157,Lucknow,Uttar Pradesh,9,Diabetes,8.1,6.1,10.1,Total,"8.1 (6.1, 10.1)"
159,Farrukhabad,Uttar Pradesh,9,Screened,16.9,11.9,22,Total,"16.9 (11.9, 22)"
159,Farrukhabad,Uttar Pradesh,9,Diabetes,2.6,1.7,3.6,Total,"2.6 (1.7, 3.6)"
160,Kannauj,Uttar Pradesh,9,Screened,19,12.6,25.3,Total,"19 (12.6, 25.3)"
160,Kannauj,Uttar Pradesh,9,Diabetes,1.8,1.1,2.5,Total,"1.8 (1.1, 2.5)"
161,Etawah,Uttar Pradesh,9,Screened,22.7,17.6,27.8,Total,"22.7 (17.6, 27.8)"
161,Etawah,Uttar Pradesh,9,Diabetes,2.9,2.2,3.7,Total,"2.9 (2.2, 3.7)"
162,Auraiya,Uttar Pradesh,9,Screened,16.1,11.4,20.7,Total,"16.1 (11.4, 20.7)"
162,Auraiya,Uttar Pradesh,9,Diabetes,2.6,1.6,3.5,Total,"2.6 (1.6, 3.5)"
163,Kanpur Dehat,Uttar Pradesh,9,Screened,32.7,26.2,39.2,Total,"32.7 (26.2, 39.2)"
163,Kanpur Dehat,Uttar Pradesh,9,Diabetes,3.1,2.1,4.2,Total,"3.1 (2.1, 4.2)"
164,Kanpur Nagar,Uttar Pradesh,9,Screened,44.4,35.8,53,Total,"44.4 (35.8, 53)"
164,Kanpur Nagar,Uttar Pradesh,9,Diabetes,4.3,3.2,5.4,Total,"4.3 (3.2, 5.4)"
165,Jalaun,Uttar Pradesh,9,Screened,21.6,16.8,26.4,Total,"21.6 (16.8, 26.4)"
165,Jalaun,Uttar Pradesh,9,Diabetes,2.6,1.9,3.3,Total,"2.6 (1.9, 3.3)"
166,Jhansi,Uttar Pradesh,9,Screened,22.8,16.4,29.2,Total,"22.8 (16.4, 29.2)"
166,Jhansi,Uttar Pradesh,9,Diabetes,1.8,0.8,2.9,Total,"1.8 (0.8, 2.9)"
167,Lalitpur,Uttar Pradesh,9,Screened,17.6,13.7,21.5,Total,"17.6 (13.7, 21.5)"
167,Lalitpur,Uttar Pradesh,9,Diabetes,3.6,2.3,4.9,Total,"3.6 (2.3, 4.9)"
168,Hamirpur,Uttar Pradesh,9,Screened,17.6,10.7,24.5,Total,"17.6 (10.7, 24.5)"
168,Hamirpur,Uttar Pradesh,9,Diabetes,1.3,0.6,1.9,Total,"1.3 (0.6, 1.9)"
169,Mahoba,Uttar Pradesh,9,Screened,19,13,24.9,Total,"19 (13, 24.9)"
169,Mahoba,Uttar Pradesh,9,Diabetes,2.9,1.7,4.1,Total,"2.9 (1.7, 4.1)"
170,Banda,Uttar Pradesh,9,Screened,21.5,15.3,27.7,Total,"21.5 (15.3, 27.7)"
170,Banda,Uttar Pradesh,9,Diabetes,2.3,1.6,3,Total,"2.3 (1.6, 3)"
171,Chitrakoot,Uttar Pradesh,9,Screened,30.1,22.9,37.3,Total,"30.1 (22.9, 37.3)"
171,Chitrakoot,Uttar Pradesh,9,Diabetes,6.8,3.1,10.4,Total,"6.8 (3.1, 10.4)"
172,Fatehpur,Uttar Pradesh,9,Screened,29.4,21.1,37.7,Total,"29.4 (21.1, 37.7)"
172,Fatehpur,Uttar Pradesh,9,Diabetes,3,2.2,3.8,Total,"3 (2.2, 3.8)"
173,Pratapgarh,Uttar Pradesh,9,Screened,20.6,17.3,23.9,Total,"20.6 (17.3, 23.9)"
173,Pratapgarh,Uttar Pradesh,9,Diabetes,6.9,5.4,8.3,Total,"6.9 (5.4, 8.3)"
174,Kaushambi,Uttar Pradesh,9,Screened,26.6,19,34.3,Total,"26.6 (19, 34.3)"
174,Kaushambi,Uttar Pradesh,9,Diabetes,2.8,1.9,3.6,Total,"2.8 (1.9, 3.6)"
175,Allahabad,Uttar Pradesh,9,Screened,25.8,21.2,30.4,Total,"25.8 (21.2, 30.4)"
175,Allahabad,Uttar Pradesh,9,Diabetes,4,3,4.9,Total,"4 (3, 4.9)"
176,Bara Banki,Uttar Pradesh,9,Screened,25.2,19.8,30.6,Total,"25.2 (19.8, 30.6)"
176,Bara Banki,Uttar Pradesh,9,Diabetes,7,4.3,9.7,Total,"7 (4.3, 9.7)"
177,Faizabad,Uttar Pradesh,9,Screened,21,17.3,24.7,Total,"21 (17.3, 24.7)"
177,Faizabad,Uttar Pradesh,9,Diabetes,6,4.4,7.5,Total,"6 (4.4, 7.5)"
178,Ambedkar Nagar,Uttar Pradesh,9,Screened,25.1,21.1,29.1,Total,"25.1 (21.1, 29.1)"
178,Ambedkar Nagar,Uttar Pradesh,9,Diabetes,5.1,4.1,6.1,Total,"5.1 (4.1, 6.1)"
180,Bahraich,Uttar Pradesh,9,Screened,18,12.3,23.7,Total,"18 (12.3, 23.7)"
180,Bahraich,Uttar Pradesh,9,Diabetes,7.6,3.7,11.4,Total,"7.6 (3.7, 11.4)"
181,Shrawasti,Uttar Pradesh,9,Screened,11,7.5,14.4,Total,"11 (7.5, 14.4)"
181,Shrawasti,Uttar Pradesh,9,Diabetes,4.4,2.8,6,Total,"4.4 (2.8, 6)"
182,Balrampur,Uttar Pradesh,9,Screened,21.5,17.1,26,Total,"21.5 (17.1, 26)"
182,Balrampur,Uttar Pradesh,9,Diabetes,6.2,4,8.4,Total,"6.2 (4, 8.4)"
183,Gonda,Uttar Pradesh,9,Screened,21.3,17,25.5,Total,"21.3 (17, 25.5)"
183,Gonda,Uttar Pradesh,9,Diabetes,7.9,6,9.8,Total,"7.9 (6, 9.8)"
184,Siddharthnagar,Uttar Pradesh,9,Screened,21.8,16.6,27,Total,"21.8 (16.6, 27)"
184,Siddharthnagar,Uttar Pradesh,9,Diabetes,5.6,3.3,7.8,Total,"5.6 (3.3, 7.8)"
185,Basti,Uttar Pradesh,9,Screened,26.7,19.5,34,Total,"26.7 (19.5, 34)"
185,Basti,Uttar Pradesh,9,Diabetes,7.3,4.9,9.7,Total,"7.3 (4.9, 9.7)"
186,Sant Kabir Nagar,Uttar Pradesh,9,Screened,13.4,9.5,17.4,Total,"13.4 (9.5, 17.4)"
186,Sant Kabir Nagar,Uttar Pradesh,9,Diabetes,3.8,2.9,4.7,Total,"3.8 (2.9, 4.7)"
187,Maharajganj,Uttar Pradesh,9,Screened,17.2,12.4,21.9,Total,"17.2 (12.4, 21.9)"
187,Maharajganj,Uttar Pradesh,9,Diabetes,4.4,3.3,5.5,Total,"4.4 (3.3, 5.5)"
188,Gorakhpur,Uttar Pradesh,9,Screened,31.3,25.1,37.4,Total,"31.3 (25.1, 37.4)"
188,Gorakhpur,Uttar Pradesh,9,Diabetes,6.8,5.1,8.4,Total,"6.8 (5.1, 8.4)"
189,Kushinagar,Uttar Pradesh,9,Screened,24.4,17.5,31.2,Total,"24.4 (17.5, 31.2)"
189,Kushinagar,Uttar Pradesh,9,Diabetes,7.4,4.4,10.4,Total,"7.4 (4.4, 10.4)"
190,Deoria,Uttar Pradesh,9,Screened,33.5,25.4,41.5,Total,"33.5 (25.4, 41.5)"
190,Deoria,Uttar Pradesh,9,Diabetes,8.1,4.5,11.7,Total,"8.1 (4.5, 11.7)"
191,Azamgarh,Uttar Pradesh,9,Screened,28.4,23.3,33.6,Total,"28.4 (23.3, 33.6)"
191,Azamgarh,Uttar Pradesh,9,Diabetes,4.3,3.5,5.2,Total,"4.3 (3.5, 5.2)"
192,Mau,Uttar Pradesh,9,Screened,23.1,17.8,28.4,Total,"23.1 (17.8, 28.4)"
192,Mau,Uttar Pradesh,9,Diabetes,3.8,2.6,5.1,Total,"3.8 (2.6, 5.1)"
193,Ballia,Uttar Pradesh,9,Screened,24.4,18.7,30.2,Total,"24.4 (18.7, 30.2)"
193,Ballia,Uttar Pradesh,9,Diabetes,8.3,6.1,10.4,Total,"8.3 (6.1, 10.4)"
194,Jaunpur,Uttar Pradesh,9,Screened,29.9,22.4,37.4,Total,"29.9 (22.4, 37.4)"
194,Jaunpur,Uttar Pradesh,9,Diabetes,9.7,6.3,13.1,Total,"9.7 (6.3, 13.1)"
195,Ghazipur,Uttar Pradesh,9,Screened,30.4,23.9,36.9,Total,"30.4 (23.9, 36.9)"
195,Ghazipur,Uttar Pradesh,9,Diabetes,6.6,4.4,8.8,Total,"6.6 (4.4, 8.8)"
196,Chandauli,Uttar Pradesh,9,Screened,24.7,18.1,31.2,Total,"24.7 (18.1, 31.2)"
196,Chandauli,Uttar Pradesh,9,Diabetes,3.6,2.2,5,Total,"3.6 (2.2, 5)"
197,Varanasi,Uttar Pradesh,9,Screened,29.5,22.9,36.1,Total,"29.5 (22.9, 36.1)"
197,Varanasi,Uttar Pradesh,9,Diabetes,6.3,3.8,8.7,Total,"6.3 (3.8, 8.7)"
198,Sant Ravidas Nagar,Uttar Pradesh,9,Screened,21,16.1,25.9,Total,"21 (16.1, 25.9)"
198,Sant Ravidas Nagar,Uttar Pradesh,9,Diabetes,4.9,3.3,6.5,Total,"4.9 (3.3, 6.5)"
199,Mirzapur,Uttar Pradesh,9,Screened,23.1,17.3,28.8,Total,"23.1 (17.3, 28.8)"
199,Mirzapur,Uttar Pradesh,9,Diabetes,7.2,4.8,9.6,Total,"7.2 (4.8, 9.6)"
200,Sonbhadra,Uttar Pradesh,9,Screened,16.2,11.1,21.2,Total,"16.2 (11.1, 21.2)"
200,Sonbhadra,Uttar Pradesh,9,Diabetes,3.9,1.8,6.1,Total,"3.9 (1.8, 6.1)"
201,Etah,Uttar Pradesh,9,Screened,17.1,13.2,21,Total,"17.1 (13.2, 21)"
201,Etah,Uttar Pradesh,9,Diabetes,2.2,1.5,3,Total,"2.2 (1.5, 3)"
202,Kanshiram Nagar,Uttar Pradesh,9,Screened,14.5,10.8,18.2,Total,"14.5 (10.8, 18.2)"
202,Kanshiram Nagar,Uttar Pradesh,9,Diabetes,2.2,1.4,2.9,Total,"2.2 (1.4, 2.9)"
203,Pashchim Champaran,Bihar,10,Screened,10.4,7.6,13.3,Total,"10.4 (7.6, 13.3)"
203,Pashchim Champaran,Bihar,10,Diabetes,4.8,3.2,6.5,Total,"4.8 (3.2, 6.5)"
204,Purba Champaran,Bihar,10,Screened,14,11.3,16.7,Total,"14 (11.3, 16.7)"
204,Purba Champaran,Bihar,10,Diabetes,5.4,4,6.8,Total,"5.4 (4, 6.8)"
205,Sheohar,Bihar,10,Screened,11.7,6.6,16.8,Total,"11.7 (6.6, 16.8)"
205,Sheohar,Bihar,10,Diabetes,2.4,1.6,3.2,Total,"2.4 (1.6, 3.2)"
206,Sitamarhi,Bihar,10,Screened,9.4,7.7,11.1,Total,"9.4 (7.7, 11.1)"
206,Sitamarhi,Bihar,10,Diabetes,3.7,2.4,5.1,Total,"3.7 (2.4, 5.1)"
207,Madhubani,Bihar,10,Screened,12.1,9.1,15.1,Total,"12.1 (9.1, 15.1)"
207,Madhubani,Bihar,10,Diabetes,5.9,4.1,7.8,Total,"5.9 (4.1, 7.8)"
208,Supaul,Bihar,10,Screened,7.5,6,9.1,Total,"7.5 (6, 9.1)"
208,Supaul,Bihar,10,Diabetes,4.3,3.2,5.4,Total,"4.3 (3.2, 5.4)"
209,Araria,Bihar,10,Screened,9.4,7.3,11.4,Total,"9.4 (7.3, 11.4)"
209,Araria,Bihar,10,Diabetes,4.6,3.6,5.6,Total,"4.6 (3.6, 5.6)"
210,Kishanganj,Bihar,10,Screened,13.7,10.2,17.1,Total,"13.7 (10.2, 17.1)"
210,Kishanganj,Bihar,10,Diabetes,5.1,3.8,6.5,Total,"5.1 (3.8, 6.5)"
211,Purnia,Bihar,10,Screened,16.9,11.9,21.8,Total,"16.9 (11.9, 21.8)"
211,Purnia,Bihar,10,Diabetes,7.8,4.8,10.7,Total,"7.8 (4.8, 10.7)"
212,Katihar,Bihar,10,Screened,10.3,7.6,13,Total,"10.3 (7.6, 13)"
212,Katihar,Bihar,10,Diabetes,4,2.9,5.1,Total,"4 (2.9, 5.1)"
213,Madhepura,Bihar,10,Screened,7.9,6.4,9.5,Total,"7.9 (6.4, 9.5)"
213,Madhepura,Bihar,10,Diabetes,4.2,3.1,5.3,Total,"4.2 (3.1, 5.3)"
214,Saharsa,Bihar,10,Screened,9.1,7.1,11.1,Total,"9.1 (7.1, 11.1)"
214,Saharsa,Bihar,10,Diabetes,3.3,2.4,4.2,Total,"3.3 (2.4, 4.2)"
215,Darbhanga,Bihar,10,Screened,15.9,9.9,22,Total,"15.9 (9.9, 22)"
215,Darbhanga,Bihar,10,Diabetes,5.8,3.8,7.8,Total,"5.8 (3.8, 7.8)"
216,Muzaffarpur,Bihar,10,Screened,15.3,10.5,20.1,Total,"15.3 (10.5, 20.1)"
216,Muzaffarpur,Bihar,10,Diabetes,7.4,5,9.8,Total,"7.4 (5, 9.8)"
217,Gopalganj,Bihar,10,Screened,10.8,8.2,13.3,Total,"10.8 (8.2, 13.3)"
217,Gopalganj,Bihar,10,Diabetes,5.6,4.1,7.2,Total,"5.6 (4.1, 7.2)"
218,Siwan,Bihar,10,Screened,23.4,15.7,31,Total,"23.4 (15.7, 31)"
218,Siwan,Bihar,10,Diabetes,4.9,3.7,6.1,Total,"4.9 (3.7, 6.1)"
219,Saran,Bihar,10,Screened,20.4,14.8,26,Total,"20.4 (14.8, 26)"
219,Saran,Bihar,10,Diabetes,7.1,5.4,8.8,Total,"7.1 (5.4, 8.8)"
220,Vaishali,Bihar,10,Screened,19.6,15.6,23.6,Total,"19.6 (15.6, 23.6)"
220,Vaishali,Bihar,10,Diabetes,9.2,6.4,12,Total,"9.2 (6.4, 12)"
221,Samastipur,Bihar,10,Screened,10.7,8.4,13.1,Total,"10.7 (8.4, 13.1)"
221,Samastipur,Bihar,10,Diabetes,4.4,3.2,5.6,Total,"4.4 (3.2, 5.6)"
222,Begusarai,Bihar,10,Screened,19.6,14.3,24.8,Total,"19.6 (14.3, 24.8)"
222,Begusarai,Bihar,10,Diabetes,8.7,5.8,11.6,Total,"8.7 (5.8, 11.6)"
223,Khagaria,Bihar,10,Screened,13.5,10.1,16.8,Total,"13.5 (10.1, 16.8)"
223,Khagaria,Bihar,10,Diabetes,5.1,3.9,6.2,Total,"5.1 (3.9, 6.2)"
224,Bhagalpur,Bihar,10,Screened,17.8,12.9,22.7,Total,"17.8 (12.9, 22.7)"
224,Bhagalpur,Bihar,10,Diabetes,5.2,3.9,6.4,Total,"5.2 (3.9, 6.4)"
225,Banka,Bihar,10,Screened,18.3,12.6,24,Total,"18.3 (12.6, 24)"
225,Banka,Bihar,10,Diabetes,6.1,3.5,8.6,Total,"6.1 (3.5, 8.6)"
226,Munger,Bihar,10,Screened,29.7,22.3,37,Total,"29.7 (22.3, 37)"
226,Munger,Bihar,10,Diabetes,7.6,5.5,9.7,Total,"7.6 (5.5, 9.7)"
227,Lakhisarai,Bihar,10,Screened,18.6,12.1,25.2,Total,"18.6 (12.1, 25.2)"
227,Lakhisarai,Bihar,10,Diabetes,5,3.5,6.5,Total,"5 (3.5, 6.5)"
228,Sheikhpura,Bihar,10,Screened,18.1,12.1,24.1,Total,"18.1 (12.1, 24.1)"
228,Sheikhpura,Bihar,10,Diabetes,3.9,2.4,5.5,Total,"3.9 (2.4, 5.5)"
229,Nalanda,Bihar,10,Screened,14.5,9.4,19.5,Total,"14.5 (9.4, 19.5)"
229,Nalanda,Bihar,10,Diabetes,3.5,2.2,4.8,Total,"3.5 (2.2, 4.8)"
230,Patna,Bihar,10,Screened,24.9,19.6,30.3,Total,"24.9 (19.6, 30.3)"
230,Patna,Bihar,10,Diabetes,6.4,4.9,7.9,Total,"6.4 (4.9, 7.9)"
231,Bhojpur,Bihar,10,Screened,27.8,19.9,35.6,Total,"27.8 (19.9, 35.6)"
231,Bhojpur,Bihar,10,Diabetes,6.1,4.4,7.7,Total,"6.1 (4.4, 7.7)"
232,Buxer,Bihar,10,Screened,18.8,14,23.7,Total,"18.8 (14, 23.7)"
232,Buxer,Bihar,10,Diabetes,4,2.8,5.3,Total,"4 (2.8, 5.3)"
233,Kaimur (Bhabua),Bihar,10,Screened,10.9,7.8,14.1,Total,"10.9 (7.8, 14.1)"
233,Kaimur (Bhabua),Bihar,10,Diabetes,1.7,1.1,2.3,Total,"1.7 (1.1, 2.3)"
234,Rohtas,Bihar,10,Screened,22.3,17.5,27,Total,"22.3 (17.5, 27)"
234,Rohtas,Bihar,10,Diabetes,3.3,2.6,4,Total,"3.3 (2.6, 4)"
235,Aurangabad,Bihar,10,Screened,18.5,12,25.1,Total,"18.5 (12, 25.1)"
235,Aurangabad,Bihar,10,Diabetes,3.1,2,4.2,Total,"3.1 (2, 4.2)"
236,Gaya,Bihar,10,Screened,14,8.9,19.1,Total,"14 (8.9, 19.1)"
236,Gaya,Bihar,10,Diabetes,2.2,1.3,3.1,Total,"2.2 (1.3, 3.1)"
237,Nawada,Bihar,10,Screened,12.9,9.6,16.2,Total,"12.9 (9.6, 16.2)"
237,Nawada,Bihar,10,Diabetes,4.4,1.9,6.9,Total,"4.4 (1.9, 6.9)"
238,Jamui,Bihar,10,Screened,11.7,8,15.3,Total,"11.7 (8, 15.3)"
238,Jamui,Bihar,10,Diabetes,5.7,3.2,8.3,Total,"5.7 (3.2, 8.3)"
239,Jehanabad,Bihar,10,Screened,18.6,13.2,24,Total,"18.6 (13.2, 24)"
239,Jehanabad,Bihar,10,Diabetes,2.8,2.1,3.6,Total,"2.8 (2.1, 3.6)"
240,Arwal,Bihar,10,Screened,23.5,14.9,32.2,Total,"23.5 (14.9, 32.2)"
240,Arwal,Bihar,10,Diabetes,3.6,2.4,4.8,Total,"3.6 (2.4, 4.8)"
241,North District,Sikkim,11,Screened,39.5,35.1,43.9,Total,"39.5 (35.1, 43.9)"
241,North District,Sikkim,11,Diabetes,4.1,2.9,5.2,Total,"4.1 (2.9, 5.2)"
242,West District,Sikkim,11,Screened,26.6,22.2,31.1,Total,"26.6 (22.2, 31.1)"
242,West District,Sikkim,11,Diabetes,3.5,1.9,5,Total,"3.5 (1.9, 5)"
243,South District,Sikkim,11,Screened,42.1,35.6,48.5,Total,"42.1 (35.6, 48.5)"
243,South District,Sikkim,11,Diabetes,5.3,4.2,6.5,Total,"5.3 (4.2, 6.5)"
244,East District,Sikkim,11,Screened,41,35.1,46.9,Total,"41 (35.1, 46.9)"
244,East District,Sikkim,11,Diabetes,6.8,5,8.5,Total,"6.8 (5, 8.5)"
245,Tawang,Arunachal Pradesh,12,Screened,31.7,22.7,40.7,Total,"31.7 (22.7, 40.7)"
245,Tawang,Arunachal Pradesh,12,Diabetes,2.3,1.3,3.4,Total,"2.3 (1.3, 3.4)"
246,West Kameng,Arunachal Pradesh,12,Screened,44.8,35.2,54.5,Total,"44.8 (35.2, 54.5)"
246,West Kameng,Arunachal Pradesh,12,Diabetes,1.4,0.8,1.9,Total,"1.4 (0.8, 1.9)"
247,East Kameng,Arunachal Pradesh,12,Screened,25.3,18.3,32.4,Total,"25.3 (18.3, 32.4)"
247,East Kameng,Arunachal Pradesh,12,Diabetes,6.5,3.2,9.9,Total,"6.5 (3.2, 9.9)"
248,Papum Pare,Arunachal Pradesh,12,Screened,40.2,32.7,47.7,Total,"40.2 (32.7, 47.7)"
248,Papum Pare,Arunachal Pradesh,12,Diabetes,7.6,4.9,10.4,Total,"7.6 (4.9, 10.4)"
249,Upper Subansiri,Arunachal Pradesh,12,Screened,26.8,19.4,34.3,Total,"26.8 (19.4, 34.3)"
249,Upper Subansiri,Arunachal Pradesh,12,Diabetes,6,2.7,9.3,Total,"6 (2.7, 9.3)"
252,Upper Siang,Arunachal Pradesh,12,Screened,19.3,12.5,26,Total,"19.3 (12.5, 26)"
252,Upper Siang,Arunachal Pradesh,12,Diabetes,2,1.2,2.9,Total,"2 (1.2, 2.9)"
253,Changlang,Arunachal Pradesh,12,Screened,39.8,30.9,48.7,Total,"39.8 (30.9, 48.7)"
253,Changlang,Arunachal Pradesh,12,Diabetes,1.7,1.1,2.2,Total,"1.7 (1.1, 2.2)"
255,Lower Subansiri,Arunachal Pradesh,12,Screened,41.6,34.8,48.5,Total,"41.6 (34.8, 48.5)"
255,Lower Subansiri,Arunachal Pradesh,12,Diabetes,8.6,3.6,13.6,Total,"8.6 (3.6, 13.6)"
257,Dibang Valley,Arunachal Pradesh,12,Screened,19.8,15.5,24,Total,"19.8 (15.5, 24)"
257,Dibang Valley,Arunachal Pradesh,12,Diabetes,4.2,2.2,6.2,Total,"4.2 (2.2, 6.2)"
258,Lower Dibang Valley,Arunachal Pradesh,12,Screened,21.4,16.3,26.5,Total,"21.4 (16.3, 26.5)"
258,Lower Dibang Valley,Arunachal Pradesh,12,Diabetes,3,2.2,3.8,Total,"3 (2.2, 3.8)"
260,Anjaw,Arunachal Pradesh,12,Screened,14.6,10.9,18.3,Total,"14.6 (10.9, 18.3)"
260,Anjaw,Arunachal Pradesh,12,Diabetes,1.4,0.9,1.9,Total,"1.4 (0.9, 1.9)"
261,Mon,Nagaland,13,Screened,17.5,8.9,26.1,Total,"17.5 (8.9, 26.1)"
261,Mon,Nagaland,13,Diabetes,1.6,0.9,2.4,Total,"1.6 (0.9, 2.4)"
262,Mokokchung,Nagaland,13,Screened,8.8,5.3,12.4,Total,"8.8 (5.3, 12.4)"
262,Mokokchung,Nagaland,13,Diabetes,2,1.3,2.8,Total,"2 (1.3, 2.8)"
263,Zunheboto,Nagaland,13,Screened,10.3,6,14.6,Total,"10.3 (6, 14.6)"
263,Zunheboto,Nagaland,13,Diabetes,1.9,1.1,2.6,Total,"1.9 (1.1, 2.6)"
264,Wokha,Nagaland,13,Screened,22.8,14.7,31,Total,"22.8 (14.7, 31)"
264,Wokha,Nagaland,13,Diabetes,2.6,1.7,3.5,Total,"2.6 (1.7, 3.5)"
265,Dimapur,Nagaland,13,Screened,34.7,29.6,39.9,Total,"34.7 (29.6, 39.9)"
265,Dimapur,Nagaland,13,Diabetes,6.2,4.4,8.1,Total,"6.2 (4.4, 8.1)"
266,Phek,Nagaland,13,Screened,19.5,11.1,27.9,Total,"19.5 (11.1, 27.9)"
266,Phek,Nagaland,13,Diabetes,0.9,0.5,1.3,Total,"0.9 (0.5, 1.3)"
267,Tuensang,Nagaland,13,Screened,7.8,4.9,10.8,Total,"7.8 (4.9, 10.8)"
267,Tuensang,Nagaland,13,Diabetes,1.8,0.7,2.9,Total,"1.8 (0.7, 2.9)"
268,Longleng,Nagaland,13,Screened,10.9,7.6,14.1,Total,"10.9 (7.6, 14.1)"
268,Longleng,Nagaland,13,Diabetes,1.3,0.6,2,Total,"1.3 (0.6, 2)"
269,Kiphire,Nagaland,13,Screened,13.7,9,18.4,Total,"13.7 (9, 18.4)"
269,Kiphire,Nagaland,13,Diabetes,1.2,0.6,1.7,Total,"1.2 (0.6, 1.7)"
270,Kohima,Nagaland,13,Screened,18.3,12.3,24.3,Total,"18.3 (12.3, 24.3)"
270,Kohima,Nagaland,13,Diabetes,2.8,1.8,3.7,Total,"2.8 (1.8, 3.7)"
271,Peren,Nagaland,13,Screened,11.2,8,14.4,Total,"11.2 (8, 14.4)"
271,Peren,Nagaland,13,Diabetes,4.2,2.7,5.7,Total,"4.2 (2.7, 5.7)"
272,Senapati,Manipur,14,Screened,27.5,23.2,31.8,Total,"27.5 (23.2, 31.8)"
272,Senapati,Manipur,14,Diabetes,3.7,2.8,4.6,Total,"3.7 (2.8, 4.6)"
273,Tamenglong,Manipur,14,Screened,24.4,19.5,29.3,Total,"24.4 (19.5, 29.3)"
273,Tamenglong,Manipur,14,Diabetes,3.9,2.8,5,Total,"3.9 (2.8, 5)"
274,Churachandpur,Manipur,14,Screened,28.7,24.2,33.3,Total,"28.7 (24.2, 33.3)"
274,Churachandpur,Manipur,14,Diabetes,4.3,3,5.5,Total,"4.3 (3, 5.5)"
275,Bishnupur,Manipur,14,Screened,33.9,29.9,37.8,Total,"33.9 (29.9, 37.8)"
275,Bishnupur,Manipur,14,Diabetes,6.1,4.7,7.4,Total,"6.1 (4.7, 7.4)"
276,Thoubal,Manipur,14,Screened,37.5,33.7,41.2,Total,"37.5 (33.7, 41.2)"
276,Thoubal,Manipur,14,Diabetes,4.8,3.8,5.7,Total,"4.8 (3.8, 5.7)"
277,Imphal West,Manipur,14,Screened,50.3,45.5,55,Total,"50.3 (45.5, 55)"
277,Imphal West,Manipur,14,Diabetes,9.1,7.3,11,Total,"9.1 (7.3, 11)"
278,Imphal East,Manipur,14,Screened,42.6,38.7,46.6,Total,"42.6 (38.7, 46.6)"
278,Imphal East,Manipur,14,Diabetes,7.9,6.4,9.3,Total,"7.9 (6.4, 9.3)"
279,Ukhrul,Manipur,14,Screened,25.3,20.8,29.8,Total,"25.3 (20.8, 29.8)"
279,Ukhrul,Manipur,14,Diabetes,2.7,1.7,3.7,Total,"2.7 (1.7, 3.7)"
280,Chandel,Manipur,14,Screened,39.1,33.1,45.1,Total,"39.1 (33.1, 45.1)"
280,Chandel,Manipur,14,Diabetes,5.6,4.4,6.8,Total,"5.6 (4.4, 6.8)"
281,Mamit,Mizoram,15,Screened,31.7,26.2,37.1,Total,"31.7 (26.2, 37.1)"
