REGCODE,REGNAME,n5_state,v024,variable,estimate,lci,uci,strata,est_ci
53,Sangrur,Punjab,3,Treated,3.2,2.3,4,Total,"3.2 (2.3, 4)"
53,Sangrur,Punjab,3,Controlled,2.3,1.1,3.4,Total,"2.3 (1.1, 3.4)"
54,Barnala,Punjab,3,Screened,48.4,39.7,57.2,Total,"48.4 (39.7, 57.2)"
54,Barnala,Punjab,3,Diabetes,6.8,5.4,8.3,Total,"6.8 (5.4, 8.3)"
54,Barnala,Punjab,3,Diagnosed,5.5,4.1,7,Total,"5.5 (4.1, 7)"
54,Barnala,Punjab,3,Treated,4.2,3.1,5.3,Total,"4.2 (3.1, 5.3)"
54,Barnala,Punjab,3,Controlled,2.1,1.4,2.8,Total,"2.1 (1.4, 2.8)"
55,Chandigarh,Chandigarh,4,Screened,62.9,54.8,71,Total,"62.9 (54.8, 71)"
55,Chandigarh,Chandigarh,4,Diabetes,9.3,7.4,11.1,Total,"9.3 (7.4, 11.1)"
55,Chandigarh,Chandigarh,4,Diagnosed,7.3,5.4,9.2,Total,"7.3 (5.4, 9.2)"
55,Chandigarh,Chandigarh,4,Treated,6.3,4.7,7.9,Total,"6.3 (4.7, 7.9)"
55,Chandigarh,Chandigarh,4,Controlled,2.7,1.6,3.8,Total,"2.7 (1.6, 3.8)"
56,Uttarkashi,Uttarakhand,5,Screened,30,21.7,38.3,Total,"30 (21.7, 38.3)"
56,Uttarkashi,Uttarakhand,5,Diabetes,2.7,1.9,3.5,Total,"2.7 (1.9, 3.5)"
56,Uttarkashi,Uttarakhand,5,Diagnosed,1.5,0.8,2.2,Total,"1.5 (0.8, 2.2)"
56,Uttarkashi,Uttarakhand,5,Treated,1,0.5,1.5,Total,"1 (0.5, 1.5)"
56,Uttarkashi,Uttarakhand,5,Controlled,0.6,0.1,1.1,Total,"0.6 (0.1, 1.1)"
57,Chamoli,Uttarakhand,5,Screened,30.6,24.4,36.8,Total,"30.6 (24.4, 36.8)"
57,Chamoli,Uttarakhand,5,Diabetes,3,2.1,3.9,Total,"3 (2.1, 3.9)"
57,Chamoli,Uttarakhand,5,Diagnosed,2.5,1.7,3.3,Total,"2.5 (1.7, 3.3)"
57,Chamoli,Uttarakhand,5,Treated,1.4,0.8,2,Total,"1.4 (0.8, 2)"
57,Chamoli,Uttarakhand,5,Controlled,1.6,1,2.2,Total,"1.6 (1, 2.2)"
58,Rudraprayag,Uttarakhand,5,Screened,23.9,19.3,28.5,Total,"23.9 (19.3, 28.5)"
58,Rudraprayag,Uttarakhand,5,Diabetes,3.7,2.7,4.7,Total,"3.7 (2.7, 4.7)"
58,Rudraprayag,Uttarakhand,5,Diagnosed,2.7,1.7,3.6,Total,"2.7 (1.7, 3.6)"
58,Rudraprayag,Uttarakhand,5,Treated,2.2,1.3,3.1,Total,"2.2 (1.3, 3.1)"
58,Rudraprayag,Uttarakhand,5,Controlled,1.3,0.6,2,Total,"1.3 (0.6, 2)"
59,Tehri Garhwal,Uttarakhand,5,Screened,22.1,18.2,25.9,Total,"22.1 (18.2, 25.9)"
59,Tehri Garhwal,Uttarakhand,5,Diabetes,4.3,3.1,5.4,Total,"4.3 (3.1, 5.4)"
59,Tehri Garhwal,Uttarakhand,5,Diagnosed,3.3,2.2,4.5,Total,"3.3 (2.2, 4.5)"
59,Tehri Garhwal,Uttarakhand,5,Treated,2.1,1.3,3,Total,"2.1 (1.3, 3)"
59,Tehri Garhwal,Uttarakhand,5,Controlled,2.2,1.3,3.1,Total,"2.2 (1.3, 3.1)"
60,Dehradun,Uttarakhand,5,Screened,59,51.1,66.9,Total,"59 (51.1, 66.9)"
60,Dehradun,Uttarakhand,5,Diabetes,8.3,6.5,10.1,Total,"8.3 (6.5, 10.1)"
60,Dehradun,Uttarakhand,5,Diagnosed,6.6,5,8.3,Total,"6.6 (5, 8.3)"
60,Dehradun,Uttarakhand,5,Treated,4.8,3.4,6.2,Total,"4.8 (3.4, 6.2)"
60,Dehradun,Uttarakhand,5,Controlled,3.5,2.3,4.7,Total,"3.5 (2.3, 4.7)"
61,Garhwal,Uttarakhand,5,Screened,31.7,25.6,37.8,Total,"31.7 (25.6, 37.8)"
61,Garhwal,Uttarakhand,5,Diabetes,5.5,3.8,7.2,Total,"5.5 (3.8, 7.2)"
61,Garhwal,Uttarakhand,5,Diagnosed,4.8,3.2,6.4,Total,"4.8 (3.2, 6.4)"
61,Garhwal,Uttarakhand,5,Treated,2.9,1.9,4,Total,"2.9 (1.9, 4)"
61,Garhwal,Uttarakhand,5,Controlled,2.7,1.6,3.7,Total,"2.7 (1.6, 3.7)"
62,Pithoragarh,Uttarakhand,5,Screened,27.1,21.3,32.9,Total,"27.1 (21.3, 32.9)"
62,Pithoragarh,Uttarakhand,5,Diabetes,2.9,2.1,3.8,Total,"2.9 (2.1, 3.8)"
62,Pithoragarh,Uttarakhand,5,Diagnosed,2.1,1.5,2.8,Total,"2.1 (1.5, 2.8)"
62,Pithoragarh,Uttarakhand,5,Treated,1.6,1.1,2.1,Total,"1.6 (1.1, 2.1)"
62,Pithoragarh,Uttarakhand,5,Controlled,1.3,0.7,1.9,Total,"1.3 (0.7, 1.9)"
63,Bageshwar,Uttarakhand,5,Screened,28.2,22.7,33.7,Total,"28.2 (22.7, 33.7)"
63,Bageshwar,Uttarakhand,5,Diabetes,3.4,2.6,4.1,Total,"3.4 (2.6, 4.1)"
63,Bageshwar,Uttarakhand,5,Diagnosed,2.3,1.5,3,Total,"2.3 (1.5, 3)"
63,Bageshwar,Uttarakhand,5,Treated,1.5,0.9,2.2,Total,"1.5 (0.9, 2.2)"
63,Bageshwar,Uttarakhand,5,Controlled,1.2,0.7,1.7,Total,"1.2 (0.7, 1.7)"
64,Almora,Uttarakhand,5,Screened,46.3,41.4,51.3,Total,"46.3 (41.4, 51.3)"
64,Almora,Uttarakhand,5,Diabetes,4.4,3.2,5.6,Total,"4.4 (3.2, 5.6)"
64,Almora,Uttarakhand,5,Diagnosed,3.8,2.6,5,Total,"3.8 (2.6, 5)"
64,Almora,Uttarakhand,5,Treated,2.8,1.8,3.9,Total,"2.8 (1.8, 3.9)"
64,Almora,Uttarakhand,5,Controlled,2.3,1.4,3.2,Total,"2.3 (1.4, 3.2)"
65,Champawat,Uttarakhand,5,Screened,26.7,20.5,32.9,Total,"26.7 (20.5, 32.9)"
65,Champawat,Uttarakhand,5,Diabetes,4.5,3.1,5.8,Total,"4.5 (3.1, 5.8)"
65,Champawat,Uttarakhand,5,Diagnosed,3.5,2.3,4.8,Total,"3.5 (2.3, 4.8)"
65,Champawat,Uttarakhand,5,Treated,2,1.2,2.7,Total,"2 (1.2, 2.7)"
65,Champawat,Uttarakhand,5,Controlled,2.1,1.2,3,Total,"2.1 (1.2, 3)"
66,Nainital,Uttarakhand,5,Screened,54.2,48.7,59.7,Total,"54.2 (48.7, 59.7)"
66,Nainital,Uttarakhand,5,Diabetes,7.4,5.8,9,Total,"7.4 (5.8, 9)"
66,Nainital,Uttarakhand,5,Diagnosed,6.5,4.9,8.1,Total,"6.5 (4.9, 8.1)"
66,Nainital,Uttarakhand,5,Treated,4.6,3.3,5.9,Total,"4.6 (3.3, 5.9)"
66,Nainital,Uttarakhand,5,Controlled,3.7,2.8,4.6,Total,"3.7 (2.8, 4.6)"
67,Udham Singh Nagar,Uttarakhand,5,Screened,34.8,29.4,40.3,Total,"34.8 (29.4, 40.3)"
67,Udham Singh Nagar,Uttarakhand,5,Diabetes,7.1,5.6,8.5,Total,"7.1 (5.6, 8.5)"
67,Udham Singh Nagar,Uttarakhand,5,Diagnosed,4.9,3.8,6.1,Total,"4.9 (3.8, 6.1)"
67,Udham Singh Nagar,Uttarakhand,5,Treated,3.5,2.6,4.4,Total,"3.5 (2.6, 4.4)"
67,Udham Singh Nagar,Uttarakhand,5,Controlled,2.1,1.2,3,Total,"2.1 (1.2, 3)"
68,Hardwar,Uttarakhand,5,Screened,33.6,27.6,39.7,Total,"33.6 (27.6, 39.7)"
68,Hardwar,Uttarakhand,5,Diabetes,6.6,5.1,8.1,Total,"6.6 (5.1, 8.1)"
68,Hardwar,Uttarakhand,5,Diagnosed,5.5,4.2,6.9,Total,"5.5 (4.2, 6.9)"
68,Hardwar,Uttarakhand,5,Treated,3.5,2.4,4.7,Total,"3.5 (2.4, 4.7)"
68,Hardwar,Uttarakhand,5,Controlled,3.2,2.2,4.3,Total,"3.2 (2.2, 4.3)"
69,Panchkula,Haryana,6,Screened,65.4,56.9,73.8,Total,"65.4 (56.9, 73.8)"
69,Panchkula,Haryana,6,Diabetes,7.3,5.8,8.7,Total,"7.3 (5.8, 8.7)"
69,Panchkula,Haryana,6,Diagnosed,5.5,4.1,6.9,Total,"5.5 (4.1, 6.9)"
69,Panchkula,Haryana,6,Treated,4.4,3.2,5.7,Total,"4.4 (3.2, 5.7)"
69,Panchkula,Haryana,6,Controlled,2.6,1.7,3.5,Total,"2.6 (1.7, 3.5)"
70,Ambala,Haryana,6,Screened,41,35.9,46,Total,"41 (35.9, 46)"
70,Ambala,Haryana,6,Diabetes,5.9,4.5,7.3,Total,"5.9 (4.5, 7.3)"
70,Ambala,Haryana,6,Diagnosed,5,3.6,6.4,Total,"5 (3.6, 6.4)"
70,Ambala,Haryana,6,Treated,3,2.3,3.8,Total,"3 (2.3, 3.8)"
70,Ambala,Haryana,6,Controlled,2.9,1.7,4.1,Total,"2.9 (1.7, 4.1)"
71,Yamunanagar,Haryana,6,Screened,41.4,35.3,47.5,Total,"41.4 (35.3, 47.5)"
71,Yamunanagar,Haryana,6,Diabetes,7.7,6.3,9,Total,"7.7 (6.3, 9)"
71,Yamunanagar,Haryana,6,Diagnosed,6.1,4.9,7.4,Total,"6.1 (4.9, 7.4)"
71,Yamunanagar,Haryana,6,Treated,4.1,3.2,5,Total,"4.1 (3.2, 5)"
71,Yamunanagar,Haryana,6,Controlled,3.4,2.5,4.3,Total,"3.4 (2.5, 4.3)"
72,Kurukshetra,Haryana,6,Screened,45.8,40.6,51,Total,"45.8 (40.6, 51)"
72,Kurukshetra,Haryana,6,Diabetes,8.6,7.1,10.1,Total,"8.6 (7.1, 10.1)"
72,Kurukshetra,Haryana,6,Diagnosed,7.5,6,9,Total,"7.5 (6, 9)"
72,Kurukshetra,Haryana,6,Treated,4.5,3.1,5.9,Total,"4.5 (3.1, 5.9)"
72,Kurukshetra,Haryana,6,Controlled,4.6,3.5,5.8,Total,"4.6 (3.5, 5.8)"
73,Kaithal,Haryana,6,Screened,61.9,55.4,68.4,Total,"61.9 (55.4, 68.4)"
73,Kaithal,Haryana,6,Diabetes,5.2,3.9,6.5,Total,"5.2 (3.9, 6.5)"
73,Kaithal,Haryana,6,Diagnosed,4.1,2.7,5.4,Total,"4.1 (2.7, 5.4)"
73,Kaithal,Haryana,6,Treated,2.6,1.7,3.5,Total,"2.6 (1.7, 3.5)"
73,Kaithal,Haryana,6,Controlled,1.7,0.9,2.6,Total,"1.7 (0.9, 2.6)"
74,Karnal,Haryana,6,Screened,56.8,51.9,61.7,Total,"56.8 (51.9, 61.7)"
74,Karnal,Haryana,6,Diabetes,5.2,4.1,6.2,Total,"5.2 (4.1, 6.2)"
74,Karnal,Haryana,6,Diagnosed,4.2,3.2,5.1,Total,"4.2 (3.2, 5.1)"
74,Karnal,Haryana,6,Treated,2.7,1.9,3.4,Total,"2.7 (1.9, 3.4)"
74,Karnal,Haryana,6,Controlled,2.4,1.6,3.2,Total,"2.4 (1.6, 3.2)"
75,Panipat,Haryana,6,Screened,42.2,37.6,46.7,Total,"42.2 (37.6, 46.7)"
75,Panipat,Haryana,6,Diabetes,7.8,5.1,10.5,Total,"7.8 (5.1, 10.5)"
75,Panipat,Haryana,6,Diagnosed,6.7,3.9,9.4,Total,"6.7 (3.9, 9.4)"
75,Panipat,Haryana,6,Treated,2.8,1.8,3.8,Total,"2.8 (1.8, 3.8)"
75,Panipat,Haryana,6,Controlled,4.4,2.3,6.4,Total,"4.4 (2.3, 6.4)"
76,Sonipat,Haryana,6,Screened,47.9,42.8,53,Total,"47.9 (42.8, 53)"
76,Sonipat,Haryana,6,Diabetes,5.4,4,6.8,Total,"5.4 (4, 6.8)"
76,Sonipat,Haryana,6,Diagnosed,4.1,2.7,5.5,Total,"4.1 (2.7, 5.5)"
76,Sonipat,Haryana,6,Treated,2.6,1.9,3.2,Total,"2.6 (1.9, 3.2)"
76,Sonipat,Haryana,6,Controlled,2.4,1.1,3.6,Total,"2.4 (1.1, 3.6)"
77,Jind,Haryana,6,Screened,42.6,38.1,47.1,Total,"42.6 (38.1, 47.1)"
77,Jind,Haryana,6,Diabetes,4.5,3.6,5.3,Total,"4.5 (3.6, 5.3)"
77,Jind,Haryana,6,Diagnosed,2.9,2.2,3.6,Total,"2.9 (2.2, 3.6)"
77,Jind,Haryana,6,Treated,1.5,1,2,Total,"1.5 (1, 2)"
77,Jind,Haryana,6,Controlled,1.6,1.1,2.1,Total,"1.6 (1.1, 2.1)"
78,Fatehabad,Haryana,6,Screened,39.3,34.3,44.3,Total,"39.3 (34.3, 44.3)"
78,Fatehabad,Haryana,6,Diabetes,5.9,4.5,7.2,Total,"5.9 (4.5, 7.2)"
78,Fatehabad,Haryana,6,Diagnosed,3.8,2.6,4.9,Total,"3.8 (2.6, 4.9)"
78,Fatehabad,Haryana,6,Treated,2.9,2,3.7,Total,"2.9 (2, 3.7)"
78,Fatehabad,Haryana,6,Controlled,1.3,0.8,1.9,Total,"1.3 (0.8, 1.9)"
79,Sirsa,Haryana,6,Screened,26.2,18.3,34.1,Total,"26.2 (18.3, 34.1)"
79,Sirsa,Haryana,6,Diabetes,11.6,7.8,15.5,Total,"11.6 (7.8, 15.5)"
79,Sirsa,Haryana,6,Diagnosed,9.5,5.4,13.6,Total,"9.5 (5.4, 13.6)"
79,Sirsa,Haryana,6,Treated,3.4,2.1,4.6,Total,"3.4 (2.1, 4.6)"
79,Sirsa,Haryana,6,Controlled,6.7,3.3,10.2,Total,"6.7 (3.3, 10.2)"
80,Hisar,Haryana,6,Screened,45.3,39.4,51.3,Total,"45.3 (39.4, 51.3)"
80,Hisar,Haryana,6,Diabetes,9.5,6.8,12.2,Total,"9.5 (6.8, 12.2)"
80,Hisar,Haryana,6,Diagnosed,7.8,5.1,10.5,Total,"7.8 (5.1, 10.5)"
80,Hisar,Haryana,6,Treated,2.5,1.8,3.3,Total,"2.5 (1.8, 3.3)"
80,Hisar,Haryana,6,Controlled,5.6,3.1,8.1,Total,"5.6 (3.1, 8.1)"
82,Rohtak,Haryana,6,Screened,56.6,50,63.3,Total,"56.6 (50, 63.3)"
82,Rohtak,Haryana,6,Diabetes,11.5,6.9,16.1,Total,"11.5 (6.9, 16.1)"
82,Rohtak,Haryana,6,Diagnosed,10.3,5.8,14.9,Total,"10.3 (5.8, 14.9)"
82,Rohtak,Haryana,6,Treated,3.5,2.2,4.7,Total,"3.5 (2.2, 4.7)"
82,Rohtak,Haryana,6,Controlled,7.9,3.9,11.9,Total,"7.9 (3.9, 11.9)"
83,Jhajjar,Haryana,6,Screened,52.7,47.2,58.2,Total,"52.7 (47.2, 58.2)"
83,Jhajjar,Haryana,6,Diabetes,4.7,3.8,5.6,Total,"4.7 (3.8, 5.6)"
83,Jhajjar,Haryana,6,Diagnosed,3.3,2.6,4.1,Total,"3.3 (2.6, 4.1)"
83,Jhajjar,Haryana,6,Treated,2,1.4,2.7,Total,"2 (1.4, 2.7)"
83,Jhajjar,Haryana,6,Controlled,1.7,1.1,2.4,Total,"1.7 (1.1, 2.4)"
84,Mahendragarh,Haryana,6,Screened,35.5,30.4,40.6,Total,"35.5 (30.4, 40.6)"
84,Mahendragarh,Haryana,6,Diabetes,3.6,2.6,4.6,Total,"3.6 (2.6, 4.6)"
84,Mahendragarh,Haryana,6,Diagnosed,2.1,1.3,2.8,Total,"2.1 (1.3, 2.8)"
84,Mahendragarh,Haryana,6,Treated,1.7,1,2.4,Total,"1.7 (1, 2.4)"
84,Mahendragarh,Haryana,6,Controlled,0.9,0.4,1.4,Total,"0.9 (0.4, 1.4)"
85,Rewari,Haryana,6,Screened,34.9,30,39.9,Total,"34.9 (30, 39.9)"
85,Rewari,Haryana,6,Diabetes,3,2.2,3.9,Total,"3 (2.2, 3.9)"
85,Rewari,Haryana,6,Diagnosed,2.2,1.5,3,Total,"2.2 (1.5, 3)"
85,Rewari,Haryana,6,Treated,1.6,1,2.2,Total,"1.6 (1, 2.2)"
85,Rewari,Haryana,6,Controlled,1.2,0.7,1.7,Total,"1.2 (0.7, 1.7)"
86,Gurgaon,Haryana,6,Screened,48.4,39.1,57.7,Total,"48.4 (39.1, 57.7)"
86,Gurgaon,Haryana,6,Diabetes,3.2,2.2,4.1,Total,"3.2 (2.2, 4.1)"
86,Gurgaon,Haryana,6,Diagnosed,2.9,2,3.8,Total,"2.9 (2, 3.8)"
86,Gurgaon,Haryana,6,Treated,2.1,1.3,2.9,Total,"2.1 (1.3, 2.9)"
86,Gurgaon,Haryana,6,Controlled,1.8,1.1,2.4,Total,"1.8 (1.1, 2.4)"
87,Mewat,Haryana,6,Screened,27.7,21.7,33.6,Total,"27.7 (21.7, 33.6)"
87,Mewat,Haryana,6,Diabetes,1.8,1.1,2.5,Total,"1.8 (1.1, 2.5)"
87,Mewat,Haryana,6,Diagnosed,1,0.5,1.5,Total,"1 (0.5, 1.5)"
87,Mewat,Haryana,6,Treated,0.6,0.2,0.9,Total,"0.6 (0.2, 0.9)"
87,Mewat,Haryana,6,Controlled,0.6,0.2,0.9,Total,"0.6 (0.2, 0.9)"
88,Faridabad,Haryana,6,Screened,47.8,41.2,54.5,Total,"47.8 (41.2, 54.5)"
88,Faridabad,Haryana,6,Diabetes,4.7,3.6,5.9,Total,"4.7 (3.6, 5.9)"
88,Faridabad,Haryana,6,Diagnosed,4,2.9,5.2,Total,"4 (2.9, 5.2)"
88,Faridabad,Haryana,6,Treated,2.9,2.2,3.6,Total,"2.9 (2.2, 3.6)"
88,Faridabad,Haryana,6,Controlled,2,1.3,2.7,Total,"2 (1.3, 2.7)"
89,Palwal,Haryana,6,Screened,33.5,27.5,39.5,Total,"33.5 (27.5, 39.5)"
89,Palwal,Haryana,6,Diabetes,3.8,3,4.6,Total,"3.8 (3, 4.6)"
89,Palwal,Haryana,6,Diagnosed,2.7,2,3.4,Total,"2.7 (2, 3.4)"
89,Palwal,Haryana,6,Treated,1.6,0.9,2.3,Total,"1.6 (0.9, 2.3)"
89,Palwal,Haryana,6,Controlled,1.5,1,2,Total,"1.5 (1, 2)"
99,Ganganagar,Rajasthan,8,Screened,20,14.2,25.7,Total,"20 (14.2, 25.7)"
99,Ganganagar,Rajasthan,8,Diabetes,6.2,3.9,8.4,Total,"6.2 (3.9, 8.4)"
99,Ganganagar,Rajasthan,8,Diagnosed,4.9,2.7,7.1,Total,"4.9 (2.7, 7.1)"
99,Ganganagar,Rajasthan,8,Treated,2,1.3,2.6,Total,"2 (1.3, 2.6)"
99,Ganganagar,Rajasthan,8,Controlled,3.7,1.6,5.9,Total,"3.7 (1.6, 5.9)"
100,Hanumangarh,Rajasthan,8,Screened,21.1,15.2,27,Total,"21.1 (15.2, 27)"
100,Hanumangarh,Rajasthan,8,Diabetes,5.5,3.6,7.4,Total,"5.5 (3.6, 7.4)"
100,Hanumangarh,Rajasthan,8,Diagnosed,4.9,3,6.9,Total,"4.9 (3, 6.9)"
100,Hanumangarh,Rajasthan,8,Treated,1.4,1,1.8,Total,"1.4 (1, 1.8)"
100,Hanumangarh,Rajasthan,8,Controlled,3.8,2.1,5.6,Total,"3.8 (2.1, 5.6)"
101,Bikaner,Rajasthan,8,Screened,21.4,15.1,27.8,Total,"21.4 (15.1, 27.8)"
101,Bikaner,Rajasthan,8,Diabetes,3.9,2.1,5.6,Total,"3.9 (2.1, 5.6)"
101,Bikaner,Rajasthan,8,Diagnosed,3.3,1.6,5.1,Total,"3.3 (1.6, 5.1)"
101,Bikaner,Rajasthan,8,Treated,1.3,0.9,1.8,Total,"1.3 (0.9, 1.8)"
101,Bikaner,Rajasthan,8,Controlled,2.6,1,4.3,Total,"2.6 (1, 4.3)"
102,Churu,Rajasthan,8,Screened,17.1,12.3,22,Total,"17.1 (12.3, 22)"
102,Churu,Rajasthan,8,Diabetes,4.4,2.8,6,Total,"4.4 (2.8, 6)"
102,Churu,Rajasthan,8,Diagnosed,3.7,2.3,5,Total,"3.7 (2.3, 5)"
102,Churu,Rajasthan,8,Treated,1.4,0.9,2,Total,"1.4 (0.9, 2)"
102,Churu,Rajasthan,8,Controlled,2.9,1.7,4.1,Total,"2.9 (1.7, 4.1)"
103,Jhunjhunun,Rajasthan,8,Screened,15,11.7,18.3,Total,"15 (11.7, 18.3)"
103,Jhunjhunun,Rajasthan,8,Diabetes,5.2,3.6,6.8,Total,"5.2 (3.6, 6.8)"
103,Jhunjhunun,Rajasthan,8,Diagnosed,4.7,3.1,6.3,Total,"4.7 (3.1, 6.3)"
103,Jhunjhunun,Rajasthan,8,Treated,1.4,0.9,1.9,Total,"1.4 (0.9, 1.9)"
103,Jhunjhunun,Rajasthan,8,Controlled,3.8,2.3,5.4,Total,"3.8 (2.3, 5.4)"
104,Alwar,Rajasthan,8,Screened,16.5,13,20,Total,"16.5 (13, 20)"
104,Alwar,Rajasthan,8,Diabetes,2.3,1.5,3,Total,"2.3 (1.5, 3)"
104,Alwar,Rajasthan,8,Diagnosed,1.6,0.9,2.2,Total,"1.6 (0.9, 2.2)"
104,Alwar,Rajasthan,8,Treated,0.8,0.3,1.4,Total,"0.8 (0.3, 1.4)"
104,Alwar,Rajasthan,8,Controlled,1,0.4,1.5,Total,"1 (0.4, 1.5)"
105,Bharatpur,Rajasthan,8,Screened,12.5,9.6,15.4,Total,"12.5 (9.6, 15.4)"
105,Bharatpur,Rajasthan,8,Diabetes,2.7,1.9,3.5,Total,"2.7 (1.9, 3.5)"
105,Bharatpur,Rajasthan,8,Diagnosed,1.7,1.1,2.3,Total,"1.7 (1.1, 2.3)"
105,Bharatpur,Rajasthan,8,Treated,1.1,0.6,1.5,Total,"1.1 (0.6, 1.5)"
105,Bharatpur,Rajasthan,8,Controlled,1.1,0.6,1.6,Total,"1.1 (0.6, 1.6)"
106,Dhaulpur,Rajasthan,8,Screened,9.7,5.6,13.8,Total,"9.7 (5.6, 13.8)"
106,Dhaulpur,Rajasthan,8,Diabetes,1.6,0.7,2.4,Total,"1.6 (0.7, 2.4)"
106,Dhaulpur,Rajasthan,8,Diagnosed,1,0.3,1.7,Total,"1 (0.3, 1.7)"
106,Dhaulpur,Rajasthan,8,Treated,0.8,0.3,1.3,Total,"0.8 (0.3, 1.3)"
106,Dhaulpur,Rajasthan,8,Controlled,0.5,0.1,0.9,Total,"0.5 (0.1, 0.9)"
107,Karauli,Rajasthan,8,Screened,10.1,6.5,13.7,Total,"10.1 (6.5, 13.7)"
107,Karauli,Rajasthan,8,Diabetes,1.3,0.8,1.7,Total,"1.3 (0.8, 1.7)"
107,Karauli,Rajasthan,8,Diagnosed,0.8,0.4,1.1,Total,"0.8 (0.4, 1.1)"
107,Karauli,Rajasthan,8,Treated,0.5,0.2,0.7,Total,"0.5 (0.2, 0.7)"
107,Karauli,Rajasthan,8,Controlled,0.6,0.3,0.9,Total,"0.6 (0.3, 0.9)"
108,Sawai Madhopur,Rajasthan,8,Screened,25.2,17.3,33.2,Total,"25.2 (17.3, 33.2)"
108,Sawai Madhopur,Rajasthan,8,Diabetes,2.2,1.5,2.9,Total,"2.2 (1.5, 2.9)"
108,Sawai Madhopur,Rajasthan,8,Diagnosed,1.7,1,2.4,Total,"1.7 (1, 2.4)"
108,Sawai Madhopur,Rajasthan,8,Treated,1,0.4,1.6,Total,"1 (0.4, 1.6)"
108,Sawai Madhopur,Rajasthan,8,Controlled,1.2,0.6,1.8,Total,"1.2 (0.6, 1.8)"
109,Dausa,Rajasthan,8,Screened,15.8,11.6,19.9,Total,"15.8 (11.6, 19.9)"
109,Dausa,Rajasthan,8,Diabetes,1.5,1,2.1,Total,"1.5 (1, 2.1)"
109,Dausa,Rajasthan,8,Diagnosed,1,0.6,1.4,Total,"1 (0.6, 1.4)"
109,Dausa,Rajasthan,8,Treated,0.4,0.2,0.6,Total,"0.4 (0.2, 0.6)"
109,Dausa,Rajasthan,8,Controlled,0.7,0.4,1.1,Total,"0.7 (0.4, 1.1)"
110,Jaipur,Rajasthan,8,Screened,22.5,15.6,29.4,Total,"22.5 (15.6, 29.4)"
110,Jaipur,Rajasthan,8,Diabetes,3.4,2.4,4.3,Total,"3.4 (2.4, 4.3)"
110,Jaipur,Rajasthan,8,Diagnosed,2.6,1.6,3.5,Total,"2.6 (1.6, 3.5)"
110,Jaipur,Rajasthan,8,Treated,1.6,0.9,2.3,Total,"1.6 (0.9, 2.3)"
110,Jaipur,Rajasthan,8,Controlled,1.9,1.1,2.7,Total,"1.9 (1.1, 2.7)"
111,Sikar,Rajasthan,8,Screened,22.8,18.1,27.4,Total,"22.8 (18.1, 27.4)"
111,Sikar,Rajasthan,8,Diabetes,4.1,2.8,5.4,Total,"4.1 (2.8, 5.4)"
111,Sikar,Rajasthan,8,Diagnosed,3.6,2.4,4.9,Total,"3.6 (2.4, 4.9)"
111,Sikar,Rajasthan,8,Treated,1.9,1.3,2.5,Total,"1.9 (1.3, 2.5)"
111,Sikar,Rajasthan,8,Controlled,2.8,1.6,4,Total,"2.8 (1.6, 4)"
112,Nagaur,Rajasthan,8,Screened,16.8,13.5,20.2,Total,"16.8 (13.5, 20.2)"
112,Nagaur,Rajasthan,8,Diabetes,1.7,1.2,2.2,Total,"1.7 (1.2, 2.2)"
112,Nagaur,Rajasthan,8,Diagnosed,1.3,0.8,1.7,Total,"1.3 (0.8, 1.7)"
112,Nagaur,Rajasthan,8,Treated,0.9,0.5,1.3,Total,"0.9 (0.5, 1.3)"
112,Nagaur,Rajasthan,8,Controlled,0.5,0.3,0.8,Total,"0.5 (0.3, 0.8)"
113,Jodhpur,Rajasthan,8,Screened,19.9,14.5,25.2,Total,"19.9 (14.5, 25.2)"
113,Jodhpur,Rajasthan,8,Diabetes,3.6,1.8,5.4,Total,"3.6 (1.8, 5.4)"
113,Jodhpur,Rajasthan,8,Diagnosed,3.3,1.6,5.1,Total,"3.3 (1.6, 5.1)"
113,Jodhpur,Rajasthan,8,Treated,1.8,1.2,2.4,Total,"1.8 (1.2, 2.4)"
113,Jodhpur,Rajasthan,8,Controlled,2.5,0.8,4.2,Total,"2.5 (0.8, 4.2)"
114,Jaisalmer,Rajasthan,8,Screened,16.3,11.7,20.8,Total,"16.3 (11.7, 20.8)"
114,Jaisalmer,Rajasthan,8,Diabetes,1.9,0.9,2.8,Total,"1.9 (0.9, 2.8)"
114,Jaisalmer,Rajasthan,8,Diagnosed,1.7,0.8,2.6,Total,"1.7 (0.8, 2.6)"
114,Jaisalmer,Rajasthan,8,Treated,0.9,0.4,1.4,Total,"0.9 (0.4, 1.4)"
114,Jaisalmer,Rajasthan,8,Controlled,1.2,0.3,2,Total,"1.2 (0.3, 2)"
115,Barmer,Rajasthan,8,Screened,17.7,10.9,24.6,Total,"17.7 (10.9, 24.6)"
115,Barmer,Rajasthan,8,Diabetes,1,0.5,1.5,Total,"1 (0.5, 1.5)"
115,Barmer,Rajasthan,8,Diagnosed,0.8,0.4,1.2,Total,"0.8 (0.4, 1.2)"
115,Barmer,Rajasthan,8,Treated,0.7,0.3,1.1,Total,"0.7 (0.3, 1.1)"
115,Barmer,Rajasthan,8,Controlled,0.2,0,0.3,Total,"0.2 (0, 0.3)"
116,Jalor,Rajasthan,8,Screened,26.4,12.8,39.9,Total,"26.4 (12.8, 39.9)"
