state,n5_state,residence,variable,estimate,lci,uci,stratification,strata,est_ci,ST_NM
13,Nagaland,Rural,Screened,15.9,12.8,18.9,sex,Female,"15.9 (12.8, 18.9)",Nagaland
13,Nagaland,Rural,Diabetes,1.9,1.5,2.3,sex,Female,"1.9 (1.5, 2.3)",Nagaland
13,Nagaland,Rural,Screened,15.4,12.6,18.2,sex,Male,"15.4 (12.6, 18.2)",Nagaland
13,Nagaland,Rural,Diabetes,2.3,1.7,2.8,sex,Male,"2.3 (1.7, 2.8)",Nagaland
13,Nagaland,Urban,Screened,27.4,22.9,32,sex,Female,"27.4 (22.9, 32)",Nagaland
13,Nagaland,Urban,Diabetes,4.5,2.6,6.5,sex,Female,"4.5 (2.6, 6.5)",Nagaland
13,Nagaland,Urban,Screened,25.6,21.2,30.1,sex,Male,"25.6 (21.2, 30.1)",Nagaland
13,Nagaland,Urban,Diabetes,5.9,4.2,7.6,sex,Male,"5.9 (4.2, 7.6)",Nagaland
14,Manipur,Rural,Screened,38.9,36.5,41.2,sex,Female,"38.9 (36.5, 41.2)",Manipur
14,Manipur,Rural,Diabetes,4.7,4,5.4,sex,Female,"4.7 (4, 5.4)",Manipur
14,Manipur,Rural,Screened,27,24.9,29,sex,Male,"27 (24.9, 29)",Manipur
14,Manipur,Rural,Diabetes,5.1,4.3,6,sex,Male,"5.1 (4.3, 6)",Manipur
14,Manipur,Urban,Screened,51.7,47.8,55.6,sex,Female,"51.7 (47.8, 55.6)",Manipur
14,Manipur,Urban,Diabetes,7.7,6.5,8.9,sex,Female,"7.7 (6.5, 8.9)",Manipur
14,Manipur,Urban,Screened,41.4,38.3,44.6,sex,Male,"41.4 (38.3, 44.6)",Manipur
14,Manipur,Urban,Diabetes,8.6,7,10.3,sex,Male,"8.6 (7, 10.3)",Manipur
15,Mizoram,Rural,Screened,29.5,25.5,33.5,sex,Female,"29.5 (25.5, 33.5)",Mizoram
15,Mizoram,Rural,Diabetes,4.2,3.1,5.3,sex,Female,"4.2 (3.1, 5.3)",Mizoram
15,Mizoram,Rural,Screened,23.5,19.8,27.2,sex,Male,"23.5 (19.8, 27.2)",Mizoram
15,Mizoram,Rural,Diabetes,3.4,2.7,4,sex,Male,"3.4 (2.7, 4)",Mizoram
15,Mizoram,Urban,Screened,51.3,47.8,54.7,sex,Female,"51.3 (47.8, 54.7)",Mizoram
15,Mizoram,Urban,Diabetes,6.4,5.2,7.6,sex,Female,"6.4 (5.2, 7.6)",Mizoram
15,Mizoram,Urban,Screened,45.6,41.4,49.7,sex,Male,"45.6 (41.4, 49.7)",Mizoram
15,Mizoram,Urban,Diabetes,7.5,5.9,9.1,sex,Male,"7.5 (5.9, 9.1)",Mizoram
16,Tripura,Rural,Screened,31.6,27.8,35.5,sex,Female,"31.6 (27.8, 35.5)",Tripura
16,Tripura,Rural,Diabetes,4.5,3.9,5.1,sex,Female,"4.5 (3.9, 5.1)",Tripura
16,Tripura,Rural,Screened,28.3,25,31.6,sex,Male,"28.3 (25, 31.6)",Tripura
16,Tripura,Rural,Diabetes,4.1,3.5,4.7,sex,Male,"4.1 (3.5, 4.7)",Tripura
16,Tripura,Urban,Screened,46.8,40.3,53.3,sex,Female,"46.8 (40.3, 53.3)",Tripura
16,Tripura,Urban,Diabetes,7.4,5.8,9,sex,Female,"7.4 (5.8, 9)",Tripura
16,Tripura,Urban,Screened,38.5,33.1,43.8,sex,Male,"38.5 (33.1, 43.8)",Tripura
16,Tripura,Urban,Diabetes,8.9,6.8,11.1,sex,Male,"8.9 (6.8, 11.1)",Tripura
17,Meghalaya,Rural,Screened,15.4,13.2,17.6,sex,Female,"15.4 (13.2, 17.6)",Meghalaya
17,Meghalaya,Rural,Diabetes,2.4,1.8,3,sex,Female,"2.4 (1.8, 3)",Meghalaya
17,Meghalaya,Rural,Screened,9.3,7.6,11,sex,Male,"9.3 (7.6, 11)",Meghalaya
17,Meghalaya,Rural,Diabetes,1.8,1.4,2.3,sex,Male,"1.8 (1.4, 2.3)",Meghalaya
17,Meghalaya,Urban,Screened,38,30.7,45.3,sex,Female,"38 (30.7, 45.3)",Meghalaya
17,Meghalaya,Urban,Diabetes,6.3,4.7,7.9,sex,Female,"6.3 (4.7, 7.9)",Meghalaya
17,Meghalaya,Urban,Screened,34,25.8,42.2,sex,Male,"34 (25.8, 42.2)",Meghalaya
17,Meghalaya,Urban,Diabetes,5.1,3.3,7,sex,Male,"5.1 (3.3, 7)",Meghalaya
18,Assam,Rural,Screened,30.8,29,32.7,sex,Female,"30.8 (29, 32.7)",Assam
18,Assam,Rural,Diabetes,3.6,3.3,4,sex,Female,"3.6 (3.3, 4)",Assam
18,Assam,Rural,Screened,28.1,26.5,29.8,sex,Male,"28.1 (26.5, 29.8)",Assam
18,Assam,Rural,Diabetes,4.2,3.8,4.6,sex,Male,"4.2 (3.8, 4.6)",Assam
18,Assam,Urban,Screened,47.6,43.1,52,sex,Female,"47.6 (43.1, 52)",Assam
18,Assam,Urban,Diabetes,6.5,5.6,7.4,sex,Female,"6.5 (5.6, 7.4)",Assam
18,Assam,Urban,Screened,45.1,40.9,49.3,sex,Male,"45.1 (40.9, 49.3)",Assam
18,Assam,Urban,Diabetes,9,7.7,10.3,sex,Male,"9 (7.7, 10.3)",Assam
19,West Bengal,Rural,Screened,24.2,22.7,25.8,sex,Female,"24.2 (22.7, 25.8)",West Bengal
19,West Bengal,Rural,Diabetes,4.1,3.7,4.5,sex,Female,"4.1 (3.7, 4.5)",West Bengal
19,West Bengal,Rural,Screened,21,19.5,22.4,sex,Male,"21 (19.5, 22.4)",West Bengal
19,West Bengal,Rural,Diabetes,4.7,4.3,5.1,sex,Male,"4.7 (4.3, 5.1)",West Bengal
19,West Bengal,Urban,Screened,36.4,33,39.7,sex,Female,"36.4 (33, 39.7)",West Bengal
19,West Bengal,Urban,Diabetes,6.1,5.3,6.8,sex,Female,"6.1 (5.3, 6.8)",West Bengal
19,West Bengal,Urban,Screened,33.7,30.4,37,sex,Male,"33.7 (30.4, 37)",West Bengal
19,West Bengal,Urban,Diabetes,6.4,5.6,7.1,sex,Male,"6.4 (5.6, 7.1)",West Bengal
20,Jharkhand,Rural,Screened,16.5,15,18,sex,Female,"16.5 (15, 18)",Jharkhand
20,Jharkhand,Rural,Diabetes,3.6,3.1,4.1,sex,Female,"3.6 (3.1, 4.1)",Jharkhand
20,Jharkhand,Rural,Screened,16.9,15.4,18.5,sex,Male,"16.9 (15.4, 18.5)",Jharkhand
20,Jharkhand,Rural,Diabetes,4.6,4,5.2,sex,Male,"4.6 (4, 5.2)",Jharkhand
20,Jharkhand,Urban,Screened,36.4,32.8,39.9,sex,Female,"36.4 (32.8, 39.9)",Jharkhand
20,Jharkhand,Urban,Diabetes,7.5,6.3,8.6,sex,Female,"7.5 (6.3, 8.6)",Jharkhand
20,Jharkhand,Urban,Screened,36.6,32.9,40.2,sex,Male,"36.6 (32.9, 40.2)",Jharkhand
20,Jharkhand,Urban,Diabetes,8.4,7.1,9.8,sex,Male,"8.4 (7.1, 9.8)",Jharkhand
21,Odisha,Rural,Screened,21.8,20.7,23,sex,Female,"21.8 (20.7, 23)",Odisha
21,Odisha,Rural,Diabetes,4.1,3.8,4.5,sex,Female,"4.1 (3.8, 4.5)",Odisha
21,Odisha,Rural,Screened,17.1,16,18.1,sex,Male,"17.1 (16, 18.1)",Odisha
21,Odisha,Rural,Diabetes,5,4.6,5.4,sex,Male,"5 (4.6, 5.4)",Odisha
21,Odisha,Urban,Screened,38.4,35.3,41.5,sex,Female,"38.4 (35.3, 41.5)",Odisha
21,Odisha,Urban,Diabetes,8.1,6.9,9.3,sex,Female,"8.1 (6.9, 9.3)",Odisha
21,Odisha,Urban,Screened,32.1,29,35.2,sex,Male,"32.1 (29, 35.2)",Odisha
21,Odisha,Urban,Diabetes,10.1,8.8,11.4,sex,Male,"10.1 (8.8, 11.4)",Odisha
22,Chhattisgarh,Rural,Screened,34.2,31.9,36.5,sex,Female,"34.2 (31.9, 36.5)",Chhattisgarh
22,Chhattisgarh,Rural,Diabetes,3.1,2.7,3.6,sex,Female,"3.1 (2.7, 3.6)",Chhattisgarh
22,Chhattisgarh,Rural,Screened,31.2,28.9,33.6,sex,Male,"31.2 (28.9, 33.6)",Chhattisgarh
22,Chhattisgarh,Rural,Diabetes,3.5,3.1,3.9,sex,Male,"3.5 (3.1, 3.9)",Chhattisgarh
22,Chhattisgarh,Urban,Screened,47.5,43,51.9,sex,Female,"47.5 (43, 51.9)",Chhattisgarh
22,Chhattisgarh,Urban,Diabetes,6.7,5.6,7.9,sex,Female,"6.7 (5.6, 7.9)",Chhattisgarh
22,Chhattisgarh,Urban,Screened,42.7,38.3,47.1,sex,Male,"42.7 (38.3, 47.1)",Chhattisgarh
22,Chhattisgarh,Urban,Diabetes,7.1,5.9,8.4,sex,Male,"7.1 (5.9, 8.4)",Chhattisgarh
23,Madhya Pradesh,Rural,Screened,19.3,18.2,20.5,sex,Female,"19.3 (18.2, 20.5)",Madhya Pradesh
23,Madhya Pradesh,Rural,Diabetes,2.5,2.3,2.7,sex,Female,"2.5 (2.3, 2.7)",Madhya Pradesh
23,Madhya Pradesh,Rural,Screened,14,13.1,15,sex,Male,"14 (13.1, 15)",Madhya Pradesh
23,Madhya Pradesh,Rural,Diabetes,2.7,2.4,2.9,sex,Male,"2.7 (2.4, 2.9)",Madhya Pradesh
23,Madhya Pradesh,Urban,Screened,33.1,30.3,35.8,sex,Female,"33.1 (30.3, 35.8)",Madhya Pradesh
23,Madhya Pradesh,Urban,Diabetes,4.7,4.1,5.2,sex,Female,"4.7 (4.1, 5.2)",Madhya Pradesh
23,Madhya Pradesh,Urban,Screened,26.7,24.5,29,sex,Male,"26.7 (24.5, 29)",Madhya Pradesh
23,Madhya Pradesh,Urban,Diabetes,5.4,4.8,6.1,sex,Male,"5.4 (4.8, 6.1)",Madhya Pradesh
24,Gujarat,Rural,Screened,20,18.5,21.5,sex,Female,"20 (18.5, 21.5)",Gujarat
24,Gujarat,Rural,Diabetes,3.1,2.8,3.4,sex,Female,"3.1 (2.8, 3.4)",Gujarat
24,Gujarat,Rural,Screened,17.4,16.1,18.8,sex,Male,"17.4 (16.1, 18.8)",Gujarat
24,Gujarat,Rural,Diabetes,3.7,3.4,4.1,sex,Male,"3.7 (3.4, 4.1)",Gujarat
24,Gujarat,Urban,Screened,39.2,35.6,42.7,sex,Female,"39.2 (35.6, 42.7)",Gujarat
24,Gujarat,Urban,Diabetes,6.3,5.8,6.9,sex,Female,"6.3 (5.8, 6.9)",Gujarat
24,Gujarat,Urban,Screened,33.5,30.1,36.9,sex,Male,"33.5 (30.1, 36.9)",Gujarat
24,Gujarat,Urban,Diabetes,5.2,4.7,5.7,sex,Male,"5.2 (4.7, 5.7)",Gujarat
25,Dadra & Nagar Haveli And Daman & Diu,Rural,Screened,32.5,24.1,40.9,sex,Female,"32.5 (24.1, 40.9)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Rural,Diabetes,4.5,2.7,6.3,sex,Female,"4.5 (2.7, 6.3)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Rural,Screened,26.4,19,33.9,sex,Male,"26.4 (19, 33.9)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Rural,Diabetes,4.3,2.6,5.9,sex,Male,"4.3 (2.6, 5.9)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Screened,33.3,25.4,41.3,sex,Female,"33.3 (25.4, 41.3)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Diabetes,7.3,5,9.7,sex,Female,"7.3 (5, 9.7)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Screened,26.4,20.4,32.3,sex,Male,"26.4 (20.4, 32.3)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Diabetes,7,5.1,8.9,sex,Male,"7 (5.1, 8.9)",Dadra & Nagar Haveli And Daman & Diu
27,Maharashtra,Rural,Screened,28.6,26.8,30.4,sex,Female,"28.6 (26.8, 30.4)",Maharashtra
27,Maharashtra,Rural,Diabetes,3.4,3,3.7,sex,Female,"3.4 (3, 3.7)",Maharashtra
27,Maharashtra,Rural,Screened,25.5,23.8,27.3,sex,Male,"25.5 (23.8, 27.3)",Maharashtra
27,Maharashtra,Rural,Diabetes,3.9,3.5,4.2,sex,Male,"3.9 (3.5, 4.2)",Maharashtra
27,Maharashtra,Urban,Screened,42.9,39.6,46.1,sex,Female,"42.9 (39.6, 46.1)",Maharashtra
27,Maharashtra,Urban,Diabetes,7,6.3,7.6,sex,Female,"7 (6.3, 7.6)",Maharashtra
27,Maharashtra,Urban,Screened,38,34.9,41.1,sex,Male,"38 (34.9, 41.1)",Maharashtra
27,Maharashtra,Urban,Diabetes,6.3,5.6,7,sex,Male,"6.3 (5.6, 7)",Maharashtra
28,Andhra Pradesh,Rural,Screened,54.5,51.4,57.5,sex,Female,"54.5 (51.4, 57.5)",Andhra Pradesh
28,Andhra Pradesh,Rural,Diabetes,8,7.3,8.6,sex,Female,"8 (7.3, 8.6)",Andhra Pradesh
28,Andhra Pradesh,Rural,Screened,48.9,46,51.8,sex,Male,"48.9 (46, 51.8)",Andhra Pradesh
28,Andhra Pradesh,Rural,Diabetes,8.8,8.1,9.6,sex,Male,"8.8 (8.1, 9.6)",Andhra Pradesh
28,Andhra Pradesh,Urban,Screened,58.6,54.5,62.7,sex,Female,"58.6 (54.5, 62.7)",Andhra Pradesh
28,Andhra Pradesh,Urban,Diabetes,13.1,11.8,14.4,sex,Female,"13.1 (11.8, 14.4)",Andhra Pradesh
28,Andhra Pradesh,Urban,Screened,53.5,49.4,57.5,sex,Male,"53.5 (49.4, 57.5)",Andhra Pradesh
28,Andhra Pradesh,Urban,Diabetes,13.4,11.8,15,sex,Male,"13.4 (11.8, 15)",Andhra Pradesh
29,Karnataka,Rural,Screened,43,40.8,45.2,sex,Female,"43 (40.8, 45.2)",Karnataka
29,Karnataka,Rural,Diabetes,5,4.7,5.4,sex,Female,"5 (4.7, 5.4)",Karnataka
29,Karnataka,Rural,Screened,35,33,37.1,sex,Male,"35 (33, 37.1)",Karnataka
29,Karnataka,Rural,Diabetes,5.6,5.2,6.1,sex,Male,"5.6 (5.2, 6.1)",Karnataka
29,Karnataka,Urban,Screened,47.4,43.1,51.7,sex,Female,"47.4 (43.1, 51.7)",Karnataka
29,Karnataka,Urban,Diabetes,8.5,7.6,9.4,sex,Female,"8.5 (7.6, 9.4)",Karnataka
29,Karnataka,Urban,Screened,41.7,37.2,46.1,sex,Male,"41.7 (37.2, 46.1)",Karnataka
29,Karnataka,Urban,Diabetes,8.8,7.7,9.8,sex,Male,"8.8 (7.7, 9.8)",Karnataka
30,Goa,Rural,Screened,77.8,70.3,85.3,sex,Female,"77.8 (70.3, 85.3)",Goa
30,Goa,Rural,Diabetes,10.3,8.3,12.4,sex,Female,"10.3 (8.3, 12.4)",Goa
30,Goa,Rural,Screened,73.5,65.1,81.8,sex,Male,"73.5 (65.1, 81.8)",Goa
30,Goa,Rural,Diabetes,10.3,8,12.6,sex,Male,"10.3 (8, 12.6)",Goa
30,Goa,Urban,Screened,81.1,76.7,85.5,sex,Female,"81.1 (76.7, 85.5)",Goa
30,Goa,Urban,Diabetes,10.6,8.6,12.7,sex,Female,"10.6 (8.6, 12.7)",Goa
30,Goa,Urban,Screened,74.6,68.6,80.6,sex,Male,"74.6 (68.6, 80.6)",Goa
30,Goa,Urban,Diabetes,9.6,8,11.2,sex,Male,"9.6 (8, 11.2)",Goa
31,Lakshadweep,Rural,Screened,86.7,79.6,93.9,sex,Female,"86.7 (79.6, 93.9)",Lakshadweep
31,Lakshadweep,Rural,Diabetes,12.9,8.8,17,sex,Female,"12.9 (8.8, 17)",Lakshadweep
31,Lakshadweep,Rural,Screened,71.9,63.8,80.1,sex,Male,"71.9 (63.8, 80.1)",Lakshadweep
31,Lakshadweep,Rural,Diabetes,6.5,4.2,8.7,sex,Male,"6.5 (4.2, 8.7)",Lakshadweep
31,Lakshadweep,Urban,Screened,87.6,84.9,90.4,sex,Female,"87.6 (84.9, 90.4)",Lakshadweep
31,Lakshadweep,Urban,Diabetes,9.6,7.9,11.4,sex,Female,"9.6 (7.9, 11.4)",Lakshadweep
31,Lakshadweep,Urban,Screened,82.4,78,86.7,sex,Male,"82.4 (78, 86.7)",Lakshadweep
31,Lakshadweep,Urban,Diabetes,9.8,7.5,12,sex,Male,"9.8 (7.5, 12)",Lakshadweep
32,Kerala,Rural,Screened,81.8,80.1,83.6,sex,Female,"81.8 (80.1, 83.6)",Kerala
32,Kerala,Rural,Diabetes,13.7,12.9,14.5,sex,Female,"13.7 (12.9, 14.5)",Kerala
32,Kerala,Rural,Screened,71,68.9,73.2,sex,Male,"71 (68.9, 73.2)",Kerala
32,Kerala,Rural,Diabetes,14.3,13.4,15.3,sex,Male,"14.3 (13.4, 15.3)",Kerala
32,Kerala,Urban,Screened,84.4,82.7,86.1,sex,Female,"84.4 (82.7, 86.1)",Kerala
32,Kerala,Urban,Diabetes,13,12.2,13.7,sex,Female,"13 (12.2, 13.7)",Kerala
32,Kerala,Urban,Screened,72.5,70.4,74.7,sex,Male,"72.5 (70.4, 74.7)",Kerala
32,Kerala,Urban,Diabetes,14,13,15,sex,Male,"14 (13, 15)",Kerala
33,Tamil Nadu,Rural,Screened,74,72.2,75.8,sex,Female,"74 (72.2, 75.8)",Tamil Nadu
33,Tamil Nadu,Rural,Diabetes,11.4,10.2,12.6,sex,Female,"11.4 (10.2, 12.6)",Tamil Nadu
33,Tamil Nadu,Rural,Screened,62.5,60.6,64.5,sex,Male,"62.5 (60.6, 64.5)",Tamil Nadu
33,Tamil Nadu,Rural,Diabetes,11.3,10.3,12.2,sex,Male,"11.3 (10.3, 12.2)",Tamil Nadu
33,Tamil Nadu,Urban,Screened,77.4,75.5,79.3,sex,Female,"77.4 (75.5, 79.3)",Tamil Nadu
33,Tamil Nadu,Urban,Diabetes,15.4,14.2,16.7,sex,Female,"15.4 (14.2, 16.7)",Tamil Nadu
33,Tamil Nadu,Urban,Screened,67.2,65.1,69.3,sex,Male,"67.2 (65.1, 69.3)",Tamil Nadu
33,Tamil Nadu,Urban,Diabetes,14,12.9,15.1,sex,Male,"14 (12.9, 15.1)",Tamil Nadu
34,Puducherry,Rural,Screened,62.6,54.3,70.9,sex,Female,"62.6 (54.3, 70.9)",Puducherry
34,Puducherry,Rural,Diabetes,8.2,6.7,9.8,sex,Female,"8.2 (6.7, 9.8)",Puducherry
34,Puducherry,Rural,Screened,52,44.6,59.5,sex,Male,"52 (44.6, 59.5)",Puducherry
34,Puducherry,Rural,Diabetes,7.4,4.8,10,sex,Male,"7.4 (4.8, 10)",Puducherry
34,Puducherry,Urban,Screened,78.8,74.5,83,sex,Female,"78.8 (74.5, 83)",Puducherry
34,Puducherry,Urban,Diabetes,13.4,11.3,15.5,sex,Female,"13.4 (11.3, 15.5)",Puducherry
34,Puducherry,Urban,Screened,68.2,62.4,73.9,sex,Male,"68.2 (62.4, 73.9)",Puducherry
34,Puducherry,Urban,Diabetes,13.7,11.4,16.1,sex,Male,"13.7 (11.4, 16.1)",Puducherry
35,Andaman & Nicobar Islands,Rural,Screened,84.8,81.8,87.8,sex,Female,"84.8 (81.8, 87.8)",Andaman & Nicobar
35,Andaman & Nicobar Islands,Rural,Diabetes,8.4,7,9.9,sex,Female,"8.4 (7, 9.9)",Andaman & Nicobar
35,Andaman & Nicobar Islands,Rural,Screened,70,65.9,74.1,sex,Male,"70 (65.9, 74.1)",Andaman & Nicobar
35,Andaman & Nicobar Islands,Rural,Diabetes,6.6,5.1,8.2,sex,Male,"6.6 (5.1, 8.2)",Andaman & Nicobar
35,Andaman & Nicobar Islands,Urban,Screened,81.9,78.1,85.7,sex,Female,"81.9 (78.1, 85.7)",Andaman & Nicobar
35,Andaman & Nicobar Islands,Urban,Diabetes,9.3,6.9,11.7,sex,Female,"9.3 (6.9, 11.7)",Andaman & Nicobar
35,Andaman & Nicobar Islands,Urban,Screened,67.7,60.1,75.2,sex,Male,"67.7 (60.1, 75.2)",Andaman & Nicobar
35,Andaman & Nicobar Islands,Urban,Diabetes,10.6,8.1,13.1,sex,Male,"10.6 (8.1, 13.1)",Andaman & Nicobar
36,Telangana,Rural,Screened,49.8,47.7,51.9,sex,Female,"49.8 (47.7, 51.9)",Telangana
36,Telangana,Rural,Diabetes,5.4,5.1,5.8,sex,Female,"5.4 (5.1, 5.8)",Telangana
36,Telangana,Rural,Screened,46.1,44.1,48.1,sex,Male,"46.1 (44.1, 48.1)",Telangana
36,Telangana,Rural,Diabetes,6.9,6.4,7.3,sex,Male,"6.9 (6.4, 7.3)",Telangana
36,Telangana,Urban,Screened,62.8,59.4,66.2,sex,Female,"62.8 (59.4, 66.2)",Telangana
36,Telangana,Urban,Diabetes,10.8,9.7,11.9,sex,Female,"10.8 (9.7, 11.9)",Telangana
36,Telangana,Urban,Screened,58.4,55,61.8,sex,Male,"58.4 (55, 61.8)",Telangana
36,Telangana,Urban,Diabetes,12.5,11.3,13.7,sex,Male,"12.5 (11.3, 13.7)",Telangana
37,Ladakh,Rural,Screened,58.7,52.5,64.8,sex,Female,"58.7 (52.5, 64.8)",Ladakh
37,Ladakh,Rural,Diabetes,6.4,2.9,10,sex,Female,"6.4 (2.9, 10)",Ladakh
37,Ladakh,Rural,Screened,50.7,44.6,56.8,sex,Male,"50.7 (44.6, 56.8)",Ladakh
37,Ladakh,Rural,Diabetes,7.1,3.6,10.5,sex,Male,"7.1 (3.6, 10.5)",Ladakh
37,Ladakh,Urban,Screened,63.1,52.4,73.8,sex,Female,"63.1 (52.4, 73.8)",Ladakh
37,Ladakh,Urban,Diabetes,11,2.5,19.6,sex,Female,"11 (2.5, 19.6)",Ladakh
37,Ladakh,Urban,Screened,57.5,44.3,70.7,sex,Male,"57.5 (44.3, 70.7)",Ladakh
37,Ladakh,Urban,Diabetes,9,0.5,17.4,sex,Male,"9 (0.5, 17.4)",Ladakh
1,Jammu & Kashmir,Rural,Screened,42,39.6,44.4,age_category,18-39,"42 (39.6, 44.4)",Jammu & Kashmir
1,Jammu & Kashmir,Rural,Diabetes,1.6,1.3,1.9,age_category,18-39,"1.6 (1.3, 1.9)",Jammu & Kashmir
1,Jammu & Kashmir,Rural,Screened,63,60.5,65.4,age_category,40-64,"63 (60.5, 65.4)",Jammu & Kashmir
1,Jammu & Kashmir,Rural,Diabetes,5.9,5.2,6.6,age_category,40-64,"5.9 (5.2, 6.6)",Jammu & Kashmir
1,Jammu & Kashmir,Rural,Screened,66.1,63,69.2,age_category,65 plus,"66.1 (63, 69.2)",Jammu & Kashmir
1,Jammu & Kashmir,Rural,Diabetes,9.6,8.3,10.9,age_category,65 plus,"9.6 (8.3, 10.9)",Jammu & Kashmir
1,Jammu & Kashmir,Urban,Screened,45.2,40.5,49.8,age_category,18-39,"45.2 (40.5, 49.8)",Jammu & Kashmir
1,Jammu & Kashmir,Urban,Diabetes,1.5,1.1,1.9,age_category,18-39,"1.5 (1.1, 1.9)",Jammu & Kashmir
1,Jammu & Kashmir,Urban,Screened,67,62.3,71.8,age_category,40-64,"67 (62.3, 71.8)",Jammu & Kashmir
1,Jammu & Kashmir,Urban,Diabetes,8,6.6,9.4,age_category,40-64,"8 (6.6, 9.4)",Jammu & Kashmir
1,Jammu & Kashmir,Urban,Screened,74.2,68.2,80.1,age_category,65 plus,"74.2 (68.2, 80.1)",Jammu & Kashmir
1,Jammu & Kashmir,Urban,Diabetes,11.1,7.8,14.4,age_category,65 plus,"11.1 (7.8, 14.4)",Jammu & Kashmir
2,Himachal Pradesh,Rural,Screened,41.4,39.2,43.6,age_category,18-39,"41.4 (39.2, 43.6)",Himachal Pradesh
2,Himachal Pradesh,Rural,Diabetes,1.5,1.1,1.9,age_category,18-39,"1.5 (1.1, 1.9)",Himachal Pradesh
2,Himachal Pradesh,Rural,Screened,57.3,54.7,59.8,age_category,40-64,"57.3 (54.7, 59.8)",Himachal Pradesh
2,Himachal Pradesh,Rural,Diabetes,7.7,6.9,8.6,age_category,40-64,"7.7 (6.9, 8.6)",Himachal Pradesh
2,Himachal Pradesh,Rural,Screened,61.9,58.9,64.8,age_category,65 plus,"61.9 (58.9, 64.8)",Himachal Pradesh
2,Himachal Pradesh,Rural,Diabetes,12.9,11.1,14.7,age_category,65 plus,"12.9 (11.1, 14.7)",Himachal Pradesh
2,Himachal Pradesh,Urban,Screened,45.1,40,50.3,age_category,18-39,"45.1 (40, 50.3)",Himachal Pradesh
2,Himachal Pradesh,Urban,Diabetes,1.8,0.8,2.9,age_category,18-39,"1.8 (0.8, 2.9)",Himachal Pradesh
2,Himachal Pradesh,Urban,Screened,67.9,61.8,74,age_category,40-64,"67.9 (61.8, 74)",Himachal Pradesh
2,Himachal Pradesh,Urban,Diabetes,10.6,7.8,13.4,age_category,40-64,"10.6 (7.8, 13.4)",Himachal Pradesh
2,Himachal Pradesh,Urban,Screened,80.7,71.7,89.6,age_category,65 plus,"80.7 (71.7, 89.6)",Himachal Pradesh
2,Himachal Pradesh,Urban,Diabetes,19.7,13.5,25.8,age_category,65 plus,"19.7 (13.5, 25.8)",Himachal Pradesh
3,Punjab,Rural,Screened,39.8,37.3,42.3,age_category,18-39,"39.8 (37.3, 42.3)",Punjab
3,Punjab,Rural,Diabetes,1.9,1.6,2.2,age_category,18-39,"1.9 (1.6, 2.2)",Punjab
3,Punjab,Rural,Screened,60.2,57.9,62.6,age_category,40-64,"60.2 (57.9, 62.6)",Punjab
3,Punjab,Rural,Diabetes,9.4,8.7,10,age_category,40-64,"9.4 (8.7, 10)",Punjab
3,Punjab,Rural,Screened,67,64.5,69.5,age_category,65 plus,"67 (64.5, 69.5)",Punjab
3,Punjab,Rural,Diabetes,14.3,13,15.7,age_category,65 plus,"14.3 (13, 15.7)",Punjab
3,Punjab,Urban,Screened,44.8,41.1,48.4,age_category,18-39,"44.8 (41.1, 48.4)",Punjab
3,Punjab,Urban,Diabetes,1.7,1.2,2.1,age_category,18-39,"1.7 (1.2, 2.1)",Punjab
3,Punjab,Urban,Screened,69.8,66.6,73,age_category,40-64,"69.8 (66.6, 73)",Punjab
3,Punjab,Urban,Diabetes,12.7,11.4,13.9,age_category,40-64,"12.7 (11.4, 13.9)",Punjab
3,Punjab,Urban,Screened,82.1,79,85.2,age_category,65 plus,"82.1 (79, 85.2)",Punjab
3,Punjab,Urban,Diabetes,19.7,16.6,22.8,age_category,65 plus,"19.7 (16.6, 22.8)",Punjab
4,Chandigarh,Rural,Screened,53.6,53.6,53.6,age_category,18-39,"53.6 (53.6, 53.6)",Chandigarh
4,Chandigarh,Rural,Diabetes,7.1,7.1,7.1,age_category,18-39,"7.1 (7.1, 7.1)",Chandigarh
4,Chandigarh,Rural,Screened,46.2,46.2,46.2,age_category,40-64,"46.2 (46.2, 46.2)",Chandigarh
4,Chandigarh,Rural,Diabetes,0,0,0,age_category,40-64,"0 (0, 0)",Chandigarh
4,Chandigarh,Rural,Screened,66.7,66.7,66.7,age_category,65 plus,"66.7 (66.7, 66.7)",Chandigarh
4,Chandigarh,Rural,Diabetes,66.7,66.7,66.7,age_category,65 plus,"66.7 (66.7, 66.7)",Chandigarh
4,Chandigarh,Urban,Screened,52,43.1,60.9,age_category,18-39,"52 (43.1, 60.9)",Chandigarh
4,Chandigarh,Urban,Diabetes,2.4,1.2,3.5,age_category,18-39,"2.4 (1.2, 3.5)",Chandigarh
