state,residence,variable,estimate,lci,uci,type,est_ci,n,stratification,strata
31,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",2248,,NA
31,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",2248,,NA
32,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",17946,,NA
32,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",17946,,NA
32,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",17946,,NA
32,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",17946,,NA
32,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",17946,,NA
32,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",12328,,NA
32,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",12328,,NA
32,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",12328,,NA
32,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",12328,,NA
32,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",12328,,NA
33,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",37938,,NA
33,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",37938,,NA
33,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",37938,,NA
33,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",37938,,NA
33,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",37938,,NA
33,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",27097,,NA
33,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",27097,,NA
33,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",27097,,NA
33,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",27097,,NA
33,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",27097,,NA
34,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",1818,,NA
34,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",1818,,NA
34,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",1818,,NA
34,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",1818,,NA
34,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",1818,,NA
34,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",7327,,NA
34,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",7327,,NA
34,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",7327,,NA
34,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",7327,,NA
34,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",7327,,NA
35,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",5242,,NA
35,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",5242,,NA
35,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",5242,,NA
35,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",5242,,NA
35,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",5242,,NA
35,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",1336,,NA
35,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",1336,,NA
35,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",1336,,NA
35,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",1336,,NA
35,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",1336,,NA
36,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",47385,,NA
36,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",47385,,NA
36,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",47385,,NA
36,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",47385,,NA
36,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",47385,,NA
36,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",15432,,NA
36,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",15432,,NA
36,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",15432,,NA
36,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",15432,,NA
36,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",15432,,NA
37,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",4396,,NA
37,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",4396,,NA
37,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",4396,,NA
37,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",4396,,NA
37,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",4396,,NA
37,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",1262,,NA
37,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",1262,,NA
37,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",1262,,NA
37,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",1262,,NA
37,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",1262,,NA
1,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",22069,sex,Female
1,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",22069,sex,Female
1,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",22069,sex,Female
1,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",22069,sex,Female
1,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",22069,sex,Female
1,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",22047,sex,Male
1,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",22047,sex,Male
1,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",22047,sex,Male
1,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",22047,sex,Male
1,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",22047,sex,Male
1,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",5068,sex,Female
1,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",5068,sex,Female
1,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",5068,sex,Female
1,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",5068,sex,Female
1,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",5068,sex,Female
1,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",4867,sex,Male
1,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",4867,sex,Male
1,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",4867,sex,Male
1,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",4867,sex,Male
1,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",4867,sex,Male
2,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",13516,sex,Female
2,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",13516,sex,Female
2,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",13516,sex,Female
2,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",13516,sex,Female
2,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",13516,sex,Female
2,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",11453,sex,Male
2,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",11453,sex,Male
2,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",11453,sex,Male
2,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",11453,sex,Male
2,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",11453,sex,Male
2,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",1100,sex,Female
2,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",1100,sex,Female
2,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",1100,sex,Female
2,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",1100,sex,Female
2,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",1100,sex,Female
2,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",987,sex,Male
2,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",987,sex,Male
2,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",987,sex,Male
2,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",987,sex,Male
2,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",987,sex,Male
3,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",18279,sex,Female
3,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",18279,sex,Female
3,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",18279,sex,Female
3,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",18279,sex,Female
3,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",18279,sex,Female
3,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",16315,sex,Male
3,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",16315,sex,Male
3,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",16315,sex,Male
3,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",16315,sex,Male
3,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",16315,sex,Male
3,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",7961,sex,Female
3,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",7961,sex,Female
3,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",7961,sex,Female
3,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",7961,sex,Female
3,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",7961,sex,Female
3,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",7248,sex,Male
3,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",7248,sex,Male
3,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",7248,sex,Male
3,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",7248,sex,Male
3,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",7248,sex,Male
4,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",24,sex,Female
4,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",24,sex,Female
4,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",24,sex,Female
4,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",24,sex,Female
4,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",24,sex,Female
4,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",20,sex,Male
4,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",20,sex,Male
4,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",20,sex,Male
4,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",20,sex,Male
4,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",20,sex,Male
4,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",746,sex,Female
4,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",746,sex,Female
4,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",746,sex,Female
4,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",746,sex,Female
4,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",746,sex,Female
4,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",561,sex,Male
4,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",561,sex,Male
4,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",561,sex,Male
4,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",561,sex,Male
4,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",561,sex,Male
5,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",13579,sex,Female
5,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",13579,sex,Female
5,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",13579,sex,Female
5,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",13579,sex,Female
5,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",13579,sex,Female
5,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",9349,sex,Male
5,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",9349,sex,Male
5,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",9349,sex,Male
5,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",9349,sex,Male
5,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",9349,sex,Male
5,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",2755,sex,Female
5,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",2755,sex,Female
5,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",2755,sex,Female
5,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",2755,sex,Female
5,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",2755,sex,Female
5,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",2133,sex,Male
5,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",2133,sex,Male
5,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",2133,sex,Male
5,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",2133,sex,Male
5,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",2133,sex,Male
6,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",18244,sex,Female
6,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",18244,sex,Female
6,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",18244,sex,Female
6,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",18244,sex,Female
6,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",18244,sex,Female
6,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",16255,sex,Male
6,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",16255,sex,Male
6,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",16255,sex,Male
6,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",16255,sex,Male
6,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",16255,sex,Male
6,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",7742,sex,Female
6,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",7742,sex,Female
6,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",7742,sex,Female
6,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",7742,sex,Female
6,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",7742,sex,Female
6,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",7200,sex,Male
6,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",7200,sex,Male
6,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",7200,sex,Male
6,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",7200,sex,Male
6,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",7200,sex,Male
7,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",438,sex,Female
7,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",438,sex,Female
7,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",438,sex,Female
7,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",438,sex,Female
7,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",438,sex,Female
7,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",382,sex,Male
7,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",382,sex,Male
7,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",382,sex,Male
7,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",382,sex,Male
7,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",382,sex,Male
7,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",11138,sex,Female
7,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",11138,sex,Female
7,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",11138,sex,Female
7,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",11138,sex,Female
7,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",11138,sex,Female
7,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",9383,sex,Male
7,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",9383,sex,Male
7,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",9383,sex,Male
7,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",9383,sex,Male
7,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",9383,sex,Male
8,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",39473,sex,Female
8,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",39473,sex,Female
8,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",39473,sex,Female
8,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",39473,sex,Female
8,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",39473,sex,Female
8,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",35165,sex,Male
8,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",35165,sex,Male
8,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",35165,sex,Male
8,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",35165,sex,Male
8,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",35165,sex,Male
8,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",10722,sex,Female
8,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",10722,sex,Female
8,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",10722,sex,Female
8,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",10722,sex,Female
8,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",10722,sex,Female
8,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",10016,sex,Male
8,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",10016,sex,Male
8,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",10016,sex,Male
8,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",10016,sex,Male
8,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",10016,sex,Male
9,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",83127,sex,Female
9,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",83127,sex,Female
9,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",83127,sex,Female
9,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",83127,sex,Female
9,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",83127,sex,Female
9,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",72041,sex,Male
9,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",72041,sex,Male
9,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",72041,sex,Male
9,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",72041,sex,Male
9,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",72041,sex,Male
9,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",19246,sex,Female
9,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",19246,sex,Female
9,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",19246,sex,Female
9,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",19246,sex,Female
9,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",19246,sex,Female
9,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",17639,sex,Male
9,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",17639,sex,Male
9,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",17639,sex,Male
9,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",17639,sex,Male
9,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",17639,sex,Male
10,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",42450,sex,Female
10,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",42450,sex,Female
10,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",42450,sex,Female
10,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",42450,sex,Female
10,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",42450,sex,Female
10,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",33541,sex,Male
10,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",33541,sex,Male
10,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",33541,sex,Male
10,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",33541,sex,Male
10,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",33541,sex,Male
10,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",5213,sex,Female
10,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",5213,sex,Female
10,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",5213,sex,Female
10,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",5213,sex,Female
10,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",5213,sex,Female
10,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",4644,sex,Male
10,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",4644,sex,Male
10,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",4644,sex,Male
10,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",4644,sex,Male
10,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",4644,sex,Male
11,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",3291,sex,Female
11,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",3291,sex,Female
11,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",3291,sex,Female
11,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",3291,sex,Female
11,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",3291,sex,Female
11,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",3166,sex,Male
11,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",3166,sex,Male
11,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",3166,sex,Male
11,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",3166,sex,Male
11,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",3166,sex,Male
11,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",527,sex,Female
11,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",527,sex,Female
11,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",527,sex,Female
11,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",527,sex,Female
11,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",527,sex,Female
11,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",494,sex,Male
11,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",494,sex,Male
11,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",494,sex,Male
11,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",494,sex,Male
11,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",494,sex,Male
12,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",17992,sex,Female
12,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",17992,sex,Female
12,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",17992,sex,Female
12,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",17992,sex,Female
12,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",17992,sex,Female
12,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",17960,sex,Male
12,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",17960,sex,Male
